uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
60151,0,4,17,27,44,73,6,33,46
87145,6,8,26,20,28,28,2,2,31
03714,12,18,19,11,18,26,3,9,9
83967,11,15,30,3,15,39,20,20,24
95166,13,16,24,18,35,41,10,11,14
92211,10,14,17,9,29,48,16,24,24
85050,12,17,27,6,12,33,5,15,27
40331,6,10,15,18,38,43,1,11,37
55800,11,15,23,9,16,45,3,16,44
26802,10,19,45,9,33,44,18,36,46
12781,20,25,33,2,9,26,17,27,37
97847,1,16,44,4,8,10,1,1,9
12977,1,30,39,12,27,28,13,16,25
10713,4,5,16,16,18,31,3,7,11
16482,2,18,34,3,21,31,2,2,9
33882,15,25,35,9,10,10,0,0,18
88453,11,13,18,6,13,23,7,7,32
92807,15,20,26,2,5,14,5,27,38
92785,10,21,29,8,24,38,10,39,51
79852,2,12,31,9,15,19,7,26,27
34089,2,3,22,24,29,39,1,2,14
68336,3,19,23,27,44,49,25,36,45
41563,5,11,37,0,8,11,21,38,44
35226,5,31,39,1,10,18,1,2,12
95699,2,2,19,2,9,38,13,14,16
45670,0,0,2,17,24,24,21,31,50
85326,6,6,7,5,21,24,4,5,25
41198,10,24,25,20,30,45,17,42,55
55128,25,31,34,29,33,61,26,34,42
75208,7,9,20,14,24,45,3,7,14
75386,8,10,19,15,23,38,19,34,37
40167,13,19,20,1,10,17,9,10,13
40613,1,1,6,11,12,20,10,33,38
49479,30,35,51,3,5,13,3,18,42
33976,15,16,18,16,32,34,10,27,28
65597,5,8,9,0,5,27,1,3,4
88464,1,2,26,3,3,19,7,17,40
86346,24,30,40,5,6,15,4,24,24
69726,12,12,25,5,16,42,1,4,12
51530,16,25,31,7,27,29,10,39,45
02886,4,13,23,8,14,21,4,16,22
65938,4,12,12,0,2,9,12,14,40
75971,5,9,17,11,31,38,3,12,28
97452,28,44,53,23,30,40,21,26,30
85743,6,6,14,5,5,24,13,15,16
64090,2,3,13,5,20,44,10,10,23
29128,8,13,22,19,29,40,10,28,34
14888,2,6,6,17,32,37,6,10,33
94633,10,11,26,2,15,22,12,17,31
44115,5,21,24,25,30,39,11,12,21
78581,4,7,25,3,18,43,6,22,24
30581,17,24,30,4,6,22,0,12,42
53698,17,22,23,10,16,21,5,9,28
30554,8,10,27,16,20,29,6,8,32
36382,20,22,46,27,42,50,5,14,28
47021,10,18,30,9,15,17,20,28,53
85975,4,9,14,0,16,21,7,20,38
68903,20,27,32,21,50,60,8,10,12
57316,7,11,22,10,16,36,8,11,27
27974,8,16,28,6,30,33,7,15,18
47760,2,19,37,0,8,16,2,11,31
50328,15,29,37,10,14,30,4,10,16
20547,3,13,13,1,4,33,1,23,44
10906,8,10,15,10,35,39,10,39,41
76978,12,17,25,10,34,42,3,8,9
10286,10,29,53,1,2,2,30,33,40
74856,11,19,46,3,13,22,2,9,30
25234,11,12,20,13,26,26,0,14,20
28990,2,3,18,15,19,25,8,10,21
27999,0,4,6,10,18,31,6,36,44
40718,8,28,34,13,16,25,4,19,30
63663,29,34,42,12,22,29,30,30,33
11281,10,17,31,2,4,14,4,10,26
43089,3,19,27,26,31,36,4,19,25
89235,3,15,26,19,36,36,19,24,33
66821,9,14,19,22,29,33,14,29,55
70538,10,10,20,0,2,4,22,37,65
24627,15,25,35,0,2,6,25,43,50
77531,4,8,11,16,31,39,0,28,30
10733,8,28,31,9,15,45,15,25,28
70957,10,38,46,11,16,24,5,20,34
56569,28,36,48,8,9,24,11,41,54
87231,2,4,7,4,7,14,8,35,54
67056,10,16,42,7,17,27,2,22,25
32139,10,14,19,11,17,24,3,33,38
97619,16,32,33,6,10,15,7,12,29
86594,19,39,42,15,24,24,7,12,18
49311,9,14,29,21,40,59,20,37,37
74465,1,6,29,5,8,38,8,8,20
58647,3,32,40,19,45,50,1,9,9
98085,6,8,12,13,13,28,8,35,39
09064,19,29,41,7,31,33,3,4,15
95468,25,35,44,2,7,13,23,37,55
53545,1,9,37,12,26,28,12,19,21
22610,3,26,53,6,8,19,13,20,40
67095,5,10,17,5,15,15,16,19,28
30696,1,6,15,1,1,7,11,26,28
05220,4,17,26,10,10,33,11,38,39
15792,25,34,34,7,23,43,18,23,31
86731,13,23,27,6,19,22,6,9,9
58019,17,25,41,24,25,25,19,35,45
75291,17,17,35,14,40,41,27,28,56
10698,7,10,20,8,9,11,17,32,37
31817,10,18,22,3,5,6,11,29,32
12285,20,21,30,10,15,28,0,5,33
71491,5,7,17,19,40,45,10,25,29
01906,0,0,8,29,33,39,3,6,18
94981,18,22,29,10,20,21,25,33,33
36285,12,25,52,2,22,30,7,19,33
29333,30,32,37,8,17,22,5,15,29
23901,0,20,35,7,15,24,1,15,16
32242,18,18,23,22,32,46,16,18,24
66144,4,14,20,1,8,9,3,10,12
71827,28,30,44,7,8,9,6,18,18
42750,1,24,24,5,14,15,2,25,44
34276,4,7,19,0,16,26,16,17,26
81025,10,27,41,11,11,13,4,7,22
76031,5,9,19,10,15,31,0,6,16
14218,7,32,43,20,28,34,10,12,13
94574,8,25,54,1,16,24,6,9,27
21813,1,11,12,6,12,28,27,45,49
04426,6,10,19,4,13,30,10,13,19
82103,25,27,37,15,26,26,4,15,16
88038,9,24,46,8,26,36,10,14,26
92587,20,23,48,10,13,19,14,19,41
89420,6,7,8,12,24,35,3,12,17
36830,0,0,6,25,41,62,8,23,41
76845,10,12,14,12,23,29,10,13,22
57605,16,22,22,17,26,28,10,20,41
74009,1,18,25,7,8,18,27,36,38
97014,6,16,22,2,26,51,10,16,16
06919,5,8,25,17,20,22,13,15,22
71839,2,3,13,25,27,34,30,35,40
04731,13,14,33,2,24,29,6,9,14
52189,13,29,37,9,9,23,6,7,27
13925,1,17,36,13,17,26,4,11,15
92615,1,11,14,13,25,35,2,6,12
23821,18,21,40,4,14,21,0,6,12
15065,15,19,20,20,28,40,14,20,33
21455,27,45,50,29,40,54,9,20,22
31724,13,20,35,8,22,47,24,25,32
61469,30,48,68,1,14,29,6,11,37
40548,5,9,26,27,47,48,13,30,42
00657,4,26,26,7,7,10,17,22,22
26943,1,20,34,8,36,43,26,35,37
08785,11,17,37,5,12,22,10,12,24
24594,1,25,33,14,33,44,8,28,45
80497,0,10,22,19,36,41,8,9,22
02755,28,54,61,4,10,13,9,23,53
14575,4,22,25,8,8,13,7,13,17
13957,7,8,13,0,25,32,20,25,29
29237,17,31,41,1,1,3,14,22,46
17905,14,38,39,5,31,33,19,24,30
08774,2,10,32,2,12,38,4,5,6
38665,10,14,30,8,11,21,5,20,36
38002,10,25,38,6,12,21,0,19,28
90311,10,26,38,1,8,36,9,17,19
23850,7,34,44,20,41,55,7,17,28
94419,0,8,30,1,5,7,9,19,27
79704,11,20,36,5,7,10,9,17,34
51793,14,17,22,4,7,13,9,17,20
94632,16,26,44,7,7,9,9,13,33
16336,11,14,15,6,15,29,10,18,48
81628,12,26,38,24,32,35,2,3,3
73432,5,14,33,7,26,34,8,37,38
95264,0,14,24,7,12,20,27,32,51
87579,4,6,15,17,35,41,4,7,13
08118,0,3,5,6,14,28,6,21,31
87846,14,33,34,15,21,26,6,11,23
44460,22,27,35,16,32,60,5,18,18
26037,4,8,12,18,20,46,4,19,36
86568,16,18,27,10,23,27,15,31,48
37514,14,16,19,6,16,31,6,28,29
86030,6,14,30,10,10,14,24,34,38
77722,7,8,18,3,10,20,1,17,27
82226,15,16,26,14,17,21,27,32,40
07851,3,12,19,15,24,33,23,26,28
05047,17,26,42,10,10,30,9,20,32
09708,10,35,42,4,13,19,4,23,27
87426,0,2,5,9,14,15,6,8,21
05573,4,25,26,25,43,49,2,8,15
38807,8,32,39,9,26,35,4,9,15
43085,28,34,50,16,17,27,22,25,27
06692,4,10,38,2,7,30,0,11,12
01557,13,18,27,4,15,31,8,16,34
27886,2,25,33,1,29,50,1,12,15
73637,15,22,30,15,17,20,0,4,10
06682,22,26,33,23,37,40,4,13,20
00681,3,8,26,10,14,38,1,9,26
27241,9,19,39,10,16,19,18,42,71
24313,10,17,27,12,18,22,6,20,27
55456,12,17,24,15,29,38,8,14,31
70889,5,35,54,1,12,18,27,38,63
21224,2,12,36,18,18,19,7,10,28
31498,2,9,9,3,18,47,24,30,32
71138,27,33,56,3,29,47,18,27,38
94997,2,18,19,13,35,42,28,35,58
41403,19,29,52,9,23,41,0,3,3
12154,7,23,37,16,30,53,6,6,26
81869,1,28,43,2,2,4,20,22,24
26882,0,6,12,11,16,35,14,15,29
34387,9,11,16,9,18,18,4,10,18
12673,18,36,40,30,52,52,4,21,39
23253,4,25,35,6,10,15,1,21,50
91348,17,33,45,20,32,48,10,16,22
85055,9,20,28,8,16,20,5,16,16
51863,0,7,24,0,8,18,7,23,28
94055,10,16,32,25,28,47,15,39,45
64232,16,21,30,4,5,32,3,8,24
55967,20,27,28,0,16,32,10,10,18
72371,24,30,36,8,31,52,23,46,55
00593,0,16,25,16,18,21,10,30,51
48295,10,18,27,1,22,29,9,14,22
62318,13,28,34,30,40,43,16,30,31
96958,25,28,36,0,11,26,13,21,21
44211,7,13,24,7,8,12,9,18,38
96967,3,5,13,26,29,43,8,14,14
94386,6,17,32,11,25,54,6,7,30
47119,16,24,26,17,27,29,27,54,63
78266,12,19,37,3,11,19,6,13,29
83433,20,25,25,14,18,37,8,32,47
56040,12,22,23,10,38,48,28,33,43
32382,10,15,17,3,12,17,19,40,42
24582,18,36,42,5,27,32,9,22,31
24479,5,5,9,8,25,27,7,31,31
38413,17,23,30,20,20,38,0,1,15
94848,10,13,18,24,29,35,13,33,56
50498,6,13,17,15,35,37,7,9,19
15014,19,34,47,8,22,24,14,24,34
67169,10,19,28,7,25,35,9,11,31
12814,3,8,17,21,34,42,13,25,38
83996,4,6,10,0,1,12,14,41,48
24374,0,25,34,10,18,27,12,14,18
13679,16,33,45,0,9,10,30,30,33
87505,15,27,33,22,40,58,5,10,14
70035,17,24,43,3,18,32,1,2,17
09631,28,46,49,9,16,36,20,29,29
44869,17,26,37,19,25,25,10,13,32
85981,29,31,39,1,10,15,16,26,36
76837,1,20,33,8,26,39,1,14,33
48856,6,8,13,7,24,25,1,28,36
00287,9,18,25,27,50,55,1,20,20
65844,8,36,55,13,26,34,24,28,52
91601,0,2,4,3,21,39,15,20,36
41298,9,12,20,29,38,67,6,19,33
11604,7,7,10,14,23,33,0,18,46
41886,8,10,25,2,10,19,27,33,41
49309,6,36,39,4,21,29,24,41,55
31689,1,16,34,10,23,43,26,35,36
16725,6,10,29,1,28,48,12,14,31
84383,4,8,19,8,10,19,0,0,0
79437,0,9,36,6,10,32,0,6,33
01418,16,18,43,12,31,47,4,19,23
53121,10,10,30,15,38,45,4,29,36
65198,6,14,20,2,11,32,2,6,16
35020,22,36,53,2,9,18,2,21,31
28105,24,26,30,6,17,27,0,8,36
90629,1,7,10,1,1,3,25,30,36
12925,0,1,5,4,25,28,4,14,29
95800,4,6,19,6,13,19,6,9,29
59381,4,13,23,5,17,36,3,3,8
70398,15,25,43,2,4,11,10,15,18
73913,12,33,43,3,26,33,6,29,29
97200,29,34,51,0,16,23,20,22,24
06589,5,32,34,26,33,36,9,26,44
63479,18,41,59,1,22,25,4,4,6
67686,7,14,30,16,24,43,2,11,34
84190,8,27,36,5,7,11,7,13,20
11627,5,14,37,15,19,25,2,23,31
07868,0,8,19,0,3,12,8,12,30
21461,19,36,66,1,22,30,25,33,34
03252,20,28,48,16,21,28,0,7,34
72644,2,15,26,8,36,50,12,14,28
42866,20,42,45,20,25,55,20,34,56
83949,17,20,22,3,9,19,3,33,36
50774,5,7,34,9,32,45,2,5,14
05304,19,48,53,25,45,65,2,3,7
44814,15,34,38,2,10,14,0,8,8
47823,2,12,22,22,32,57,19,28,45
86528,11,13,16,13,26,32,4,22,37
36663,9,32,37,11,11,11,8,11,29
62061,23,27,35,16,43,46,15,34,41
68289,1,16,21,26,28,41,7,13,16
57909,6,9,17,10,10,23,28,34,49
85082,7,12,27,5,18,18,5,11,21
76302,25,44,49,1,6,9,7,16,22
38103,2,10,15,7,31,36,7,10,24
83536,2,26,27,17,19,20,9,13,30
34390,9,11,12,20,30,32,23,32,35
23455,10,20,24,5,24,29,28,37,47
03790,4,34,64,27,35,51,30,42,45
31290,14,21,23,20,24,33,2,11,29
28724,0,30,60,0,30,52,23,34,59
31923,4,18,24,15,26,32,19,40,50
19856,8,19,26,16,20,27,14,22,27
78770,8,9,16,23,37,52,12,28,36
46345,6,22,36,20,34,40,14,22,23
64822,2,22,39,3,9,24,6,13,19
30921,19,41,57,15,19,24,24,24,36
68341,6,32,45,8,10,16,28,55,62
92420,1,10,10,17,19,28,0,19,19
72260,0,4,23,18,22,37,3,15,25
62006,1,6,10,4,5,9,15,30,31
83339,9,13,19,8,15,24,16,35,35
31667,8,25,40,4,5,18,1,7,9
73900,29,33,33,0,8,12,7,36,45
73421,15,38,46,27,34,38,7,30,33
96248,13,19,24,0,10,19,21,23,41
12161,10,16,18,6,16,17,1,11,15
88721,8,18,34,0,5,15,5,25,33
51622,0,10,16,26,34,40,0,15,24
61859,2,19,22,17,24,53,29,42,44
10740,0,1,27,8,12,18,5,14,36
77941,1,3,9,9,16,17,30,30,33
82122,5,18,20,22,29,46,7,11,15
57433,10,21,23,18,33,46,20,29,30
32920,16,24,28,3,8,8,16,31,46
65816,30,36,47,10,12,24,8,15,24
86167,2,24,50,20,23,26,12,22,22
99613,2,12,21,0,1,6,7,21,29
25115,11,19,29,17,17,31,8,13,16
06736,11,24,27,0,0,5,4,5,14
25496,6,31,48,30,37,55,17,18,47
59584,3,15,20,4,29,38,4,10,20
02869,3,5,20,4,34,42,5,29,39
85822,0,26,26,18,38,46,19,21,26
81717,16,23,23,0,14,23,2,17,40
93214,8,15,17,11,15,45,1,3,14
78809,12,16,45,0,3,17,14,24,32
08395,0,1,3,18,31,33,21,39,53
85223,5,23,33,7,12,12,2,3,3
28656,16,26,43,4,20,29,2,23,32
47843,8,13,20,6,20,45,28,29,30
97276,23,34,51,4,21,29,0,4,8
04937,18,45,49,4,9,15,12,19,21
19489,23,45,61,10,33,41,11,21,24
45803,19,26,28,7,21,39,8,11,16
25095,8,18,33,1,4,14,12,32,34
34000,1,14,14,17,34,45,6,32,38
98732,11,22,28,6,19,30,8,14,31
80624,20,32,40,12,27,46,7,27,27
83871,25,28,38,13,18,26,9,13,22
16994,1,9,18,0,18,32,5,13,16
33246,4,13,25,3,13,23,6,11,16
09899,24,29,30,1,15,15,2,10,19
25659,7,18,26,3,18,24,13,20,23
98388,10,13,21,13,17,19,16,28,32
33809,2,4,9,5,13,16,16,25,43
08587,2,7,10,21,33,38,14,31,43
68485,9,19,45,6,13,23,18,19,28
93229,14,20,33,1,3,3,6,6,12
25432,12,20,27,20,25,53,15,15,17
08027,3,8,16,17,31,38,21,21,22
69840,7,10,13,8,37,48,7,12,32
94585,6,32,38,16,23,27,11,21,21
99126,15,24,34,18,21,21,2,2,18
11931,1,4,6,4,32,42,0,6,21
57444,1,7,13,12,30,30,1,3,12
47428,29,46,66,9,19,24,20,27,35
75153,6,14,19,4,8,14,20,40,48
37326,2,19,24,17,26,32,17,26,52
58635,0,2,10,3,5,13,24,35,36
79464,9,15,25,8,31,34,8,23,53
05585,9,15,45,25,29,32,14,23,23
73358,18,34,44,9,19,36,14,16,35
39744,29,31,35,1,5,23,9,27,42
72846,14,17,21,3,22,39,1,15,19
10701,17,18,25,8,34,44,24,30,30
88884,29,35,49,17,18,27,1,3,13
23196,8,17,17,22,42,66,14,21,24
94593,7,21,35,5,16,21,1,1,10
95565,0,5,6,5,14,34,19,30,37
24213,15,21,25,1,4,4,10,14,19
59039,1,9,27,19,35,35,15,25,38
89456,1,25,27,7,8,18,16,35,54
79181,15,33,42,1,9,13,26,34,61
63864,19,27,44,6,32,32,1,24,41
64532,16,23,24,4,11,16,2,3,19
08976,19,29,41,20,21,27,10,11,11
98226,8,14,17,4,6,13,26,27,29
49118,22,36,47,2,5,13,4,29,30
96556,15,40,47,2,21,35,27,45,47
41903,22,52,56,2,26,36,23,30,41
03127,8,19,29,0,17,18,9,29,36
29769,6,24,26,9,15,33,6,19,28
95533,0,17,21,4,9,10,0,8,34
73363,13,22,32,0,2,4,29,41,51
92127,7,15,34,25,29,52,13,33,43
37570,11,22,32,9,25,46,1,14,19
90140,13,19,33,1,10,16,6,35,36
36200,8,34,64,4,16,22,9,19,36
20561,11,31,33,9,9,20,25,28,29
33955,26,26,35,3,12,16,22,22,46
79372,5,7,13,20,29,35,18,18,25
10315,10,19,35,7,13,23,2,16,37
03953,0,5,13,17,21,21,17,23,46
45457,12,18,20,9,28,34,20,43,60
38608,20,46,55,4,13,26,10,33,54
98603,11,31,34,4,25,25,18,34,43
68323,11,27,32,2,6,8,14,16,22
82993,10,18,31,16,24,32,18,34,47
20219,1,11,26,8,14,31,3,9,16
66520,21,22,38,10,13,13,28,44,59
30362,5,8,35,13,30,30,22,42,64
24799,11,13,21,1,22,35,23,32,43
50258,8,23,30,12,22,39,4,4,23
44131,5,12,18,19,27,46,7,27,39
08635,6,25,25,3,3,10,9,28,32
27225,9,18,25,8,9,16,5,24,29
94610,10,27,33,10,17,25,5,5,20
31710,5,21,39,13,23,24,6,7,27
51028,6,6,13,16,45,65,28,55,60
60215,4,21,23,0,16,26,5,12,21
90656,10,34,43,17,43,48,4,22,28
11206,27,39,59,11,31,36,5,18,22
78028,7,15,44,11,15,22,6,12,19
81268,2,26,29,10,15,22,17,21,21
98969,7,13,23,3,9,14,10,12,18
46167,12,12,38,3,9,19,1,8,12
68024,2,13,31,5,25,32,10,27,50
85172,20,48,60,10,11,30,4,7,21
65353,10,24,50,13,26,38,20,36,41
45117,8,25,27,21,35,36,1,10,12
62365,2,6,26,5,23,24,17,31,36
67226,27,27,38,2,17,24,1,16,44
95840,7,9,24,1,30,36,6,14,38
27622,15,18,21,9,28,35,9,26,35
42150,9,22,27,0,19,23,3,8,20
16729,3,29,34,11,15,28,2,16,32
73895,3,5,14,8,9,34,11,16,24
34455,28,31,37,19,22,32,18,32,34
26206,5,17,25,2,11,17,22,22,32
56369,11,17,37,0,26,54,17,31,58
52825,0,13,21,3,5,9,11,16,32
77875,14,18,31,1,5,25,2,6,8
81182,2,5,5,12,25,32,3,4,16
52228,2,22,25,20,48,64,2,2,26
51271,1,11,14,8,20,24,17,23,42
27627,7,9,18,11,18,24,19,19,41
10695,18,25,25,18,27,35,8,25,29
13753,3,9,18,19,30,48,3,23,40
64474,7,11,16,5,11,13,19,22,30
35087,3,26,41,2,3,5,10,20,26
37796,0,3,6,20,23,27,7,8,16
86202,6,15,29,4,15,20,10,19,27
28431,6,23,40,14,28,33,0,11,36
79442,2,5,13,25,33,41,12,26,32
29416,9,13,21,20,30,34,1,9,17
02590,1,7,22,2,13,16,0,0,1
31120,11,19,25,3,5,7,23,43,46
99898,9,16,16,2,11,17,14,26,30
71092,13,33,51,28,29,30,8,14,33
24401,5,6,6,3,3,22,7,33,47
34962,4,4,7,10,20,36,2,21,21
52458,12,34,51,19,25,26,6,17,19
38762,18,23,30,16,30,40,27,36,56
