uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
26959,9,16,19,6,8,18,27,30,32
63913,6,10,15,10,24,25,17,21,44
87549,29,58,77,7,11,19,11,18,27
61271,26,32,40,1,9,12,26,39,53
24779,9,17,26,1,31,41,2,4,13
96601,4,15,24,13,23,31,1,16,26
35125,2,16,37,4,10,21,3,17,21
45668,17,22,23,15,37,46,12,17,19
32895,30,38,48,6,12,20,9,29,32
69424,4,4,23,8,9,21,12,12,33
15849,25,36,58,1,22,31,1,10,26
10627,6,16,26,0,18,23,1,9,9
27343,24,48,67,5,29,37,10,19,36
30019,17,21,31,10,21,22,8,10,37
34875,25,25,29,12,16,18,5,6,23
97836,11,12,20,3,21,28,12,35,44
74434,0,14,38,3,10,15,16,22,33
62093,2,21,21,15,31,50,10,35,39
89829,20,21,40,16,25,29,10,19,48
28157,10,30,40,4,11,16,0,5,21
94732,9,26,39,5,14,16,20,24,27
85519,1,10,17,7,12,22,25,33,34
47130,3,9,16,4,9,16,2,11,18
07515,20,29,39,7,11,12,14,18,32
99815,7,21,27,0,7,17,22,45,45
08783,10,17,33,6,13,16,1,17,30
41151,26,56,58,30,52,56,0,7,27
44730,13,19,29,13,31,35,20,26,26
73114,29,36,54,11,13,15,14,23,40
66415,11,11,18,3,10,22,8,10,27
36776,15,21,26,15,35,40,30,48,48
77089,23,53,62,1,7,16,6,8,18
73273,10,17,32,7,16,22,5,12,37
03437,18,28,35,10,18,19,5,12,25
52842,8,14,33,10,24,41,5,25,33
26343,1,6,14,3,19,21,12,16,18
53513,4,22,25,8,10,37,2,2,3
91132,0,8,14,4,6,27,10,22,41
44314,10,38,39,3,25,42,19,25,30
53673,16,32,57,26,30,38,3,20,27
66211,6,10,11,11,12,26,17,21,21
04736,7,19,20,9,14,43,5,9,22
26598,0,16,32,4,24,36,1,9,23
77215,6,29,43,1,9,13,15,21,42
93812,2,22,40,8,12,12,3,21,24
42234,9,11,23,29,46,52,4,10,16
91006,7,7,14,3,13,28,6,13,32
25768,2,6,26,28,47,52,10,20,21
92816,7,11,34,29,33,40,1,9,28
19087,2,26,36,20,24,31,20,20,21
03036,6,15,18,20,25,25,11,11,20
34050,2,5,6,3,21,25,0,26,53
24677,3,7,10,6,30,44,14,20,23
86517,10,18,24,3,21,30,3,13,19
08322,28,40,65,5,16,24,14,43,53
82013,16,20,38,10,30,38,20,22,42
23019,7,14,29,9,18,18,14,29,39
50331,1,6,14,2,2,5,19,36,36
20173,2,14,39,10,17,27,5,14,33
60549,3,6,9,20,44,46,23,31,36
20035,14,25,40,2,17,23,13,17,29
93582,19,22,22,20,40,41,11,19,45
18617,15,16,23,6,7,27,20,30,31
25614,9,10,15,10,15,29,28,36,39
52892,3,10,15,8,18,25,3,8,20
53484,0,9,19,17,31,54,5,7,13
73538,15,16,24,10,28,31,6,18,26
35648,8,13,39,18,45,47,5,23,31
60391,4,15,24,24,44,68,11,27,36
53679,7,13,30,6,10,22,10,19,40
90432,7,12,39,7,9,13,10,23,24
74731,7,18,30,1,23,24,6,10,14
42546,8,18,19,4,32,42,14,27,54
46344,27,42,53,5,28,37,0,1,14
90383,29,38,38,1,9,25,8,11,33
80263,0,4,21,17,18,22,8,24,31
65397,9,10,19,6,35,38,0,24,29
72494,9,12,18,2,10,16,7,15,28
62320,9,14,26,3,10,12,20,29,30
80747,13,36,36,17,30,42,2,27,28
67726,13,13,19,5,13,24,10,12,13
11930,8,9,26,15,30,33,16,41,70
03791,0,1,15,16,31,49,19,22,30
91166,5,8,12,7,8,13,7,20,26
10068,20,34,45,0,5,8,12,14,24
45378,10,22,52,4,6,23,7,20,27
04117,20,23,23,8,25,45,9,15,15
58462,4,20,21,1,12,27,7,19,21
23026,12,26,33,7,31,33,29,48,61
68382,13,19,26,24,33,37,5,14,19
27113,9,10,19,9,9,13,2,10,10
83277,2,19,34,26,36,41,5,6,13
50620,16,38,51,20,35,35,11,13,20
65892,9,15,38,9,19,19,6,30,30
13477,8,18,30,5,15,32,2,7,14
21730,27,34,48,3,21,28,11,17,17
22491,19,23,25,2,3,5,9,11,20
21679,10,15,17,30,30,42,29,54,65
00003,13,20,39,1,25,45,14,16,44
50674,3,6,9,9,18,29,3,7,17
66774,4,12,12,19,27,50,4,6,17
00076,7,32,47,4,15,45,1,8,20
11090,28,48,53,2,6,11,3,9,16
82402,8,14,17,8,28,36,19,30,58
30711,15,32,34,5,15,31,2,14,23
73147,4,8,21,8,26,34,17,20,41
93248,29,30,33,9,30,34,3,3,6
19342,19,26,26,25,33,49,10,12,15
37969,0,3,10,2,12,22,11,39,48
00075,2,32,38,0,1,1,0,16,30
14949,4,7,13,6,13,19,1,7,13
59350,4,32,37,27,32,51,9,27,33
43058,7,8,21,12,12,12,14,34,38
61899,0,6,8,6,34,38,2,20,26
31304,2,20,36,15,26,45,15,18,32
43591,1,16,24,30,45,72,5,10,36
84620,10,26,48,0,10,13,5,9,21
85795,2,6,24,4,19,31,16,26,28
54762,2,12,39,19,45,50,5,27,29
20576,5,15,26,9,27,27,2,7,7
33533,8,14,24,6,17,19,8,12,34
86658,24,25,34,4,4,8,0,9,33
75235,7,23,31,13,32,34,6,9,14
80235,20,20,28,10,15,24,16,29,34
21061,13,13,33,1,2,8,3,24,32
06048,17,20,34,4,6,11,10,29,33
88511,28,35,52,10,20,27,13,14,17
19298,8,25,37,0,3,11,22,28,38
17819,18,41,66,19,31,38,0,1,5
96470,9,34,35,10,25,39,1,4,12
78379,16,32,36,0,4,15,5,25,35
25959,2,8,25,14,22,28,7,25,34
86585,26,28,33,6,10,23,6,7,23
94265,19,33,35,19,30,43,15,16,25
78795,18,32,50,15,17,21,5,6,22
12407,25,37,61,19,43,46,3,10,13
35312,14,21,31,3,8,14,5,9,23
45448,11,31,56,15,24,27,7,11,30
86911,6,6,9,3,32,38,14,24,33
32507,10,19,46,12,20,49,20,33,37
26483,11,14,23,8,19,24,29,39,41
90542,6,16,30,9,20,27,9,34,35
37650,19,39,54,1,4,9,0,2,3
65772,20,23,30,17,23,24,10,21,25
13032,6,10,24,1,14,24,21,31,50
67296,9,14,25,9,10,35,2,11,24
25675,7,20,24,21,30,41,17,32,42
12340,3,5,32,4,5,7,29,30,34
71483,7,29,46,6,14,40,0,8,22
30786,5,12,16,10,10,23,10,25,37
72001,8,13,40,5,19,33,5,24,46
12455,6,11,19,23,25,30,17,27,34
77925,7,12,23,0,3,8,15,17,23
76114,14,15,44,11,22,42,4,9,18
08378,0,0,4,17,22,22,20,20,35
80497,5,29,47,13,19,31,26,52,60
59168,29,33,39,10,16,27,1,5,17
04770,22,28,33,19,34,44,5,7,23
52494,17,19,24,2,8,9,0,16,26
99702,20,21,25,18,20,48,0,8,27
33730,5,10,11,4,7,8,13,30,34
83343,12,23,42,8,13,31,29,36,44
83944,8,12,17,7,10,20,19,23,40
85480,3,32,50,16,32,60,2,9,10
06501,16,18,22,9,11,21,13,13,19
97399,7,35,39,9,13,22,9,27,33
52980,17,35,37,0,24,26,5,17,28
04788,12,23,35,7,10,11,11,28,36
63739,18,20,42,4,28,31,13,16,30
70608,7,17,36,16,24,32,12,22,24
80643,14,34,40,17,20,31,10,11,20
91371,4,21,25,8,18,18,8,9,15
45665,19,19,36,14,17,47,5,14,14
68425,23,35,39,29,41,59,6,12,28
32846,2,19,25,10,22,52,5,13,18
04860,9,12,30,5,15,17,17,40,45
52602,21,28,31,1,21,27,2,14,23
65152,2,15,22,15,25,33,1,9,17
76182,5,6,14,3,7,26,20,29,48
42547,1,17,33,6,16,18,7,15,22
11682,0,11,15,10,14,23,7,20,20
29030,8,12,32,22,37,41,21,30,43
95753,5,24,29,7,16,27,7,29,49
78134,9,25,50,3,33,45,16,18,20
81536,27,35,55,3,4,27,20,39,53
20793,15,17,22,3,21,26,10,14,19
50549,8,25,39,21,45,47,18,21,32
15721,16,29,29,9,25,42,0,7,32
41478,4,4,11,1,20,33,7,17,27
05426,6,14,19,1,4,8,14,18,27
05192,9,18,34,16,19,26,20,41,59
29399,7,13,23,4,5,14,0,5,19
67139,7,23,29,11,37,40,2,16,18
82807,12,19,31,10,19,35,21,33,39
79696,16,22,27,8,17,17,25,36,46
52491,11,41,44,5,11,28,9,14,20
35323,7,29,43,6,36,61,15,40,46
86761,14,16,18,6,9,15,6,15,24
15491,9,34,39,10,12,15,27,49,63
02095,7,11,25,12,29,43,16,35,56
93666,24,32,41,4,17,46,0,1,9
27582,16,42,48,8,12,31,22,37,47
24807,5,29,46,8,23,30,27,38,48
86576,9,33,42,9,14,41,0,19,20
73574,16,22,41,28,35,48,12,29,32
37979,5,9,12,3,9,10,28,45,68
11751,10,24,29,3,19,31,16,19,25
06020,19,25,45,25,32,37,14,14,14
29245,14,19,21,2,5,12,1,6,8
22716,2,6,13,8,19,21,10,19,21
73894,4,17,17,8,30,59,5,6,11
00533,1,3,19,12,28,30,10,30,31
47961,4,7,12,8,30,40,2,6,26
54041,3,6,7,7,15,37,0,3,11
45306,1,15,28,0,6,8,16,24,28
67535,13,17,21,21,26,27,8,26,35
51545,27,53,83,19,37,50,9,26,28
94727,2,8,10,2,19,19,10,20,22
45140,24,53,63,30,50,50,23,25,30
66144,3,9,18,9,27,30,24,38,48
40463,2,29,47,1,15,40,16,32,40
41455,1,16,26,7,36,36,4,14,19
81146,4,12,19,10,32,41,16,22,41
89399,17,20,27,8,13,38,19,25,36
80404,25,32,49,10,16,26,8,16,28
66898,9,16,22,6,12,21,11,21,28
74729,8,12,20,9,15,15,1,13,30
49929,18,31,49,14,30,30,0,4,10
09731,16,42,59,7,13,14,25,26,29
66416,1,11,28,2,4,23,14,26,35
78890,22,24,31,13,35,47,1,24,44
74613,20,50,58,14,18,18,7,11,28
91460,14,16,23,14,28,38,10,18,35
74250,10,17,25,3,11,23,4,13,20
82755,22,26,35,16,42,70,13,14,24
04494,15,32,36,3,12,35,27,35,52
62923,8,15,20,3,7,14,30,43,45
52737,5,8,37,2,2,22,4,13,26
73042,9,24,27,9,14,24,6,8,12
45754,13,19,21,18,25,34,6,7,7
59349,0,7,13,7,8,33,5,6,26
97855,25,33,49,5,17,29,2,6,23
01942,4,26,42,10,37,47,5,17,21
15474,12,20,35,13,23,25,23,32,38
37744,6,16,21,28,35,48,0,7,12
16076,4,6,9,1,10,26,7,9,9
58136,5,21,37,16,30,33,8,31,45
22387,9,9,29,16,23,24,2,7,14
34724,2,27,47,7,7,15,5,22,23
18535,10,30,60,8,13,25,16,24,38
32440,16,20,37,4,14,24,1,17,40
83119,13,16,30,9,20,36,12,14,16
17674,18,42,59,4,7,13,12,12,23
80900,2,10,18,17,22,39,19,38,49
52186,28,28,38,5,13,31,17,26,56
31296,8,27,45,5,21,51,16,16,33
67108,16,31,38,13,22,22,20,28,38
81920,13,16,46,7,8,17,1,9,10
28964,11,35,54,15,24,53,4,10,40
01975,1,24,50,12,22,30,1,1,29
76429,0,9,28,13,22,28,10,19,37
56342,11,22,27,19,32,41,13,18,37
43512,10,19,19,19,27,44,17,44,62
64235,29,36,55,27,36,36,2,5,20
80396,20,30,53,26,29,34,4,32,33
75486,10,24,40,17,18,21,9,11,19
20937,5,9,30,15,17,23,6,19,26
60764,17,24,31,10,20,45,4,17,23
27912,4,11,11,3,23,24,3,29,38
92490,10,20,43,5,30,40,16,20,30
06519,2,15,24,2,3,3,9,10,16
13604,14,30,30,18,38,46,11,19,42
74403,3,8,17,29,47,67,5,5,6
78809,16,27,36,10,13,13,8,14,26
71295,5,16,21,13,25,30,12,28,29
93159,5,18,18,8,33,44,7,22,31
36736,25,26,33,6,20,35,2,9,9
40692,14,18,18,15,29,32,9,18,22
40486,28,42,48,9,9,9,23,23,41
38885,19,19,29,8,11,33,0,4,11
84463,28,57,64,8,21,41,8,16,25
12066,20,24,26,19,27,30,4,8,10
25162,1,2,6,5,21,25,3,9,14
89536,2,9,18,9,21,37,11,14,27
64769,5,12,23,13,13,21,15,16,23
13105,14,33,38,7,25,44,1,29,57
10480,9,34,43,24,24,32,10,23,29
95619,13,32,37,15,34,45,0,8,16
26612,1,2,13,25,45,46,9,9,13
66772,6,7,12,0,2,5,3,8,8
96807,1,20,29,20,21,22,3,7,22
74407,2,17,25,8,10,10,19,23,25
39167,12,22,50,27,56,73,20,30,57
55664,4,31,34,4,4,9,9,39,44
26597,20,39,53,2,7,23,0,0,5
15767,2,6,17,8,12,31,6,16,20
23531,5,18,39,2,12,14,15,23,24
16274,6,10,15,19,37,54,9,18,47
21335,19,44,55,30,33,35,5,12,15
09429,0,3,17,3,5,18,3,3,13
12932,10,13,13,0,0,17,4,9,12
84907,1,4,8,4,7,20,15,35,50
55175,5,22,37,7,11,22,6,17,24
18830,4,11,15,11,12,13,25,28,33
73592,4,5,7,15,18,43,20,29,49
73405,19,33,47,13,42,61,11,13,23
68301,18,20,28,10,10,26,0,10,24
18683,7,10,11,14,19,25,8,25,25
93765,13,24,33,1,11,24,2,21,30
35671,16,18,23,2,24,53,14,14,29
14254,15,37,47,3,19,32,16,17,20
91813,4,9,9,2,11,35,2,17,20
24494,28,33,43,8,11,16,7,9,28
70950,1,25,35,15,37,47,15,41,52
37476,16,21,30,2,11,13,2,4,15
27751,2,7,10,3,10,25,25,32,33
45621,5,35,43,2,9,27,11,21,47
52509,4,12,20,7,32,51,22,29,36
61419,15,19,20,10,19,21,8,11,27
19444,8,25,38,8,13,20,15,18,24
55574,28,32,53,30,30,30,0,16,31
71672,0,8,16,7,16,25,17,25,26
99915,15,23,48,12,33,34,10,14,40
16318,9,14,30,15,26,36,27,33,40
99417,27,34,38,10,11,26,10,23,23
18062,8,18,22,17,27,31,0,18,22
34564,26,41,46,6,11,12,7,13,24
07028,10,21,22,6,12,21,6,7,17
19229,6,6,21,8,31,36,1,17,17
37467,8,11,20,5,18,38,3,8,14
73110,14,23,39,25,34,38,5,10,40
37866,12,18,22,16,30,51,12,38,50
09020,15,19,32,11,26,27,5,24,37
78543,26,34,40,14,33,35,2,10,19
96309,9,21,29,15,37,58,19,28,33
59030,8,37,42,9,24,38,7,10,18
47628,7,17,29,6,8,20,13,18,18
35645,12,32,40,1,12,16,16,19,48
26350,7,10,18,2,9,9,7,26,30
98333,19,26,29,16,21,32,18,31,42
53854,13,21,22,26,30,44,1,22,37
06989,15,23,32,3,8,12,5,32,62
78166,1,4,11,12,28,29,8,17,19
03042,23,23,31,3,10,14,0,27,49
99129,7,26,34,5,17,26,20,20,30
86947,9,13,19,0,0,9,12,18,38
90378,3,5,19,7,16,16,30,39,43
76010,1,9,14,25,40,45,12,13,33
35350,28,36,37,5,9,9,4,7,35
04867,4,20,22,3,28,33,1,7,9
58374,21,26,32,10,36,50,24,47,52
88891,23,53,69,0,19,23,3,3,10
94019,1,6,35,1,5,21,1,21,51
94856,4,13,19,21,31,44,21,27,27
72583,19,22,34,9,19,27,10,25,33
86818,9,17,25,9,28,35,30,51,51
23106,0,5,6,4,23,29,7,9,17
39310,8,20,34,8,16,38,7,19,29
78976,2,13,23,0,10,12,19,20,21
54806,5,24,51,9,22,29,3,23,29
07307,1,10,13,11,24,54,16,23,39
