uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
71732,9,9,23,2,5,21,7,7,7
61223,24,29,39,4,21,28,8,15,43
83072,10,27,29,22,32,39,12,20,29
34710,15,21,36,5,21,25,3,14,22
28360,8,10,15,11,14,21,0,3,10
56498,6,14,24,16,40,50,8,18,22
17788,9,33,33,16,32,58,14,17,19
13685,27,52,73,3,3,12,7,36,38
58120,3,9,12,11,16,21,9,10,25
26283,2,5,14,6,15,15,8,18,20
93019,27,35,43,17,24,24,15,32,49
81195,8,13,20,5,11,11,13,36,39
58255,8,18,33,5,11,18,2,6,12
75904,10,11,17,16,32,38,2,5,34
13208,15,30,54,29,41,44,3,7,7
52197,2,2,18,10,14,21,3,14,18
55637,20,25,29,10,19,25,2,26,28
10886,25,43,57,16,26,31,6,13,15
39238,0,11,12,1,7,7,7,9,15
99585,13,14,22,26,28,48,4,20,30
56398,3,6,9,0,9,19,25,43,64
42447,8,18,29,8,11,26,29,49,56
00173,9,14,33,3,13,27,6,21,21
74697,1,3,12,3,17,26,14,16,20
22419,14,14,20,8,10,28,10,13,14
49571,2,2,3,11,21,21,26,27,31
05897,3,11,12,4,13,21,21,50,52
66071,5,22,45,17,26,41,1,14,15
37119,3,23,27,5,34,43,17,25,27
64741,2,17,22,2,13,15,7,16,18
49135,2,6,14,3,19,28,9,19,19
42781,21,22,28,9,9,29,1,10,21
49648,14,20,42,8,10,36,3,8,18
72973,13,35,45,25,32,43,17,32,41
67830,25,26,35,3,19,19,27,44,48
40215,11,24,27,0,12,20,9,10,14
70071,22,29,38,8,13,18,14,40,50
89871,10,21,48,10,20,45,8,13,19
16991,30,44,62,26,35,44,0,6,8
85125,3,17,17,10,28,35,7,15,22
46080,27,39,40,1,8,8,6,19,28
67908,26,33,39,18,28,34,7,13,25
96061,8,27,33,19,26,36,19,44,54
87331,1,19,28,5,30,34,13,37,39
37867,5,9,29,2,10,10,24,32,35
47279,11,18,30,4,25,34,28,44,59
95609,3,5,25,4,8,18,3,32,32
32964,15,26,36,21,26,29,4,21,31
09688,21,24,26,1,6,25,0,28,38
59196,1,6,17,1,11,20,2,7,29
89245,5,12,39,22,23,38,8,9,37
71895,6,18,48,10,12,16,19,20,21
29789,1,11,27,1,19,22,13,29,50
73072,11,15,25,6,20,27,3,13,30
38976,21,22,44,2,11,25,2,8,10
76585,13,15,28,3,9,16,0,2,2
79233,11,17,24,1,2,11,2,22,25
37717,7,20,22,10,11,39,12,19,29
86123,4,7,17,8,25,44,18,19,19
60366,20,43,62,1,11,19,6,13,43
41211,5,14,42,8,11,16,9,20,22
80249,0,4,13,8,10,28,8,15,18
14812,14,14,38,22,25,32,16,18,23
14149,8,35,40,19,33,35,23,32,36
31929,9,19,24,17,19,19,10,14,24
59808,5,27,40,10,12,17,2,15,16
17895,19,45,64,1,17,36,3,11,28
94789,4,22,28,12,17,28,30,50,60
29696,18,19,45,19,25,35,3,13,17
80222,4,22,28,6,14,29,24,39,39
09207,16,33,34,23,39,44,21,40,40
33117,2,11,21,3,24,28,9,10,12
38123,4,7,7,10,15,28,12,22,39
83132,2,29,50,1,1,18,8,38,50
66528,17,18,28,4,9,26,17,32,59
35429,6,13,14,11,22,36,7,16,43
51696,19,22,52,11,32,48,10,16,23
50024,2,15,40,7,12,25,18,38,38
35638,4,4,26,12,32,36,29,38,46
66473,14,37,43,15,24,38,3,5,7
11466,8,16,16,10,29,33,11,39,55
96557,16,18,31,16,24,25,28,35,45
38420,4,14,20,18,37,54,14,29,35
42333,5,20,28,2,29,47,5,18,33
34407,9,20,23,16,27,31,5,9,30
16577,7,7,8,6,14,15,7,21,28
77151,1,5,14,12,18,19,12,18,23
57882,10,27,41,10,13,33,8,17,31
50078,11,17,19,12,23,23,6,19,34
93947,4,19,37,7,15,23,1,6,16
38284,29,38,45,0,2,17,2,12,18
83592,3,19,21,0,6,12,22,43,65
47613,17,21,31,19,24,32,5,8,20
97249,9,11,31,5,13,30,5,22,27
17735,5,15,19,22,22,42,0,7,21
65082,20,26,39,5,21,39,7,8,12
42439,5,13,14,15,24,42,1,24,43
81432,7,16,25,6,26,41,25,43,58
91349,19,25,38,0,17,42,29,43,54
45798,10,19,29,12,21,39,6,9,22
63577,2,7,22,20,30,30,4,20,25
85475,19,28,30,24,26,36,6,9,19
12640,1,2,16,1,7,7,7,25,39
07908,9,23,43,4,4,10,1,10,13
61162,1,7,8,1,7,10,20,28,37
02459,18,44,48,4,15,17,3,9,14
43833,10,22,31,1,30,43,7,23,40
17977,10,28,30,16,22,44,12,15,15
64018,28,52,52,0,19,30,4,13,21
89287,17,27,57,8,11,11,12,32,35
78870,27,47,54,20,26,51,20,23,33
03780,0,10,27,8,24,26,7,15,17
12295,24,29,30,12,30,33,6,20,37
54778,20,24,37,9,38,41,2,8,16
22097,0,22,25,1,30,37,22,32,39
19482,12,22,50,7,23,28,3,6,10
62330,10,15,24,19,47,74,5,6,36
52064,22,22,25,4,5,10,12,13,15
27752,26,44,52,1,10,10,28,28,35
61589,18,26,53,16,38,43,13,13,18
23289,18,27,53,26,37,57,7,8,10
43581,0,4,6,2,12,15,11,11,22
42839,15,29,29,8,17,18,9,10,14
55181,20,36,44,9,27,39,2,9,19
75515,7,30,35,18,28,35,2,4,10
11900,16,20,32,15,34,42,1,4,4
14397,6,16,32,20,44,66,9,16,30
81455,2,10,18,9,9,20,6,10,30
49136,11,17,21,1,8,38,5,16,32
15241,14,20,35,12,16,28,4,10,19
24197,22,36,44,17,18,29,3,14,31
63243,19,46,59,3,10,17,15,19,46
15210,2,4,12,18,24,30,5,5,5
75438,10,18,22,11,20,21,24,33,60
23420,13,31,32,2,22,41,2,21,33
47218,25,37,40,0,15,15,21,30,30
82739,20,44,62,14,20,25,14,18,35
87047,11,13,41,14,30,34,4,23,44
46329,12,14,25,5,12,19,4,5,11
81806,0,5,7,2,8,26,4,14,16
46750,2,7,26,27,31,32,3,6,9
95174,28,29,39,3,8,14,7,8,30
03948,4,13,17,1,8,15,19,21,27
56178,5,6,24,8,13,42,6,19,30
96639,25,30,51,2,32,39,5,30,57
56046,5,14,21,10,33,38,7,9,12
67916,9,17,18,3,8,23,4,4,18
34514,11,20,29,14,14,29,14,24,41
52755,28,29,48,5,29,29,2,7,26
26407,15,15,31,7,10,31,3,14,19
54146,1,9,19,7,25,27,11,31,35
34627,23,29,31,10,35,46,0,0,1
88329,27,33,40,4,15,23,16,40,58
69125,25,35,41,16,35,53,8,11,19
26564,3,10,14,21,50,59,0,9,20
21508,16,26,36,9,16,22,5,5,14
59620,3,31,40,5,11,11,17,18,38
18715,10,16,17,16,19,32,4,10,14
77746,2,7,14,7,11,27,13,16,29
10621,19,35,35,18,20,29,10,16,38
99434,18,29,39,5,33,43,13,18,27
51583,2,5,23,30,37,52,3,11,26
90588,2,3,17,0,5,9,0,24,32
36200,1,7,23,29,58,71,13,16,22
49905,13,38,43,21,23,28,8,9,17
84421,7,12,21,4,14,25,18,20,24
51336,4,10,40,6,12,30,18,38,50
50723,4,4,6,18,45,64,9,13,13
80046,11,34,54,10,12,27,24,48,71
49062,16,36,37,6,20,22,4,13,26
98074,10,20,27,6,13,28,13,13,43
59197,19,20,26,27,27,52,15,28,47
68194,17,17,34,20,27,38,1,5,25
18796,20,29,35,7,27,34,3,25,41
73157,2,22,43,20,30,37,6,12,26
70739,0,7,11,3,24,26,5,9,19
20038,19,21,21,29,31,40,22,30,31
23203,10,11,21,19,19,27,6,21,29
44624,11,12,17,27,36,52,4,32,57
38366,20,21,49,9,29,41,21,28,36
58268,5,23,28,0,7,13,15,23,41
71849,1,4,23,23,33,37,26,50,69
41688,8,15,15,15,15,34,13,16,20
35000,14,43,67,9,21,39,6,6,20
35876,11,18,47,9,28,35,3,4,17
73459,19,26,54,12,14,20,30,40,46
26663,5,6,22,24,31,36,23,31,45
07732,9,14,14,14,27,29,17,26,46
15289,3,8,18,5,9,27,2,15,45
79454,9,27,28,18,19,24,1,2,4
63281,3,9,19,17,33,43,13,25,30
45459,12,27,43,10,25,32,25,25,29
62431,5,32,42,27,32,37,5,8,15
46122,6,10,15,13,14,31,24,24,26
18356,5,35,43,2,7,23,14,22,40
23240,20,36,46,3,18,26,15,18,29
80972,4,13,40,5,9,15,20,27,33
68122,7,11,17,0,7,35,5,19,38
32107,19,20,39,21,25,52,7,7,11
79668,11,14,16,15,32,41,1,19,30
46989,14,38,58,8,24,34,8,16,16
14952,15,22,25,24,25,28,11,17,31
51246,4,32,45,9,27,36,20,20,37
91582,0,2,17,15,25,25,5,11,20
19708,1,19,33,22,30,43,18,22,31
34685,9,26,29,2,2,5,14,15,19
82952,14,34,47,0,7,23,30,35,54
61479,12,28,28,2,11,21,10,40,40
26691,6,21,21,6,13,32,7,10,13
78922,0,2,8,13,20,44,9,29,42
41319,2,2,29,10,28,43,17,21,35
26346,16,19,33,4,22,22,10,19,39
40849,3,4,10,7,12,24,1,11,27
62043,16,16,26,6,26,32,30,54,55
14274,7,7,23,11,39,48,4,10,15
31877,7,24,35,4,10,17,1,14,17
00347,9,17,27,2,15,15,6,16,31
71222,29,39,40,8,14,24,2,30,32
75636,7,14,28,21,26,30,4,16,33
00034,27,33,35,15,24,32,11,17,39
79835,2,9,16,11,17,35,5,11,15
64750,30,40,46,8,10,16,6,10,18
53060,7,12,18,5,19,38,13,18,18
69171,19,30,48,12,14,23,8,17,22
78772,11,14,14,6,12,14,8,34,37
95643,19,29,30,1,3,8,19,22,27
38598,17,19,36,6,13,31,8,11,15
88711,14,22,29,27,45,69,12,33,41
15516,20,20,39,30,34,44,7,11,34
89273,11,27,37,5,21,24,10,11,31
97986,2,13,17,2,12,28,4,7,8
09221,15,22,37,23,26,41,3,15,33
69518,6,21,29,9,37,57,8,17,38
76212,4,23,43,14,28,42,5,25,39
68354,2,5,5,7,16,25,10,13,20
38383,17,21,50,7,25,26,11,19,22
82823,12,14,22,8,13,19,8,13,21
97016,19,22,28,12,12,30,1,2,22
46333,19,23,35,13,15,15,3,17,18
52117,18,22,30,4,29,29,4,24,42
93371,0,14,34,0,4,25,8,13,20
26006,10,38,46,6,11,27,9,16,17
01993,15,16,26,5,12,15,8,16,19
45275,20,32,32,1,22,24,10,33,45
40769,14,23,29,19,26,49,8,38,55
93168,10,15,17,4,28,37,6,13,18
16319,4,10,11,1,7,27,5,22,47
27415,19,28,44,12,18,34,14,21,51
86653,23,31,34,15,22,26,7,24,32
03375,22,23,30,2,7,12,24,35,48
12920,24,31,48,1,7,11,28,30,60
35033,15,36,45,19,32,46,3,16,40
23255,14,14,18,20,27,53,16,46,52
69646,13,18,28,4,17,21,8,14,23
67275,0,2,18,9,26,42,8,21,28
98016,8,11,31,3,16,21,19,19,20
95221,8,10,19,7,8,11,6,14,34
31148,0,8,23,18,21,30,0,2,25
40434,3,3,8,3,27,43,1,5,8
29326,5,10,22,2,6,14,3,13,38
56149,19,29,57,8,30,50,7,12,32
99060,8,27,41,3,3,16,14,17,30
01840,12,16,33,2,26,35,3,18,18
26040,10,20,21,14,14,19,15,31,46
84674,3,12,40,10,10,14,3,23,29
00623,1,8,13,6,9,10,9,16,25
38052,2,25,35,0,7,16,11,20,22
15344,17,46,66,6,14,24,0,0,5
49097,2,2,14,6,31,41,1,4,10
53472,1,7,13,23,26,43,24,40,60
13550,7,16,35,3,14,32,9,16,40
31533,6,10,14,18,37,43,2,3,21
58888,13,29,36,1,2,2,10,11,27
09049,21,42,49,22,28,31,18,40,41
97699,7,15,21,10,17,20,4,20,35
02139,4,7,32,3,6,6,25,35,41
18435,4,18,28,18,22,28,20,34,36
13018,4,7,25,6,15,16,5,21,24
45084,0,2,6,20,46,48,6,32,35
51098,0,8,27,16,18,24,0,8,10
77505,16,23,28,2,5,5,28,36,45
85698,8,15,16,0,4,19,20,32,50
99268,2,28,36,23,31,36,2,11,16
53780,10,13,24,16,34,41,8,35,64
45579,8,10,24,22,35,43,17,23,33
26580,6,29,40,12,16,22,0,15,26
84143,5,11,12,26,56,65,2,3,9
33720,4,14,20,10,11,13,30,33,37
85840,0,7,32,19,30,51,4,28,32
25808,8,17,25,14,43,50,0,2,13
19460,13,35,47,19,26,28,6,12,32
01732,10,33,38,7,10,15,29,46,57
87733,0,1,28,2,17,24,30,46,50
69214,0,4,11,10,12,26,17,36,43
76582,30,33,37,3,22,40,9,11,41
79159,9,27,37,2,15,19,11,19,22
66419,10,15,23,2,9,22,4,6,7
65861,1,2,21,5,18,36,9,9,20
36424,22,51,56,26,34,38,28,30,33
98914,6,17,22,3,9,16,1,12,30
17878,6,7,16,10,20,32,0,7,21
81652,8,17,32,6,14,23,11,21,29
80894,20,41,43,3,12,19,5,19,29
28729,16,33,42,4,13,31,6,10,18
90540,14,22,52,28,44,66,3,20,39
68512,14,15,25,0,18,38,8,8,28
51788,12,35,50,15,15,18,0,18,27
07940,1,8,34,24,42,64,10,19,37
08172,19,22,30,8,37,43,8,17,24
19600,1,7,10,7,8,23,14,17,17
43868,2,6,7,2,3,4,13,19,24
86300,18,25,42,6,14,23,15,30,43
27663,22,32,40,4,25,36,20,28,41
61224,2,19,19,2,10,20,7,7,17
14703,7,10,19,9,14,27,18,27,35
68171,6,17,26,29,31,44,14,22,25
98502,9,14,18,6,9,15,15,25,25
30345,26,29,37,4,16,21,1,1,14
63804,2,8,8,2,10,17,3,3,5
66064,5,23,30,2,18,21,23,36,43
25459,25,27,36,3,27,53,8,9,10
40520,6,12,15,11,16,20,5,5,13
37204,1,29,49,5,21,44,0,4,5
41439,8,10,29,8,13,41,6,7,32
91990,23,28,37,10,18,36,9,27,37
19436,17,33,45,9,17,20,2,11,25
57626,12,18,24,18,26,28,17,19,22
19215,10,29,30,10,29,50,6,9,18
95168,6,14,32,0,13,19,23,27,34
49747,5,18,22,18,22,30,3,4,26
05229,3,19,35,17,29,43,17,19,22
60043,29,48,77,5,18,38,26,36,42
27010,24,42,42,7,12,30,9,20,25
39684,4,31,35,12,13,18,7,18,22
14712,2,12,26,13,15,33,10,20,21
70119,9,22,32,20,26,28,19,39,48
66629,7,8,16,17,18,24,2,7,9
88571,17,22,30,7,10,15,10,34,42
73573,3,20,25,16,41,46,5,5,32
02438,2,9,10,7,7,25,7,16,19
66509,13,20,26,8,33,48,0,8,8
74816,20,29,38,19,20,36,21,34,35
74219,9,10,34,5,17,25,4,29,33
51294,3,17,22,16,34,40,2,24,24
44239,14,18,27,6,16,22,4,13,28
81839,5,14,29,3,23,32,18,45,63
54730,26,34,35,18,29,38,1,16,26
95748,4,14,21,6,15,37,16,24,24
30828,13,14,20,9,14,24,21,51,55
59035,8,22,51,12,29,29,10,30,35
30262,3,13,21,0,17,17,2,5,29
22294,11,16,32,19,27,47,0,8,28
95230,0,4,5,1,1,10,15,22,30
05801,4,30,50,18,23,51,13,15,41
62851,3,3,10,5,17,38,6,10,14
57534,0,28,31,10,17,19,0,30,42
37327,12,29,38,7,28,31,13,21,21
62176,12,14,24,4,12,29,19,25,34
29679,19,20,25,14,16,17,28,36,39
36836,18,35,50,8,11,21,5,16,19
14159,1,5,30,9,25,41,14,23,23
27353,7,26,36,15,20,36,1,10,38
50627,7,15,38,5,6,19,20,32,35
30757,0,18,24,9,18,24,14,16,39
46377,24,39,54,30,39,67,1,6,9
95906,8,12,24,0,2,12,7,17,20
06580,14,16,26,1,1,7,1,4,26
24315,4,20,37,18,25,53,2,7,32
53110,24,52,62,9,11,37,9,38,41
72037,4,4,16,9,21,51,18,21,46
23374,1,1,13,17,36,51,17,47,49
76074,9,11,20,10,14,14,8,16,34
71069,0,18,25,2,6,25,5,28,45
77959,6,24,31,4,24,43,10,14,37
65027,4,15,17,19,21,31,9,9,10
27196,7,30,39,25,29,41,9,22,28
85483,15,41,61,7,25,29,23,28,46
64498,16,20,33,2,26,31,1,26,39
64035,4,24,38,19,19,46,10,21,30
75000,7,20,21,8,8,13,24,32,35
57565,20,31,40,15,26,39,10,38,54
31941,7,9,10,6,14,21,25,45,53
33589,7,19,22,7,16,30,18,28,32
34245,15,17,34,5,14,20,6,10,12
42783,0,28,45,25,35,45,8,24,26
39764,7,24,34,4,19,35,10,13,15
97221,4,20,29,19,29,35,17,44,50
41074,8,8,20,14,20,22,4,7,11
22315,5,5,32,19,44,70,4,14,27
30873,10,20,34,0,16,33,8,14,20
70463,11,19,26,10,15,28,4,8,21
69654,6,22,37,1,2,15,0,19,21
45936,0,13,23,8,28,31,15,24,29
83688,1,1,7,4,4,6,13,35,37
96783,24,37,37,7,10,25,5,13,15
34704,16,30,49,0,20,20,4,6,14
99627,13,38,39,16,38,54,5,14,31
36376,5,8,19,22,49,53,0,26,38
68314,8,21,39,4,13,16,24,29,39
73378,24,47,48,3,8,24,7,11,17
92681,5,5,9,9,13,17,4,4,23
76396,8,8,13,6,10,23,5,5,12
94559,8,22,31,0,26,28,20,28,28
28195,9,10,27,9,19,19,10,20,25
37473,3,4,11,0,22,34,27,38,53
38794,4,5,7,5,12,15,19,26,53
74934,4,29,38,23,39,52,10,16,26
11474,15,20,36,8,18,19,2,24,29
94512,1,9,19,17,17,35,2,20,22
35812,20,45,52,22,28,37,9,18,20
53480,29,42,48,20,36,36,8,8,11
38273,3,26,28,4,20,26,9,18,21
40465,2,5,9,4,19,23,4,7,11
76029,4,4,5,1,7,28,3,33,38
31005,0,24,27,7,12,27,5,14,29
74541,6,10,17,29,40,55,13,15,20
51526,23,25,43,7,14,33,13,14,24
36605,10,27,56,1,18,42,9,9,24
39060,8,20,31,17,24,50,3,4,6
21470,9,24,36,28,34,42,3,22,37
16474,0,18,19,16,21,29,1,21,24
03013,2,12,13,13,16,17,20,21,23
85277,16,20,40,0,25,26,8,12,15
44815,1,21,30,2,3,4,11,14,15
86967,7,13,24,2,32,36,2,28,35
05674,8,10,11,10,37,49,5,9,37
34725,6,8,25,8,15,17,30,35,61
54572,8,27,31,16,20,24,0,13,17
82821,0,7,31,2,7,8,28,29,30
67659,3,6,8,9,25,45,1,11,22
51912,6,6,24,18,36,38,6,18,28
86024,1,20,21,9,9,13,12,21,21
44585,19,20,23,17,20,39,10,36,53
49893,14,21,21,13,17,17,10,31,31
83400,25,39,48,7,30,31,13,39,49
33167,1,1,25,10,19,35,11,15,33
81288,5,19,24,10,25,32,7,10,20
09403,0,6,12,7,15,23,8,12,38
23060,25,27,37,14,15,35,2,28,34
95453,1,16,21,6,12,23,2,2,16
57497,10,15,17,0,2,3,16,16,19
74487,5,5,20,4,11,23,18,34,41
32408,3,12,14,8,25,46,6,16,22
97789,10,26,30,9,27,55,8,19,30
86093,2,11,17,17,27,29,7,11,23
56667,8,16,17,26,35,46,10,10,15
58569,1,16,16,0,3,20,7,23,29
68447,11,12,20,10,17,27,10,15,21
94067,17,24,40,4,20,34,4,12,22
25064,27,36,37,14,14,14,6,8,17
22744,1,21,28,25,33,44,26,29,41
04195,9,13,19,10,10,18,12,24,54
74604,20,22,35,8,8,12,6,8,8
70974,1,7,19,6,36,65,14,16,24
82861,0,28,28,2,19,21,4,13,27
09915,11,41,43,10,11,20,11,25,32
04139,1,2,10,19,19,21,18,23,37
65919,27,30,31,0,11,13,2,11,31
27133,19,20,21,5,15,25,5,16,21
75929,27,42,43,9,14,15,1,15,20
81678,13,19,25,11,41,48,3,21,21
29056,19,21,26,7,32,36,10,10,12
81035,18,26,45,8,18,40,0,5,12
58027,2,8,14,17,26,31,9,32,51
44407,4,24,26,14,23,33,24,24,39
59233,2,6,18,12,34,38,9,16,43
84317,20,35,36,22,24,29,27,35,37
34355,4,14,25,22,26,38,8,32,36
11989,13,16,24,6,10,19,0,2,5
33656,5,13,29,6,16,32,5,7,14
88603,9,18,27,3,7,15,20,29,47
83077,14,20,23,0,10,25,4,14,34
95119,18,20,25,4,23,26,6,15,20
73777,4,12,22,20,21,33,8,13,41
62211,14,28,35,14,17,21,3,13,16
62321,17,34,42,5,23,28,16,17,19
56841,5,11,21,8,17,38,2,18,34
04254,11,12,22,4,6,34,1,2,8
95870,23,25,31,19,28,37,17,17,31
80331,10,13,31,22,52,54,20,25,49
65151,4,9,19,3,9,30,10,30,50
70678,9,18,21,2,7,9,0,19,23
53176,13,13,19,7,19,40,4,6,20
23662,8,23,29,14,16,21,1,1,14
95925,3,4,14,8,21,45,21,31,47
11301,1,6,15,9,14,14,12,15,21
94774,19,36,37,10,12,17,11,26,46
35239,2,2,26,19,22,34,10,32,51
74510,7,7,18,4,9,15,10,12,42
81535,23,37,53,10,17,34,4,11,18
47243,19,22,31,7,17,26,14,15,23
69410,6,13,42,4,13,20,9,25,35
28993,5,11,20,2,21,21,10,20,29
10467,5,18,33,1,22,51,0,28,53
31110,8,8,18,4,9,15,4,33,47
76109,4,14,21,5,5,9,7,10,31
40299,24,28,38,10,15,23,27,31,35
42604,0,10,14,11,21,30,9,27,37
40798,4,15,25,8,26,36,18,21,43
19124,4,6,15,21,22,40,4,12,39
46066,4,32,32,5,5,24,14,29,32
14881,6,26,30,6,21,22,29,38,57
56799,1,15,27,7,14,30,15,23,30
25977,23,31,47,17,22,25,18,28,32
75226,11,14,21,5,16,29,21,27,30
22385,7,16,22,4,21,26,6,31,44
92096,0,11,14,14,38,42,30,38,44
85056,16,24,35,23,30,38,7,19,21
87100,6,7,10,2,20,34,7,14,44
53769,9,11,22,27,47,67,14,22,24
20126,19,22,26,23,23,38,27,32,56
53736,7,19,45,7,21,21,4,4,11
56443,19,22,33,2,10,12,23,39,40
81379,0,16,18,8,8,16,25,27,41
79952,18,39,51,2,20,30,20,22,36
92598,13,14,14,8,37,53,3,13,19
49845,23,50,60,14,41,53,26,31,54
61987,11,12,13,3,18,27,11,21,50
33037,20,21,32,11,29,34,8,23,34
49445,10,17,18,0,12,17,17,33,55
98120,15,41,55,0,6,8,2,21,41
66816,2,8,23,18,28,29,28,29,39
06129,17,20,20,7,16,30,1,29,42
63424,20,46,55,5,5,8,12,19,28
66537,2,4,4,0,16,26,20,23,25
56923,4,11,22,5,22,22,15,18,21
15064,9,16,34,19,24,39,17,37,42
81137,10,16,19,16,23,27,6,8,8
52196,2,8,28,7,24,32,19,40,48
06423,3,12,19,1,7,24,10,18,36
54049,6,29,45,10,30,49,2,24,25
77281,0,10,15,18,25,27,20,25,31
83024,13,17,18,6,8,32,18,28,55
45748,29,32,39,25,34,36,7,16,28
44288,7,15,24,1,7,20,1,9,19
78889,6,19,38,1,18,46,4,5,20
96428,5,19,19,18,33,44,10,30,35
77444,0,3,23,18,21,27,20,22,42
99363,18,27,34,1,26,41,30,31,49
51792,3,7,12,4,11,18,10,14,22
67516,2,8,13,4,15,27,0,12,22
65762,13,18,28,4,19,22,1,10,15
77839,5,19,23,5,19,29,16,32,62
17770,12,19,21,6,6,17,11,19,21
94320,14,30,35,14,22,34,5,5,11
02948,5,13,15,17,22,42,7,18,30
76135,6,28,37,3,8,25,7,7,27
80005,10,10,10,5,22,28,5,11,12
41212,18,37,54,8,13,13,1,1,9
56177,0,2,15,10,16,36,1,14,23
73950,4,11,23,10,19,19,1,3,3
68960,9,32,38,26,28,35,14,38,39
07923,11,11,12,11,22,30,26,28,40
83748,11,13,36,18,39,51,10,28,46
80686,7,29,30,1,16,36,0,26,36
51677,7,36,62,4,8,8,15,18,18
74366,1,3,6,9,28,55,5,28,57
84490,28,29,36,27,49,50,4,9,26
69439,27,42,59,6,11,28,22,31,33
08200,4,7,12,4,8,27,27,40,58
29647,6,24,25,17,29,30,7,11,41
55177,4,4,7,2,10,11,15,35,39
70465,25,35,44,3,20,27,1,4,18
23697,6,36,45,21,25,38,10,10,21
88555,3,15,30,7,11,25,6,9,13
63749,16,21,26,10,34,39,4,9,28
83787,12,24,44,20,33,62,18,27,36
67310,3,30,35,12,27,36,10,14,16
43730,19,32,37,18,18,34,6,34,36
28196,6,21,29,20,24,39,22,30,35
26420,3,13,19,4,16,24,18,42,49
47571,1,1,14,1,21,44,2,17,21
03474,1,3,16,4,18,27,14,24,35
38482,30,34,39,9,35,45,1,5,25
68902,8,17,21,8,8,26,6,8,26
44311,6,16,21,19,30,45,11,29,36
39701,6,29,45,3,9,11,1,27,30
07563,17,26,27,0,21,29,14,22,28
82752,1,14,14,24,33,50,9,17,19
87582,10,10,13,17,31,41,17,26,26
72574,11,19,19,0,10,20,7,11,28
23451,10,24,30,18,24,32,2,10,17
26751,7,11,19,18,27,35,11,30,35
00458,2,18,25,18,27,28,1,6,26
87812,1,10,18,14,17,18,10,13,21
07363,10,37,42,0,3,8,8,37,43
01396,21,33,46,15,32,38,7,20,22
15591,1,14,30,26,51,61,2,21,31
21322,7,33,40,6,15,17,0,26,33
19926,13,20,38,23,24,47,4,11,13
40916,1,27,27,13,21,28,6,26,55
14958,19,31,59,0,4,5,4,16,22
15582,14,14,21,8,16,16,22,48,60
36853,0,4,8,7,9,16,12,37,66
36389,1,10,21,2,2,7,14,14,14
08886,2,2,13,1,31,46,7,12,39
42147,1,1,3,8,8,15,0,19,34
82342,6,7,10,20,24,27,9,25,33
92890,0,30,47,6,9,22,3,6,16
62608,1,6,10,12,18,41,9,34,53
