uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
17461,29,42,53,3,5,14,10,11,13
93293,8,9,13,3,3,6,7,12,14
41007,7,7,36,3,7,7,7,7,12
56079,11,20,29,4,27,42,4,4,6
39835,14,30,50,8,11,19,29,43,56
00441,21,28,30,17,22,39,1,30,46
27420,11,31,31,23,28,55,21,30,31
43800,11,15,28,21,51,57,5,13,18
70916,6,12,15,7,16,44,2,10,15
70127,0,15,17,11,27,43,3,5,6
65793,10,29,53,4,33,33,9,17,26
53785,12,34,46,6,24,34,18,23,33
24243,13,24,31,5,7,17,5,33,35
71899,20,38,44,8,9,29,0,6,14
40388,3,5,9,4,4,13,9,9,19
64177,10,36,43,25,38,61,9,18,24
63536,1,19,25,7,15,22,29,34,37
29911,26,31,33,8,27,39,8,11,35
39763,7,10,33,24,29,39,6,14,34
16032,3,18,22,5,18,33,5,12,16
34379,9,21,28,8,18,22,1,9,13
90853,14,25,27,7,11,17,13,19,22
54267,7,15,21,25,46,56,6,15,21
91291,6,27,30,15,19,29,16,19,38
79270,10,16,28,1,23,23,7,24,29
11955,1,10,13,15,35,52,0,3,21
69206,11,15,28,3,28,33,13,40,53
91361,4,7,17,5,5,22,0,5,7
91287,6,20,25,13,34,34,9,25,35
22028,16,23,32,1,3,10,6,6,32
43769,7,17,19,7,24,24,15,32,35
47899,1,11,32,9,19,29,1,20,33
96156,10,10,20,5,6,9,1,13,35
84854,7,16,17,4,14,23,7,16,17
72130,4,7,18,29,39,55,4,6,18
81352,2,4,7,15,24,42,4,7,24
60436,9,13,30,0,12,33,1,29,51
42425,2,21,24,15,30,50,27,43,48
87976,7,26,41,12,14,21,29,29,49
16576,5,23,30,1,15,15,20,39,47
32689,1,28,33,2,8,12,12,31,31
91768,9,10,38,26,42,47,5,11,11
63379,10,39,59,13,31,35,26,35,45
83066,1,14,20,7,15,29,0,18,30
94304,0,19,28,7,9,25,0,23,36
79403,19,46,57,1,16,19,0,20,32
70253,5,6,13,19,32,41,14,20,48
12722,17,20,20,5,11,14,18,37,50
25993,6,23,24,5,12,19,9,13,34
20894,23,46,51,8,32,55,12,33,34
41836,2,17,17,27,52,64,25,27,43
60799,30,39,47,6,6,15,5,9,11
97350,9,25,28,18,19,38,12,17,38
25731,3,7,22,18,27,37,8,24,33
59414,10,36,39,4,11,15,4,29,44
68127,0,28,38,14,15,28,15,15,25
59364,24,26,33,16,17,24,10,23,33
53721,19,19,29,0,16,27,16,18,32
83685,0,7,15,16,39,53,9,14,21
34793,7,7,12,6,20,24,7,12,28
40683,3,21,29,29,36,54,5,9,15
98287,22,30,45,20,49,56,1,18,34
41109,1,5,34,12,15,18,4,28,42
52352,4,24,24,7,22,23,23,30,50
01060,3,19,21,29,32,36,4,28,31
53331,12,20,34,15,32,53,0,7,24
98356,12,34,46,1,11,12,8,13,13
79152,23,30,31,5,23,26,24,44,51
05760,17,21,42,5,32,36,19,32,34
00834,2,4,25,1,8,14,17,26,44
84222,14,17,18,3,18,24,2,12,31
92014,2,7,8,1,17,23,16,17,23
29096,2,15,28,0,1,17,6,25,52
64565,2,9,13,1,9,12,16,34,64
30086,7,7,9,15,21,23,4,24,32
26712,7,7,11,7,24,28,4,9,31
70292,14,26,26,4,34,39,22,22,44
77297,2,4,9,3,16,26,10,24,28
79883,0,5,8,3,7,14,12,21,29
91635,19,28,42,10,26,30,9,14,21
78009,5,13,42,9,13,32,4,4,8
72236,16,40,49,0,21,24,0,3,14
29323,5,7,8,9,15,19,22,38,45
68881,0,1,1,19,35,46,8,19,32
12128,16,41,55,6,35,48,16,24,42
27685,5,25,27,12,21,38,3,10,11
68008,8,8,12,12,22,32,14,23,42
09211,20,36,38,30,30,47,29,39,68
73580,6,20,21,0,18,36,2,7,9
16134,10,20,45,9,12,12,6,21,29
57147,29,38,62,2,5,32,2,10,12
31517,4,15,17,6,18,35,19,23,33
05712,6,11,28,3,8,20,20,24,30
75155,6,7,14,18,31,46,4,25,31
09701,2,11,18,4,13,31,2,3,33
21546,5,21,23,3,8,13,17,27,45
66564,6,26,31,10,23,53,20,33,49
50813,3,8,16,3,11,19,0,26,51
72247,5,9,16,24,25,25,3,13,18
66589,3,16,34,28,37,42,7,34,62
60363,11,14,32,9,13,23,12,16,25
63640,14,18,30,21,35,44,17,30,40
27485,8,26,32,20,38,53,5,17,18
17792,5,13,23,5,5,12,0,4,21
82902,5,18,22,6,22,51,2,19,27
98632,17,21,41,2,31,41,12,29,35
01842,13,14,21,11,15,23,4,5,24
44177,3,23,24,17,17,23,2,27,37
28031,3,4,29,5,35,56,29,37,39
93081,0,4,12,8,29,30,5,8,20
07651,21,28,31,15,31,40,10,12,29
56015,12,22,26,25,29,37,24,42,47
88095,5,13,14,7,10,13,19,35,42
22091,10,20,27,15,41,41,19,28,57
77269,10,17,42,6,18,44,6,9,21
11007,10,17,25,6,18,37,5,32,42
34794,7,23,33,16,21,26,15,17,23
10213,18,31,33,26,50,60,2,6,19
11262,2,8,20,0,8,8,8,9,19
90186,14,22,23,6,6,15,17,37,59
51420,8,24,38,4,7,9,6,8,23
03788,4,7,14,5,28,42,8,8,12
49457,23,34,52,9,16,22,19,27,30
66758,7,12,20,13,17,27,20,45,55
02930,2,14,21,10,12,23,15,21,26
47689,5,5,5,4,24,37,2,11,37
24133,3,6,15,17,26,30,3,21,39
48816,8,13,15,2,25,28,3,12,14
06245,1,24,33,27,32,42,5,15,15
09406,20,25,27,8,8,11,28,36,56
03956,2,26,40,17,30,30,8,21,37
91755,12,16,30,15,19,25,30,49,60
53529,8,12,13,9,31,31,14,22,33
10863,9,14,28,6,24,28,6,10,11
75439,20,21,36,7,9,14,7,35,35
05426,7,10,32,0,18,26,1,20,28
15752,5,10,24,1,6,7,27,33,36
25636,5,7,16,11,20,30,24,32,37
85149,9,12,23,9,15,27,26,39,39
67948,17,26,42,18,31,32,22,24,34
59698,9,11,38,9,29,40,4,14,14
34209,5,7,24,8,9,15,19,39,40
40664,9,11,23,17,33,48,28,41,71
64109,6,21,40,11,13,20,2,14,35
91409,20,28,33,3,16,16,15,24,50
37908,21,31,37,18,30,39,9,17,46
92141,3,4,10,2,12,42,28,38,47
35009,6,12,39,8,12,15,5,14,37
93112,0,8,19,28,56,76,4,19,44
31533,3,22,30,20,21,37,9,11,19
25932,17,35,47,0,9,12,20,41,46
79851,4,22,30,4,8,22,4,4,8
38521,5,9,11,0,10,28,14,31,61
90321,5,22,24,2,3,4,21,35,42
09354,4,20,30,4,4,9,9,17,42
71214,18,28,53,6,14,19,9,19,30
30621,17,23,32,15,35,44,2,28,38
44941,16,20,32,1,17,35,6,6,35
93808,9,22,51,15,22,44,15,16,26
66003,5,5,10,28,32,40,2,9,14
78535,30,50,71,4,13,16,0,2,32
08320,29,31,37,4,13,43,1,16,18
21686,17,23,47,18,27,52,6,21,25
78905,8,17,45,12,20,25,10,11,12
29457,23,42,43,10,14,18,7,7,22
18396,0,0,23,10,38,39,24,33,60
85933,11,29,45,1,1,24,20,20,37
98145,3,4,8,29,31,35,2,9,12
49820,14,21,28,15,17,21,10,19,22
83862,8,24,32,5,22,27,26,54,61
92145,8,9,19,26,28,35,10,25,44
77099,1,8,13,9,22,23,2,5,9
50650,7,9,19,14,24,33,2,14,20
90090,7,13,32,17,37,56,24,44,56
00007,14,17,27,7,35,39,1,3,12
46133,3,20,50,11,22,32,0,8,15
78920,7,18,38,0,15,19,11,21,31
76390,8,11,17,8,31,50,25,37,67
94638,8,36,37,8,18,25,10,12,39
11240,1,4,6,5,10,28,9,11,13
43704,19,26,31,0,17,35,10,10,12
39357,12,14,24,12,12,32,1,12,18
33261,26,31,33,22,28,33,8,10,33
86098,4,9,10,10,40,43,0,3,4
78368,30,37,59,16,32,34,6,13,14
58450,16,19,26,15,20,22,27,42,46
44262,1,1,4,20,22,40,26,48,50
26777,2,15,19,9,13,17,9,24,34
92424,3,30,37,6,25,28,3,4,8
64026,16,42,43,17,19,22,5,13,18
63474,7,14,35,9,28,47,5,13,17
04515,17,31,40,14,17,28,16,17,18
17442,9,17,32,1,1,7,18,35,44
29907,18,22,44,6,7,22,20,31,45
09540,5,15,28,12,21,21,2,11,34
95100,18,23,38,19,32,39,7,23,33
73196,2,4,21,3,33,43,23,24,32
97826,15,26,34,8,9,13,20,23,33
23054,15,15,25,2,2,5,7,22,31
65549,9,18,24,8,9,9,4,12,25
01312,2,7,16,3,6,27,2,8,10
23643,10,15,25,8,30,32,0,18,37
84951,10,11,20,0,0,5,19,20,31
54238,20,48,53,8,10,16,0,2,13
98803,4,6,16,1,26,43,0,8,18
61254,9,36,56,4,23,48,30,40,52
79907,0,2,15,2,12,16,1,5,13
36049,24,25,29,8,10,24,16,31,49
13405,0,1,1,0,20,29,8,15,17
24746,9,9,17,6,24,41,0,2,5
04211,0,11,16,5,26,36,19,20,24
75218,15,24,44,14,23,31,0,9,32
24258,9,22,24,8,13,31,4,17,19
61216,5,11,26,0,20,27,20,37,45
64858,7,23,30,0,5,8,3,4,28
79520,6,25,34,7,17,37,7,13,14
04092,16,18,25,6,18,22,8,9,15
32896,4,10,25,3,26,27,9,13,36
73731,24,28,34,6,11,26,7,11,24
80299,2,10,24,3,4,9,19,22,24
91300,4,8,16,3,7,26,3,6,23
42732,4,13,30,20,28,35,1,14,24
83097,30,36,37,6,13,35,4,30,31
00614,5,17,23,15,36,56,13,16,16
32584,16,26,34,0,2,2,16,20,33
39167,27,47,47,20,21,45,4,10,23
87568,4,7,12,28,38,41,10,15,36
40064,8,15,21,0,3,9,4,6,28
33643,5,8,14,4,23,42,13,15,41
97341,2,9,15,4,4,8,4,4,4
20052,10,28,30,16,20,30,8,25,40
11877,6,24,32,7,12,12,11,19,39
77328,6,11,13,4,17,35,7,7,10
08963,1,2,5,1,23,35,30,55,60
70908,7,13,14,6,14,24,11,16,25
72594,9,12,25,6,10,11,3,13,15
65234,2,10,17,1,28,32,10,29,29
99006,5,22,29,2,4,20,17,28,32
36268,13,16,25,6,12,17,5,5,5
81346,3,15,40,17,19,31,6,13,19
71195,2,12,14,6,31,42,14,24,54
69548,5,8,15,14,14,18,4,14,20
86202,10,13,42,13,20,26,3,14,21
05785,3,21,27,12,21,42,15,28,39
23699,2,12,17,2,10,14,13,21,28
91903,3,30,60,30,34,37,20,24,31
38601,9,19,38,27,36,42,3,5,15
25300,3,33,39,25,55,57,10,20,34
64233,0,19,39,1,2,4,0,10,14
32356,4,11,19,8,38,41,0,19,19
15347,22,33,46,7,7,12,7,31,48
11392,4,24,44,6,16,26,10,35,57
56140,2,21,37,3,10,28,4,20,21
05253,16,19,30,3,23,39,6,8,13
68465,24,27,27,19,21,50,26,28,30
61789,1,9,13,23,30,52,20,40,47
58277,11,23,41,9,15,21,3,8,14
23528,5,16,29,19,19,21,7,17,21
94627,15,23,27,3,32,32,4,17,28
58832,6,8,8,0,18,44,9,16,24
54198,18,22,51,1,4,19,5,13,16
55990,0,9,19,9,18,43,17,25,33
34676,1,8,16,29,33,51,6,11,21
66386,15,22,33,9,14,25,11,18,25
13343,4,27,55,17,20,32,15,20,29
67935,4,4,8,16,24,24,0,12,36
05237,2,14,22,17,27,43,21,29,55
51448,14,22,29,9,16,16,16,24,34
55099,10,20,26,4,18,33,12,16,45
64436,12,14,24,1,25,30,17,21,24
47904,2,17,37,14,21,50,1,22,23
82609,13,14,15,8,32,35,21,46,51
30396,6,6,28,5,20,45,2,10,16
20104,23,27,34,4,21,26,12,41,65
42746,10,19,21,11,20,37,8,31,41
19862,3,14,15,16,24,31,17,39,40
68854,0,9,37,3,18,24,6,17,26
53258,7,37,47,28,48,51,9,16,26
13395,17,37,56,8,13,41,2,13,23
40592,10,29,32,10,26,35,10,16,20
59951,4,23,39,1,8,35,0,14,28
75956,3,9,23,10,37,45,19,29,36
48917,28,54,61,0,5,11,20,20,39
32730,3,6,8,6,13,15,18,23,28
51005,23,28,32,5,14,27,8,17,26
08414,4,20,37,24,47,64,8,8,13
49642,20,29,30,6,9,19,8,24,25
69721,16,28,29,1,21,35,0,11,27
84859,22,38,60,6,15,17,6,7,22
34411,25,38,40,6,12,16,5,5,14
81629,2,10,13,5,21,25,8,13,18
16749,5,6,19,13,32,54,0,1,1
56286,13,14,24,26,52,53,4,10,23
05850,22,27,30,1,20,40,5,13,18
38657,2,5,23,20,24,36,18,24,33
88408,11,17,34,1,11,33,18,32,35
77440,6,21,23,14,37,66,16,24,34
95553,24,26,37,6,33,49,5,19,25
44835,8,8,27,12,16,20,17,34,45
49339,25,36,38,1,7,15,4,23,24
83663,8,8,8,13,26,36,25,27,44
19791,12,19,25,7,7,17,7,22,39
01932,1,9,32,4,13,18,6,15,16
57379,11,13,15,3,16,35,2,11,25
02039,1,15,16,4,4,4,17,37,55
49945,1,6,9,22,29,39,0,3,6
34133,2,10,29,0,19,28,8,14,16
99746,25,31,39,0,10,30,9,23,26
46441,1,18,30,8,18,27,17,18,36
83089,6,9,25,8,12,32,13,39,63
19686,5,7,28,14,20,21,9,37,40
56464,6,14,30,4,34,47,8,17,18
28301,16,25,37,26,29,39,2,8,22
32769,11,23,26,9,20,42,23,25,28
52424,0,9,12,3,3,15,0,13,28
46002,16,24,25,7,13,29,5,16,22
69732,25,45,45,19,20,28,28,36,55
68151,29,38,54,20,22,26,8,27,35
08162,27,35,37,13,34,39,10,16,24
26760,4,14,18,5,8,33,29,40,44
02958,1,7,14,13,21,21,21,43,59
64260,4,13,17,14,18,26,27,37,56
71709,10,10,16,11,16,38,20,33,62
79341,13,14,20,4,6,11,15,35,42
24907,1,4,5,5,20,31,4,20,38
17498,3,15,17,8,19,41,6,28,46
32593,13,19,21,7,11,24,27,35,52
18964,6,19,24,3,22,42,2,2,7
54673,5,12,21,6,13,28,4,23,27
48966,24,43,57,7,15,16,9,12,21
07250,3,4,12,1,16,21,8,17,17
79529,12,35,44,8,12,16,5,8,28
80012,21,21,24,23,33,34,8,24,24
61609,28,31,57,0,3,17,9,11,11
15199,17,24,48,0,19,29,10,13,18
47193,2,3,10,21,48,51,12,22,30
58000,2,20,25,23,43,44,19,30,38
12696,8,17,19,2,5,20,5,22,22
30167,26,43,51,10,12,22,1,5,9
45470,11,24,33,7,17,19,16,46,64
70966,2,13,22,10,20,48,8,35,41
39602,5,6,20,20,28,36,30,35,47
63040,7,13,28,5,8,18,7,12,14
66020,4,8,23,5,33,43,18,26,26
60525,12,29,39,10,12,13,17,28,29
58554,9,17,18,7,12,12,9,16,16
27492,1,31,37,9,11,21,4,17,21
09391,5,15,20,0,19,24,5,13,21
05100,8,22,28,22,26,34,1,28,57
73328,11,15,34,5,10,21,18,46,49
54637,15,15,23,7,30,31,6,22,27
87975,0,17,25,14,20,30,5,26,26
57124,10,18,28,24,32,45,4,20,38
72735,4,7,26,12,14,38,1,7,30
73815,6,14,22,17,26,30,6,19,36
61063,16,19,30,7,8,14,27,29,29
58031,8,13,23,4,6,13,10,19,35
88963,0,4,16,0,3,9,13,30,33
01935,29,43,60,13,23,45,1,10,23
81899,4,9,10,0,11,21,19,35,46
50750,15,24,30,0,4,9,3,5,32
63541,24,25,28,7,12,13,6,24,24
36672,6,16,31,18,22,24,12,25,35
64573,7,27,50,5,13,15,27,33,40
09551,3,3,11,24,46,52,19,25,44
72542,14,30,44,7,13,38,16,22,28
33765,20,21,35,17,27,30,15,24,24
91708,0,21,34,10,22,32,18,23,31
69334,1,3,10,13,28,33,5,11,21
61900,6,29,46,0,28,39,9,21,30
01759,0,9,18,28,33,33,11,27,38
78806,13,26,38,23,27,28,30,45,48
08262,13,13,13,22,41,45,17,21,35
47037,6,9,10,0,23,38,5,10,16
58994,24,29,35,1,6,13,8,15,22
64070,5,5,9,10,15,45,1,2,5
80036,18,22,42,4,8,24,4,10,13
20250,20,38,39,9,19,25,24,24,48
34792,10,10,18,5,12,21,19,24,29
63726,0,2,9,3,32,59,2,10,29
78407,7,17,22,17,36,38,9,16,17
63947,0,22,22,19,35,55,14,38,58
42547,0,9,18,5,9,30,6,32,42
37669,4,27,27,2,10,17,16,17,18
05628,6,14,19,3,13,33,8,35,42
74397,16,19,23,7,12,17,5,6,11
12183,16,27,47,1,21,28,20,44,63
26318,4,25,27,2,13,14,7,22,32
29145,5,6,13,2,6,12,6,17,24
92348,10,26,30,18,47,62,2,16,22
52782,6,13,38,4,13,18,16,20,49
41748,25,32,32,8,27,28,2,8,17
85983,11,16,32,24,26,52,25,42,44
12361,0,4,6,6,10,10,10,20,22
55440,13,24,39,18,41,45,10,28,39
07668,16,20,23,15,18,25,10,10,25
33308,21,48,50,8,33,38,10,19,35
96776,30,36,57,10,17,46,11,16,22
57206,6,19,26,4,5,24,12,15,18
22397,11,27,32,0,9,27,2,4,14
06302,5,30,36,1,1,2,2,8,23
91776,2,4,34,3,3,32,8,29,37
53681,9,24,43,1,4,13,9,15,22
64571,17,25,46,3,13,16,4,19,44
01212,3,10,15,20,30,41,2,2,3
56228,4,23,42,9,11,21,29,49,57
97012,4,13,20,7,12,16,10,28,32
51643,1,6,20,30,51,81,3,18,35
03711,3,14,17,15,22,23,1,15,38
30266,9,9,12,1,26,39,24,24,25
93505,6,13,20,5,23,29,1,6,7
76141,5,29,29,2,13,18,13,20,26
89058,6,6,20,3,32,33,7,18,34
96837,6,35,44,1,4,8,18,47,56
97623,20,29,38,4,9,12,0,2,12
69937,1,3,20,22,30,57,8,10,40
91632,10,40,68,17,32,40,5,8,35
64047,0,0,9,0,17,18,6,14,27
26954,8,31,44,18,24,24,20,31,31
61179,11,29,57,0,4,9,28,36,42
82521,8,12,25,4,16,28,8,27,57
65690,5,18,37,6,13,23,6,6,18
58224,3,11,20,3,15,23,9,19,26
95661,8,12,15,6,17,24,8,17,26
72105,1,12,16,2,21,50,2,5,20
27202,6,22,22,8,25,40,25,33,41
05791,3,12,13,7,22,28,1,8,14
79501,16,17,18,8,20,24,3,19,33
42062,7,15,29,9,10,19,22,28,32
86132,27,31,53,16,31,41,13,15,18
17588,27,54,61,11,17,27,19,40,45
66751,13,19,19,1,24,26,7,10,10
35761,9,25,28,4,20,22,7,12,14
52101,14,21,30,3,30,47,3,5,20
64979,16,25,35,26,43,62,5,21,33
61848,6,8,11,24,32,41,4,8,15
79047,0,5,10,12,24,31,1,2,17
75789,3,15,16,5,12,20,0,9,11
94451,5,15,24,13,36,40,10,17,23
12190,6,15,34,3,9,14,3,3,23
76618,5,13,33,17,22,27,12,34,44
86866,15,31,31,24,28,29,14,17,40
10035,26,39,58,7,23,27,12,18,25
25595,11,14,39,2,5,15,7,7,17
71026,4,4,11,23,27,47,17,24,42
31498,30,54,57,27,27,51,8,35,50
93365,16,32,33,7,13,37,3,8,15
11565,9,23,24,3,3,6,0,5,19
83191,8,12,32,8,18,40,1,1,27
46169,16,25,27,26,32,43,1,26,42
61114,13,18,18,2,11,13,7,16,43
87160,6,14,34,20,21,42,18,20,30
76507,10,17,25,8,14,39,3,9,17
69454,1,28,33,28,38,46,5,31,36
56791,19,34,50,1,12,21,9,15,24
62839,6,9,15,10,18,19,5,15,26
16777,20,34,54,13,15,25,1,3,15
46080,21,50,66,2,8,8,12,21,25
78565,15,26,45,19,48,52,0,18,38
54909,22,26,44,2,8,16,20,20,25
40396,9,19,24,8,19,20,4,4,21
59542,10,21,40,17,29,38,15,26,40
16517,15,41,46,10,16,35,17,23,25
66859,3,9,23,2,6,10,9,23,26
32070,4,34,53,7,12,17,10,26,30
54999,20,38,46,8,15,22,11,17,21
15252,17,20,22,0,4,28,27,37,42
94178,3,6,18,4,22,33,9,18,22
82230,7,11,24,13,15,32,8,16,24
10247,0,18,23,8,15,40,9,12,13
85760,6,27,40,18,18,34,0,10,18
86816,8,24,29,3,6,14,3,4,16
47184,0,25,40,9,10,23,3,21,37
61213,6,20,37,0,1,10,2,4,8
44737,10,19,42,14,20,30,13,25,26
45206,3,11,11,12,25,42,3,10,16
35284,24,28,36,20,40,63,2,16,29
84933,19,25,33,0,6,28,15,22,47
63164,18,23,29,11,28,47,0,3,13
87974,9,9,9,9,22,25,16,16,43
65461,17,34,48,7,10,28,26,52,76
09407,4,7,14,17,27,35,9,18,18
43668,2,4,19,11,23,25,16,34,36
55974,0,6,15,5,19,33,12,16,17
16116,30,49,56,10,12,22,7,14,19
97639,18,21,39,9,27,36,7,18,28
44723,4,18,32,12,15,19,3,18,24
15161,10,13,17,1,1,20,16,46,46
95597,19,20,32,7,10,13,3,28,48
51783,10,29,29,0,16,18,8,15,16
39890,0,10,25,5,35,40,22,37,47
36753,7,8,25,8,13,17,6,36,43
26921,8,13,22,3,18,23,8,10,34
30281,11,36,36,8,10,35,9,29,35
93815,11,24,25,29,43,66,8,22,31
87732,17,20,31,2,15,15,13,33,33
27956,16,19,32,10,16,40,1,2,2
55981,5,5,11,3,11,11,1,30,37
26784,8,8,26,4,13,16,3,3,11
56805,4,25,30,1,4,9,9,15,18
16692,1,7,37,0,2,11,4,23,44
04035,2,19,28,5,12,31,9,21,25
55982,0,3,9,10,17,39,17,26,34
66550,4,10,29,16,34,49,8,9,18
93158,8,19,23,2,7,14,20,30,38
45016,10,38,44,6,18,26,17,26,28
05270,14,21,31,8,10,10,29,39,67
20362,10,18,27,11,23,38,9,17,19
91934,14,22,49,20,21,32,27,46,51
59272,9,17,23,7,9,12,4,13,15
86753,2,7,17,9,14,14,17,29,44
83646,5,24,30,13,26,53,19,20,45
79584,0,8,36,16,46,46,6,8,15
84140,3,15,25,1,30,47,11,17,29
60527,9,26,44,8,15,20,6,31,43
21477,0,7,9,30,45,53,7,31,57
78232,6,12,31,4,11,18,4,12,19
26135,19,36,40,7,17,39,9,37,39
38912,3,3,22,19,19,43,17,18,19
83515,11,15,22,0,11,31,1,1,5
49380,9,23,50,25,35,41,1,18,27
85818,13,29,36,9,14,41,6,8,27
18545,5,8,8,18,22,26,3,5,31
67800,1,28,43,8,19,42,8,28,47
37863,10,21,21,22,48,77,7,12,35
45987,3,7,20,28,46,58,1,7,33
41054,8,9,21,29,36,41,9,12,12
01027,13,30,39,5,11,22,10,22,24
87315,12,19,38,1,18,31,19,38,49
99598,24,52,57,16,24,26,16,23,26
73373,16,29,31,16,46,61,20,26,42
93626,2,4,6,5,7,8,13,18,38
02260,3,13,43,26,47,55,4,19,34
00266,14,18,42,14,32,39,12,16,25
17944,4,22,42,2,6,19,15,22,46
96234,10,12,19,25,41,43,4,5,24
49347,1,11,20,1,12,16,9,35,38
14070,16,21,27,8,10,32,3,16,24
81317,13,18,20,0,7,7,24,28,57
96710,1,16,19,5,11,16,1,1,3
07767,24,35,50,17,45,50,10,37,38
64103,12,30,36,22,44,49,9,13,32
66364,1,12,19,10,25,27,8,10,24
12822,3,15,15,13,16,35,20,20,30
88074,10,21,27,18,21,30,5,12,34
86564,4,5,14,2,8,12,10,11,19
75784,2,23,35,17,32,44,3,9,22
81090,18,22,22,21,26,31,15,35,51
06866,21,40,40,7,12,20,4,11,14
28896,8,37,49,0,20,27,7,9,13
19769,10,15,17,4,14,31,10,16,24
27438,7,29,43,11,25,37,9,13,28
49611,18,29,43,23,31,35,6,33,41
76182,7,23,25,0,1,4,20,24,46
76967,28,38,54,8,21,23,0,27,33
66260,5,7,9,23,25,48,20,20,25
01635,1,25,25,11,11,12,6,7,8
04624,4,5,8,8,14,14,30,33,47
38195,16,37,53,15,35,52,2,14,38
43669,12,15,21,1,2,29,3,4,13
69629,15,40,43,3,17,41,0,0,8
95630,2,9,14,1,29,45,15,39,59
10040,8,32,38,5,13,27,12,14,21
42496,0,5,8,1,2,12,0,8,22
57841,19,21,21,27,30,33,20,34,52
30716,4,8,16,10,18,26,26,27,37
69999,3,30,47,13,15,15,18,26,33
63879,19,27,37,3,19,29,3,15,20
21793,11,25,27,1,18,31,6,17,29
