uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
59297,13,29,47,18,27,32,2,7,12
04150,19,25,42,29,55,69,14,43,64
56320,9,10,37,22,49,55,10,19,44
58460,2,18,22,6,7,11,13,17,23
76559,1,10,19,20,36,41,0,15,20
90788,0,20,30,14,21,31,15,16,26
61056,9,24,29,10,37,43,14,32,42
03360,12,12,31,4,14,25,7,11,18
36797,6,14,19,3,6,10,1,12,18
44749,22,25,37,3,7,26,17,19,21
44984,3,5,7,16,41,48,5,29,57
72413,10,14,29,10,20,35,2,2,29
22740,19,23,25,10,19,38,16,21,31
33716,6,24,54,19,37,43,19,31,37
65349,2,15,23,3,19,23,1,13,14
95737,11,14,22,14,24,47,13,13,39
04792,5,33,51,18,18,41,24,24,33
58063,5,15,20,5,30,39,15,18,21
14346,5,12,20,20,40,68,9,18,36
20400,0,11,18,0,10,30,30,39,42
20885,14,20,40,16,19,35,8,33,60
45761,13,17,20,26,32,43,14,44,55
19007,7,7,7,6,8,14,29,36,42
72822,15,15,30,3,28,52,2,8,18
80592,0,15,23,3,6,33,15,25,30
78459,5,33,42,22,32,61,9,11,37
47185,13,14,26,8,8,26,0,14,14
34953,20,23,36,10,23,40,14,20,39
60995,24,34,39,17,17,30,8,35,41
67348,9,10,30,9,13,31,19,42,48
07107,3,10,15,13,16,20,8,16,16
74896,2,12,27,0,8,11,12,26,31
21145,4,11,22,9,24,40,23,30,44
33562,17,30,40,0,29,32,23,26,29
30234,1,2,10,8,10,19,2,8,10
52001,9,15,22,4,8,17,5,25,37
25875,19,20,22,20,29,43,14,28,36
76784,4,33,35,15,23,38,7,25,32
06114,1,2,9,16,35,36,8,10,38
70176,9,17,35,8,28,35,4,9,11
23224,16,20,34,18,42,61,9,16,32
79927,28,29,36,7,14,20,0,4,6
36900,8,21,36,10,19,43,7,13,23
13227,2,15,23,9,9,28,13,30,45
55188,6,10,27,1,6,12,12,14,17
81177,9,13,30,4,20,42,0,10,23
68479,4,12,41,9,16,25,4,13,41
20839,1,30,31,3,5,34,19,29,31
01766,20,31,33,8,12,30,6,7,14
52125,1,5,13,16,32,42,28,43,62
28202,0,9,26,24,35,47,0,9,28
37175,15,32,34,1,16,45,15,15,29
30076,10,10,13,9,29,33,5,15,22
11129,15,16,26,6,17,33,6,19,20
42897,11,32,49,8,16,43,9,16,17
90441,6,13,18,14,31,39,0,7,9
61004,8,13,22,4,7,7,8,8,12
27874,2,22,25,18,22,22,13,28,30
56460,17,33,47,3,3,20,20,29,30
99708,1,6,10,16,44,56,3,13,15
85650,7,12,13,7,12,19,10,35,40
08767,7,8,18,10,21,44,2,13,29
00177,5,23,39,3,20,21,15,18,24
76590,9,16,16,16,46,48,7,24,26
01724,26,28,41,26,36,61,16,19,21
15550,11,38,63,0,19,33,1,9,30
62364,6,7,10,2,22,42,27,28,30
94617,12,13,15,1,7,11,1,5,8
96488,10,15,30,6,15,15,9,10,15
95251,25,39,46,5,21,38,4,7,9
99556,8,25,28,8,25,40,6,17,27
87150,6,13,19,8,23,26,5,14,19
31157,0,11,31,16,25,27,4,5,19
62000,12,23,48,2,8,9,7,36,38
33466,26,49,63,19,23,33,5,11,13
85263,4,12,25,23,36,43,16,23,49
76216,1,8,22,5,6,11,13,23,27
57407,2,17,20,5,17,26,13,15,30
55735,8,22,35,6,13,22,17,25,35
51083,14,32,39,8,16,19,5,13,20
24899,26,27,50,10,22,38,2,8,9
91355,4,13,17,4,14,27,1,11,35
74566,8,11,14,5,10,11,6,22,37
24719,19,36,45,25,34,35,8,33,33
39855,13,15,43,10,26,34,21,23,48
18361,19,19,22,1,8,13,13,16,16
34167,2,16,21,14,25,30,1,3,10
73071,18,39,54,4,21,30,5,25,34
17825,7,7,24,3,28,57,19,26,26
35695,15,17,22,11,38,39,0,5,7
72109,3,7,17,8,25,29,12,19,37
79187,4,18,25,3,9,24,16,25,31
52355,3,14,25,8,23,31,13,15,21
90627,10,16,46,12,38,48,15,19,34
54108,4,9,17,6,9,14,1,9,14
04115,16,17,47,7,8,8,5,9,39
47513,17,17,28,9,11,11,17,30,37
92942,8,12,29,23,32,52,12,19,34
25134,0,19,40,26,51,80,11,12,13
24923,1,18,26,6,10,32,29,39,48
38479,15,15,29,13,20,23,7,29,31
27722,25,25,37,13,39,44,8,12,19
52527,14,21,27,7,37,52,6,14,27
93067,3,5,7,0,0,7,8,15,17
84143,9,12,26,10,24,32,8,32,42
81379,26,50,70,28,34,44,6,7,12
66866,8,11,31,3,17,26,10,26,40
15123,2,7,11,6,16,26,0,0,22
83528,6,6,13,9,18,35,0,4,11
67516,1,1,6,7,23,29,1,5,10
67222,6,25,34,23,37,38,29,37,40
27396,2,3,21,22,24,24,7,8,22
54605,5,19,47,6,32,33,0,3,19
05872,9,23,38,3,7,22,5,11,28
59304,7,10,21,0,2,14,7,16,45
76905,4,21,31,26,44,63,10,33,57
32254,4,11,11,23,26,27,5,12,22
99113,28,51,79,0,4,32,0,0,10
75028,6,36,42,1,28,41,16,23,31
73230,0,8,22,19,20,25,3,21,35
87981,8,9,21,28,37,58,8,26,28
10747,5,34,41,3,28,39,9,25,45
92702,18,24,45,9,26,45,12,17,31
70839,12,21,24,17,41,51,24,39,44
06403,7,34,39,25,27,34,4,22,23
38757,24,32,44,0,11,23,0,6,22
39472,24,33,59,27,35,45,20,31,49
98156,2,19,20,4,15,17,19,20,32
69051,3,5,6,5,12,27,2,9,11
47064,8,29,38,26,30,39,16,30,35
51052,11,30,55,19,37,52,18,26,27
30260,2,6,19,2,18,26,1,2,15
54975,10,16,18,18,24,26,2,5,15
91645,19,39,40,3,21,21,1,5,6
69462,9,17,29,22,30,53,12,21,24
09880,17,24,30,8,17,21,8,14,24
90361,27,30,57,5,25,27,10,11,13
97920,4,21,30,6,10,20,25,53,57
89074,5,6,21,3,10,14,13,15,17
81339,9,13,27,29,46,49,19,24,30
44150,5,14,24,1,1,7,24,29,32
52076,2,18,46,17,24,54,4,18,27
38838,2,9,39,2,12,19,15,31,41
35412,5,23,27,12,30,44,14,20,20
62152,4,5,18,0,17,26,13,25,27
47569,4,8,31,3,14,28,23,41,63
93244,2,5,18,5,10,17,11,34,52
86658,11,14,14,9,18,32,19,19,26
14928,3,8,27,22,50,60,26,43,46
11684,5,12,31,5,23,39,11,18,35
41486,11,29,32,11,17,24,8,23,26
49604,2,16,21,19,46,50,6,14,33
33816,4,8,21,6,10,39,5,8,11
81663,28,33,34,6,32,37,8,13,18
60591,12,32,42,10,23,25,5,29,31
82013,19,25,45,0,2,3,19,27,34
27063,1,1,6,8,9,22,6,32,39
87684,24,32,45,19,34,53,24,32,41
43835,15,37,41,19,19,20,7,35,53
82185,9,32,51,0,14,39,2,4,28
68061,6,9,27,21,34,51,28,30,49
72017,10,26,40,12,23,23,4,21,29
42507,10,13,21,7,7,19,8,12,17
06066,10,10,16,9,21,24,0,18,33
20903,27,27,36,6,17,21,19,34,37
09655,2,8,18,6,13,15,4,9,9
11003,11,19,27,17,17,33,4,17,31
05604,14,27,31,24,27,30,9,15,19
64409,1,3,3,28,36,51,7,18,28
01878,13,16,24,16,45,48,14,17,33
69114,8,26,53,1,29,33,3,12,13
31177,3,4,5,2,10,17,12,12,22
16843,5,11,21,7,27,28,9,17,33
30422,6,22,50,17,17,37,15,29,37
97132,10,37,58,4,8,22,13,34,49
65686,25,52,53,14,28,29,10,37,39
58941,6,14,17,26,35,40,29,38,58
91270,4,6,19,3,22,26,4,7,31
51539,28,55,65,1,7,15,6,24,33
85585,4,23,27,2,32,42,30,48,52
08950,9,21,22,0,3,6,8,31,42
01718,11,28,33,12,12,16,6,13,20
03535,16,16,25,5,15,36,21,28,55
97927,22,25,38,5,20,33,7,23,29
74890,8,16,16,27,44,44,29,33,42
49899,6,29,38,1,20,26,3,13,15
09659,24,29,36,14,42,58,6,9,24
22840,7,26,28,1,5,6,18,36,40
36201,27,36,39,2,6,16,10,19,19
74828,12,12,27,0,8,16,14,28,52
51435,22,49,65,15,33,38,2,15,21
45756,30,35,50,1,3,23,8,25,25
86205,9,11,17,14,16,35,9,10,26
44913,6,13,30,7,17,19,6,9,24
70306,11,16,36,6,10,12,2,15,26
07673,0,2,23,1,16,22,9,12,20
62754,13,19,20,30,31,39,11,13,19
98587,29,38,50,5,13,26,13,15,26
19529,10,18,21,7,22,23,6,12,17
16133,8,17,44,28,35,39,15,26,35
66287,25,26,30,24,37,39,2,7,7
01641,21,22,24,8,11,16,2,11,12
44855,8,9,21,4,17,24,12,14,19
06274,23,27,35,9,12,42,11,17,36
22537,3,4,7,21,31,37,0,0,3
07759,30,53,59,15,23,34,30,34,42
46164,10,15,26,5,10,20,3,20,42
77315,0,0,1,19,27,27,9,22,48
76547,4,13,36,13,27,34,3,15,16
48826,24,24,28,14,16,25,12,21,26
26510,3,8,26,29,41,66,26,34,36
71532,20,26,33,30,49,64,11,29,47
33253,10,40,53,5,10,10,10,11,32
00630,8,17,24,14,29,54,3,17,17
15675,9,17,17,15,34,58,8,10,24
30932,13,36,44,22,27,41,3,11,21
54737,0,4,18,11,19,30,9,13,15
79807,12,15,18,15,17,18,11,14,15
26538,6,13,30,0,10,30,5,21,26
74141,8,19,33,1,20,41,9,9,19
02158,30,54,58,12,18,30,15,42,54
72595,3,14,22,9,12,20,11,20,40
03671,9,19,22,19,28,30,18,24,24
26989,22,41,50,10,26,30,15,33,48
02871,21,37,53,9,31,52,14,19,31
66209,5,13,21,2,11,25,3,12,28
00547,1,22,28,7,11,16,12,21,34
18213,1,4,8,19,21,46,8,18,30
67346,9,18,24,9,9,27,29,57,68
60935,7,28,31,0,9,11,8,14,19
03006,26,46,51,9,27,27,9,19,22
20220,30,56,60,14,22,31,0,11,23
98871,0,9,14,1,1,4,3,10,29
29264,14,23,40,8,10,18,4,12,42
32073,2,4,14,28,36,47,12,13,14
55734,0,9,29,0,15,41,19,24,24
75122,8,18,34,6,29,48,18,25,33
24243,0,0,21,17,28,36,10,27,27
27360,27,35,43,9,16,18,6,14,39
43040,1,4,13,13,18,43,9,16,26
44620,3,7,10,1,9,23,10,16,33
40569,8,15,32,17,19,29,7,35,51
30849,7,9,37,13,25,55,2,8,13
20132,10,12,18,5,8,24,4,14,15
09546,8,23,31,3,25,29,6,10,19
98508,14,20,20,5,11,12,6,16,26
42823,5,18,27,4,12,15,13,21,34
98423,19,23,44,27,30,46,20,22,30
54849,20,33,39,24,38,47,1,6,10
35797,1,21,40,18,29,29,24,38,57
13166,21,26,33,8,12,39,22,24,40
75733,18,25,27,2,20,25,5,29,48
20096,9,23,30,11,14,37,6,6,13
96759,13,42,42,14,21,28,20,34,60
85035,0,9,19,7,7,17,28,40,48
13487,11,13,18,8,18,33,10,10,10
73066,9,29,35,5,11,38,2,2,10
62695,4,19,25,24,34,35,1,11,17
23222,8,10,36,8,9,12,18,21,21
25682,0,20,38,7,24,44,5,17,27
01970,10,17,29,30,32,47,17,31,39
85046,8,12,17,14,35,35,6,32,39
35185,4,11,16,10,14,43,15,25,26
98298,2,19,25,7,8,8,3,27,39
37761,2,17,41,9,14,24,10,15,45
00703,4,6,21,4,13,15,8,10,17
99997,9,19,34,2,11,21,3,16,20
45716,2,8,19,18,21,36,7,17,38
33943,5,9,14,11,12,36,2,31,59
25212,5,5,10,9,10,30,3,9,28
29167,17,23,42,6,24,28,13,33,53
65572,8,18,38,9,28,43,9,9,26
63608,18,18,35,0,2,5,4,28,32
01389,3,15,21,18,21,22,20,33,41
09723,30,32,51,20,22,29,24,31,48
91294,7,15,23,9,12,12,7,11,25
02083,8,14,18,16,29,31,6,12,13
93461,25,41,55,19,25,35,6,8,15
87761,11,31,54,10,11,14,10,25,40
59134,3,8,12,10,17,22,2,3,5
27742,14,32,39,1,6,13,1,2,29
97142,9,9,16,8,19,35,23,36,43
62440,5,11,25,2,22,28,9,19,26
71293,12,16,22,15,24,26,8,24,43
81302,11,17,28,1,9,13,5,7,15
67763,28,36,38,14,19,28,11,16,16
32978,7,24,41,4,22,29,3,4,4
13236,15,26,28,21,43,51,10,14,29
30808,1,4,4,3,6,11,18,23,52
82895,17,24,50,6,11,15,10,39,59
82624,16,18,32,1,11,11,2,18,40
26056,5,16,42,9,15,25,3,16,24
63197,11,34,46,13,29,32,8,17,32
63393,5,10,12,5,14,37,16,45,50
24937,18,34,46,4,14,24,7,10,14
72274,10,12,41,16,22,33,1,18,23
98881,10,16,20,3,20,23,6,13,34
08292,3,8,13,13,18,48,11,37,51
75844,8,25,34,22,28,55,3,10,12
72821,20,20,27,13,17,43,8,17,47
18480,10,10,12,12,19,22,24,29,38
60252,9,31,34,6,15,27,15,22,36
86727,16,23,25,6,12,33,17,23,33
80074,19,37,39,0,19,46,17,38,38
70076,10,23,28,1,3,20,4,13,21
23012,7,13,18,7,13,19,8,16,26
81928,13,28,28,7,13,19,4,18,21
79844,25,25,25,30,38,38,10,19,21
17967,17,23,29,5,8,14,13,19,29
41194,3,4,30,11,14,19,5,5,9
81340,15,21,31,0,18,18,10,10,12
58771,2,9,13,8,11,17,7,37,50
44108,4,13,24,14,18,24,0,8,34
09756,3,23,27,20,24,54,11,16,16
76067,10,10,20,4,16,25,4,24,31
14989,6,25,35,12,12,19,3,5,19
59537,7,9,18,4,12,23,6,9,29
30614,15,23,30,6,7,33,10,14,36
81595,15,21,21,26,40,59,22,42,69
87426,1,11,33,1,11,13,21,23,34
17663,2,16,19,18,26,35,10,20,28
30474,20,38,39,4,31,31,8,11,11
10985,7,14,41,6,23,32,16,16,44
81266,10,37,66,4,8,8,0,7,14
32151,0,3,28,25,31,39,2,4,23
15700,3,8,25,28,48,64,8,12,16
22178,7,11,15,15,24,31,24,29,29
22114,0,10,33,3,4,22,4,11,16
51464,11,21,26,18,30,49,12,22,32
95980,8,8,35,21,23,26,18,26,54
68673,8,38,61,15,31,42,13,14,22
83490,13,29,43,8,23,29,16,23,26
09859,25,25,44,8,32,42,18,43,47
42740,9,38,49,1,16,26,9,15,34
66606,24,31,41,16,21,49,4,13,13
14039,17,37,44,18,45,55,17,19,29
66055,4,11,17,24,35,41,9,39,41
00930,13,34,34,13,20,29,25,34,41
88071,15,15,18,30,40,48,4,4,9
94864,13,26,42,19,43,52,10,19,28
31609,2,23,24,0,6,8,6,21,34
86723,7,8,26,10,23,30,30,59,60
07947,10,29,51,12,25,29,8,17,17
66542,1,7,19,15,42,50,18,26,46
00748,24,24,28,10,14,18,0,5,17
34229,21,23,24,17,31,32,22,26,44
76603,12,42,59,16,43,48,19,33,51
00320,4,23,25,27,45,50,9,9,29
10954,15,20,22,2,11,15,0,5,10
26458,29,38,38,6,15,37,5,12,16
10148,0,7,18,10,10,12,30,40,53
55843,1,3,12,10,17,21,0,4,4
53947,18,28,44,27,27,27,1,19,24
74286,3,9,13,22,28,41,3,9,15
95681,17,25,26,29,50,50,25,27,27
59338,26,33,53,3,3,11,23,30,48
48831,1,3,3,14,18,25,8,16,24
92701,15,17,22,9,25,31,4,9,25
27694,0,9,27,1,8,9,24,42,56
80991,8,16,20,0,13,29,9,12,38
44316,2,27,37,4,9,9,9,16,24
27639,13,18,33,7,7,10,6,6,19
11722,5,12,16,5,12,17,18,36,40
19913,19,24,27,4,9,21,13,30,40
66297,15,30,48,6,15,20,2,12,27
49168,3,9,9,0,1,18,11,13,21
47517,27,41,50,1,11,15,4,31,32
45977,15,36,37,9,28,36,25,38,46
51094,0,18,36,16,30,30,5,11,19
24731,7,10,31,1,2,16,24,29,33
49628,12,22,29,9,13,19,13,13,33
63916,9,20,25,10,14,33,11,17,23
24238,5,8,10,20,29,30,17,24,24
98691,9,32,32,19,34,46,4,5,12
65108,1,14,29,0,8,13,20,32,58
67761,1,15,19,0,6,21,0,3,12
85110,3,8,15,15,18,31,0,10,20
73714,2,6,20,14,17,24,2,7,8
80107,9,17,24,8,12,18,7,16,28
82167,16,36,42,6,6,23,1,10,15
00045,22,23,33,28,48,71,10,12,22
91315,3,4,14,3,22,24,7,17,25
07366,14,25,26,28,29,35,10,16,25
71707,3,20,27,8,38,42,20,35,45
09163,6,10,19,20,42,46,6,22,38
22018,13,20,34,3,28,41,1,14,20
02936,16,20,37,4,27,31,3,33,48
03408,3,10,20,6,16,27,6,24,28
21379,4,5,7,2,8,36,30,33,45
11578,10,20,41,12,32,35,24,28,50
23206,5,12,30,19,20,20,3,10,15
22304,17,21,27,10,17,33,2,2,6
60903,2,12,21,4,19,22,0,24,33
23262,5,20,27,29,39,50,12,15,31
99182,16,32,41,15,25,31,0,3,5
50531,14,40,56,6,16,21,8,36,36
07215,4,31,41,11,15,20,4,5,25
39532,15,36,40,11,11,37,0,3,10
71015,6,7,10,4,17,30,5,24,30
17267,7,13,22,4,11,16,5,12,15
07308,20,22,24,20,23,43,14,29,42
12842,14,24,26,27,30,35,1,5,11
63014,5,13,33,2,15,22,15,21,46
43599,7,34,40,0,8,23,13,22,38
81911,15,30,40,10,30,44,0,1,7
00352,22,25,49,21,41,50,1,2,10
10333,7,20,28,10,18,47,14,27,45
65727,6,12,12,11,16,39,1,3,12
16799,2,21,27,28,45,51,6,12,34
05339,2,2,7,3,12,25,19,36,39
54571,27,34,43,3,21,47,18,44,54
45992,8,19,24,26,33,41,1,11,20
09193,8,11,14,0,10,18,11,18,19
05387,1,2,8,3,7,32,2,9,32
60796,14,34,61,14,23,32,20,48,52
07490,11,15,33,5,32,60,2,5,23
48850,0,7,10,18,18,35,2,6,8
34753,17,24,29,2,19,40,14,21,26
87705,13,20,22,27,33,35,3,4,9
22711,7,27,43,2,5,5,8,8,29
37408,6,10,26,1,1,4,9,27,29
02704,22,29,35,20,39,49,3,12,13
09775,9,14,25,0,6,22,13,21,35
43293,2,32,39,2,21,51,8,11,19
72642,17,27,35,13,18,21,5,8,9
70172,30,48,58,9,19,29,20,25,46
35041,25,25,36,18,20,40,4,4,5
95318,18,23,26,1,1,13,0,1,9
92749,24,26,31,7,20,29,28,29,31
78658,7,24,43,10,14,24,7,29,32
65427,8,20,21,4,14,42,21,22,30
92804,4,10,20,3,3,6,10,15,23
40949,15,32,38,4,8,18,3,25,26
55356,1,10,12,4,16,19,0,26,31
62680,8,11,20,27,39,49,6,22,38
50195,24,36,55,8,10,25,0,15,28
91460,10,16,26,9,33,39,15,23,49
13089,10,10,13,28,31,40,4,19,28
50737,7,18,41,0,5,10,3,19,22
56697,0,26,52,3,16,24,7,8,17
74619,10,16,23,7,18,31,7,15,39
30046,7,7,17,0,2,4,27,27,34
24366,22,50,52,13,16,16,11,13,23
13064,11,11,34,3,6,7,20,21,29
24862,19,21,32,7,13,27,1,3,15
98747,2,2,4,20,26,27,0,12,15
87463,29,43,43,16,18,21,5,8,33
29629,2,12,22,19,33,43,3,33,38
99295,0,16,17,7,10,39,23,23,39
19776,22,29,47,25,26,30,25,29,29
86957,6,14,22,12,29,54,8,14,26
54362,8,8,18,28,37,42,7,9,18
88248,5,5,9,19,25,28,12,22,30
77892,2,12,19,0,10,18,17,29,44
40702,7,18,34,9,17,26,6,12,13
22803,3,15,41,3,13,23,7,24,24
91173,18,23,30,11,25,34,4,12,40
77425,8,26,44,10,16,36,8,21,32
76529,26,36,40,3,10,24,28,34,44
78822,11,14,22,20,22,34,2,2,20
32422,7,35,47,17,43,45,5,7,35
13001,11,15,24,7,7,14,9,16,19
63512,8,38,46,19,25,44,4,5,8
