uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
20653,4,24,39,4,7,15,9,23,31
77179,5,15,30,3,23,32,8,24,24
35322,17,39,44,5,17,35,15,44,59
91003,26,45,49,13,23,49,10,22,23
67596,28,41,41,10,31,38,9,16,34
65267,18,31,40,10,27,34,10,22,37
42517,2,19,48,8,14,26,15,15,15
33181,6,22,29,6,7,14,20,26,32
90818,5,10,38,9,19,29,11,32,59
55044,8,8,11,10,19,25,18,18,20
53190,3,10,36,15,22,22,1,3,15
02232,19,19,31,2,7,7,20,22,41
67858,8,8,14,9,11,11,22,25,31
94658,11,14,16,0,3,4,7,7,9
13251,5,17,46,20,39,69,14,18,19
96819,29,46,56,1,7,15,14,24,27
04917,8,23,52,4,20,41,16,23,52
96325,10,25,31,8,20,30,2,11,14
13140,3,3,20,5,5,15,10,18,21
92823,1,11,25,3,15,20,24,53,67
98412,10,35,36,10,20,36,10,29,50
91028,13,19,27,1,5,16,5,13,21
29212,14,17,39,7,22,23,1,15,16
73927,0,17,22,7,11,24,2,4,6
15491,20,22,26,2,19,24,4,11,16
82614,4,8,17,16,27,30,15,38,49
01031,24,39,54,7,10,18,15,25,35
92343,4,16,26,7,26,31,6,32,38
40544,13,21,23,3,19,22,26,44,59
96260,6,16,20,6,6,15,28,29,44
22786,10,19,24,0,19,20,17,23,23
28654,21,29,56,6,22,36,1,1,5
85505,3,8,24,16,32,41,5,35,36
54670,20,30,50,18,42,49,16,29,36
78321,8,18,23,10,30,36,12,14,23
42904,10,11,26,7,19,24,1,10,19
09220,9,14,15,0,1,29,13,24,31
71353,6,9,23,2,15,34,7,34,58
92800,16,45,46,11,40,67,4,16,25
28860,8,13,37,4,12,26,7,9,10
57649,10,11,27,0,9,30,1,2,11
55698,8,13,20,8,12,14,14,23,25
39482,4,11,30,19,27,35,19,35,42
65736,2,8,16,1,2,2,2,15,17
07701,9,14,41,6,15,27,0,17,17
42909,12,14,22,3,17,27,0,20,22
94372,23,40,42,3,31,50,28,32,34
17024,10,24,50,4,27,37,4,31,35
57691,1,8,10,20,22,27,5,17,33
53594,14,16,16,9,26,36,1,2,17
41875,10,27,29,10,10,40,5,6,8
40135,10,30,35,9,31,36,4,4,24
45766,7,22,52,8,28,53,28,30,40
43066,0,0,8,7,11,23,3,8,12
46805,29,43,49,2,23,27,15,33,43
90626,17,23,23,4,11,20,1,9,18
94544,15,24,38,26,38,38,3,4,5
07511,7,7,20,19,26,30,4,23,23
25504,13,24,31,21,28,29,4,13,27
08739,9,23,23,7,12,13,19,34,41
01907,4,10,16,1,3,12,28,35,51
11969,9,11,41,5,18,30,9,16,43
28966,15,17,33,14,22,31,7,12,28
87161,19,19,48,8,10,14,4,4,4
21649,1,10,13,0,3,29,8,17,24
11877,7,7,18,0,1,19,7,12,13
17241,23,41,46,4,4,9,28,33,51
15678,14,18,21,4,11,16,7,18,25
22036,5,8,27,5,11,17,15,31,36
86931,17,28,48,29,35,57,19,43,69
05020,10,13,24,8,19,27,5,7,10
10577,14,18,27,14,39,62,5,5,9
19162,9,19,30,7,11,31,7,21,26
92063,16,29,38,1,19,23,5,15,17
57104,20,35,41,20,27,34,7,14,20
08883,28,33,56,12,12,19,13,17,18
00415,15,23,35,20,23,29,8,21,39
24490,15,22,31,20,31,38,5,21,27
39958,8,37,53,5,14,21,9,14,34
98470,20,23,25,13,23,35,10,22,43
32959,13,20,30,0,1,11,0,1,3
99913,15,24,28,3,12,32,23,28,48
70022,17,33,38,20,39,62,2,8,26
41986,26,33,37,5,16,22,23,32,59
24733,5,5,13,1,7,7,28,46,52
99901,7,16,34,9,9,38,1,5,5
81643,9,35,37,2,5,8,17,20,29
63681,10,30,39,11,27,46,28,36,50
83955,4,8,10,10,16,29,26,46,54
06576,13,21,22,27,30,37,16,23,48
51450,24,34,61,3,8,15,9,19,33
69424,6,13,20,18,20,29,16,20,32
21608,16,22,23,7,13,14,10,40,46
96117,5,13,23,5,12,17,16,20,20
83910,15,21,40,18,22,30,9,35,41
92183,19,37,43,2,21,28,9,34,43
58866,2,15,22,1,21,24,2,7,36
14979,6,11,29,15,23,42,8,36,37
03976,27,34,50,16,23,28,15,16,34
70498,8,34,37,10,23,28,16,18,33
74083,5,10,23,15,21,26,6,6,14
02113,4,22,24,19,30,45,12,17,19
56856,4,14,34,2,7,16,5,32,35
17387,30,37,62,30,56,64,2,5,6
89549,5,10,20,10,16,25,6,26,44
34784,5,9,12,3,11,16,29,42,46
86002,10,19,26,2,13,21,6,18,38
77903,7,8,16,10,12,34,10,17,30
25820,9,15,15,11,20,28,10,16,25
57934,14,21,37,18,33,36,4,28,48
52570,2,31,46,5,11,12,10,24,33
31584,13,15,37,27,45,53,17,27,32
04352,7,10,18,8,8,9,3,11,19
32519,7,14,16,2,3,17,15,15,20
14279,9,25,53,3,3,8,1,4,9
35396,18,18,36,6,6,31,21,30,38
55111,16,30,36,10,11,20,2,31,39
27551,4,9,13,3,30,30,10,15,33
20417,14,30,47,8,15,17,17,19,36
39219,5,10,20,19,30,31,1,17,19
63599,8,9,12,7,17,25,11,16,29
50960,23,53,54,19,25,37,1,1,8
12896,15,25,25,1,7,25,12,22,23
56679,15,20,37,4,5,8,29,42,52
85528,3,24,38,10,10,38,24,34,40
22849,20,24,28,10,18,44,4,15,15
57538,10,11,26,20,22,25,13,13,40
06801,11,12,15,6,17,26,5,8,13
78462,3,10,19,0,2,7,5,12,29
09586,10,29,39,18,31,58,9,16,38
70012,3,17,30,14,27,52,27,52,54
25465,8,10,18,15,26,36,15,16,27
20210,9,26,45,9,22,32,8,15,30
21627,7,18,32,9,11,17,17,19,41
16417,13,18,28,6,30,38,10,11,30
54021,23,32,40,9,24,53,18,37,50
49260,1,3,6,3,3,5,17,26,35
36571,8,8,11,16,18,18,18,27,36
06657,30,35,39,8,11,13,8,35,39
20688,14,18,26,9,17,24,22,28,55
25774,9,10,17,16,18,36,20,32,48
75677,18,23,23,28,46,47,1,27,29
53818,22,40,59,4,19,21,5,8,8
50666,19,26,32,3,18,24,4,13,19
38685,3,18,24,7,12,21,23,29,38
96463,17,36,41,8,8,25,17,23,24
62100,6,14,38,15,23,29,8,14,21
97988,1,18,22,2,10,37,6,11,14
30132,20,36,43,5,6,24,16,36,43
44275,5,8,18,14,21,26,12,16,17
58070,4,17,24,19,22,30,2,9,14
46268,6,12,21,10,21,22,7,27,35
45255,4,7,25,12,24,36,3,6,7
54712,21,33,39,8,14,33,16,24,25
33972,12,24,28,2,11,13,1,10,25
65047,7,26,27,8,21,33,3,4,22
55199,24,27,36,0,6,16,4,21,26
22578,4,14,32,24,41,56,15,22,28
43951,18,21,40,7,8,21,17,30,30
94315,24,30,35,8,17,22,1,11,19
76192,19,27,46,3,8,13,6,26,26
96316,23,44,47,4,5,11,2,17,32
79070,2,5,12,25,53,58,6,10,14
45567,5,18,18,2,19,29,9,11,13
84423,8,28,37,4,26,31,3,14,24
39282,6,20,38,6,12,34,25,31,38
20320,6,34,35,3,16,32,17,37,57
42149,9,36,39,2,5,8,14,27,43
98648,7,10,15,10,18,42,3,26,34
92571,5,5,11,13,26,53,15,44,45
02337,8,16,33,3,15,18,2,5,30
86372,23,35,36,9,19,20,8,20,36
52560,18,31,31,15,21,32,0,7,16
83120,9,19,23,4,29,35,15,19,31
10507,3,3,5,9,26,35,7,16,33
53166,25,44,69,18,26,37,11,15,15
90743,9,10,26,0,18,22,5,15,18
49746,8,23,27,2,5,12,2,5,8
23733,15,24,26,10,13,19,10,20,29
74831,7,17,20,21,32,38,1,4,18
23488,9,14,27,27,30,43,7,15,35
10845,1,11,19,4,13,32,19,42,52
80935,25,48,56,3,12,24,3,25,54
57902,10,11,37,24,33,43,19,27,27
82365,16,24,36,4,24,35,21,36,41
97197,4,14,22,19,33,46,5,33,42
65073,21,50,59,6,23,29,8,13,21
78017,27,52,68,9,18,18,12,19,42
11827,5,13,24,18,45,50,30,35,42
76709,12,21,29,16,30,43,5,14,29
33353,9,11,14,3,7,17,27,29,45
72840,28,43,68,23,35,43,7,16,26
01862,15,17,22,4,7,10,3,10,15
83544,15,26,32,14,20,24,19,40,52
78324,3,15,15,12,20,21,11,15,23
09068,0,7,9,10,25,37,8,23,25
78923,16,16,31,1,20,48,8,25,45
24830,18,32,40,8,20,20,14,42,54
97442,6,19,19,5,11,20,9,11,15
58736,3,4,12,1,18,36,8,20,31
73829,27,42,51,9,11,19,8,8,20
26376,10,23,25,10,19,22,8,16,25
01386,10,11,12,3,12,17,4,21,25
22749,3,12,14,7,18,22,8,19,25
22409,7,12,32,8,16,26,9,12,21
06109,11,32,33,12,27,35,5,14,32
10642,12,14,17,18,45,53,2,6,24
71197,0,5,25,9,37,47,20,37,37
45124,18,35,35,8,11,21,30,42,52
33307,0,3,11,5,5,12,0,3,11
07672,2,7,9,17,19,29,16,20,23
02651,26,31,56,10,23,42,4,14,26
84011,19,19,30,1,11,11,11,33,36
24068,6,14,23,12,22,31,1,7,17
01444,3,7,35,9,17,22,6,21,23
19213,0,6,15,16,21,24,10,38,55
84466,3,13,17,5,29,40,23,45,50
40841,29,34,44,0,9,16,21,26,35
38666,17,28,41,3,13,20,6,9,20
45079,15,44,50,1,10,21,13,29,37
08160,19,20,20,8,16,16,7,18,28
93534,4,30,48,10,29,33,30,51,60
77326,0,13,32,1,12,19,19,28,46
95670,2,13,26,19,30,33,3,6,26
88376,4,16,17,2,11,13,0,9,10
64752,1,9,26,6,24,45,13,20,43
33389,5,6,15,6,23,37,6,8,9
90294,21,26,32,7,10,15,4,13,17
46255,17,32,39,9,18,46,0,15,24
79538,9,16,20,25,28,29,29,31,31
56847,27,30,32,1,7,13,21,29,51
38117,10,12,19,0,8,37,27,36,36
28415,18,40,42,8,10,12,4,9,12
73492,18,18,31,8,18,22,12,17,25
64140,0,9,14,13,25,27,19,27,46
60198,19,19,28,10,20,25,0,7,13
76572,4,12,20,2,4,19,9,29,48
42558,20,24,44,6,6,24,5,10,21
75710,0,7,17,11,11,21,7,8,20
54753,18,20,50,4,7,13,2,11,16
63328,8,16,25,21,29,30,10,19,34
77046,5,32,49,3,16,24,14,29,44
20532,16,29,48,10,27,32,2,16,46
66910,9,26,27,0,2,28,9,12,22
98653,2,8,16,26,41,49,16,22,31
79798,2,9,12,8,13,16,1,10,10
13812,8,9,11,20,29,35,22,31,54
65847,18,27,35,10,25,33,3,10,16
66974,8,16,25,4,15,42,1,7,7
85733,2,11,28,3,21,28,19,22,22
14432,28,36,45,3,8,16,19,21,40
38198,7,23,36,23,34,49,10,19,35
11680,6,24,25,23,23,26,8,19,22
22466,3,3,3,26,42,56,24,33,37
51952,11,17,19,0,8,15,26,54,70
80269,3,5,5,14,14,20,16,21,40
69832,12,28,28,6,19,35,10,29,30
11889,17,20,21,4,4,11,5,8,22
64979,6,13,17,14,42,67,1,28,49
36690,3,16,22,0,25,33,12,27,46
76656,8,10,18,9,18,24,5,16,36
59346,10,23,31,24,33,50,14,19,22
02913,10,27,53,25,32,34,3,15,23
29685,1,9,25,18,28,43,3,17,27
45985,3,13,17,4,4,4,16,43,43
81838,4,8,14,3,21,26,2,5,5
22843,9,33,51,5,15,29,3,8,14
47477,17,30,36,18,36,41,6,11,21
92731,2,25,33,2,20,32,24,46,55
33657,17,30,48,13,32,32,6,27,28
82924,11,18,18,16,23,39,8,35,55
14399,11,24,31,15,18,20,14,18,22
98914,5,24,29,14,14,20,6,14,18
50772,12,25,25,5,29,49,8,14,27
83138,7,30,38,19,48,49,6,7,15
87317,13,20,23,18,30,41,1,20,23
77531,15,45,49,11,17,18,1,2,3
35987,13,15,41,11,27,28,10,18,32
49492,21,28,44,29,44,44,1,18,19
00849,7,8,13,0,12,15,12,20,26
46423,13,22,32,8,35,39,3,23,51
98820,8,38,62,24,35,36,8,29,38
01411,29,31,49,3,7,17,4,19,39
71295,13,13,32,9,33,38,19,21,23
59285,4,14,24,17,44,54,5,14,34
03944,0,15,19,3,28,35,9,25,36
57004,11,11,16,7,20,42,12,22,38
42208,22,28,29,3,13,30,11,19,26
71064,6,17,36,6,20,39,10,10,17
98250,28,55,60,7,15,37,0,1,16
94677,14,22,42,5,18,30,6,6,7
36384,23,31,37,0,20,35,30,44,47
18009,15,33,40,1,5,12,5,13,22
23001,0,19,29,4,13,37,18,19,27
68107,11,15,30,1,3,8,3,6,6
23760,3,11,21,28,40,59,3,13,17
90686,3,13,30,6,7,9,24,32,39
69436,6,10,28,6,8,16,14,29,30
34394,17,18,32,17,21,45,0,6,36
74332,2,6,9,7,32,42,3,9,28
58760,2,2,29,7,11,21,15,39,53
16486,12,18,22,1,29,45,8,11,27
31905,13,23,38,10,19,31,21,23,53
79042,17,32,36,10,25,49,7,18,32
42268,7,15,21,4,16,22,25,40,49
97723,22,32,47,6,22,26,4,9,35
70495,2,4,16,0,8,17,4,17,18
20216,8,32,35,0,7,24,28,38,48
05776,9,13,24,29,39,42,20,26,41
49596,1,9,14,4,4,12,0,17,24
24250,9,15,30,0,15,20,3,5,9
02363,19,23,29,19,32,38,2,11,12
14539,15,27,52,28,34,35,30,39,45
70834,8,20,39,9,17,25,7,9,9
42278,11,32,34,12,25,40,3,15,21
81084,0,9,11,29,39,43,0,6,12
30097,5,13,21,1,21,21,7,18,37
77438,7,10,14,10,21,27,9,15,19
63529,9,13,13,16,18,18,6,9,18
68887,8,13,15,2,13,20,23,28,32
43421,7,17,20,6,14,33,7,15,26
91846,9,19,33,8,32,48,16,20,21
33851,3,22,49,6,13,16,11,28,41
24422,30,38,51,6,18,26,8,23,27
11074,15,30,42,10,11,30,2,2,4
18952,23,38,45,30,33,53,2,4,8
62391,29,53,66,9,12,14,1,1,9
59291,5,21,36,4,13,14,15,36,43
63880,14,15,19,3,11,22,4,8,12
84893,8,9,18,13,42,50,4,6,21
01758,9,9,16,1,9,10,1,5,21
00222,7,7,23,1,25,31,1,2,15
26467,27,33,39,6,11,20,7,18,25
25137,4,8,15,5,8,8,27,30,36
85761,2,4,4,4,5,11,9,20,31
92766,20,29,37,9,27,34,20,34,41
31087,3,8,14,6,9,35,7,24,32
30235,19,43,60,4,31,31,7,8,11
07890,14,19,34,9,10,18,8,19,29
11720,2,11,25,3,26,39,3,7,36
74002,17,23,23,10,21,30,7,31,59
73601,4,22,37,5,12,14,5,10,15
13635,18,24,32,15,28,41,3,22,23
35147,6,13,25,6,21,27,20,37,47
21210,7,12,23,1,2,21,16,26,34
81369,12,21,25,11,12,31,17,27,57
62876,17,18,18,11,37,53,0,20,29
55038,23,33,41,8,27,30,19,25,36
04462,3,26,36,3,22,28,19,38,67
26096,5,11,11,2,20,20,23,42,64
00362,2,29,46,18,20,37,14,35,48
85474,8,18,19,16,46,46,21,33,39
68175,13,15,23,4,15,22,14,39,53
94750,4,8,13,27,44,54,2,5,5
61927,3,22,23,13,23,36,8,22,24
43159,7,14,21,2,5,9,14,38,55
40742,3,11,12,0,15,24,9,11,17
65454,14,23,30,14,25,29,0,9,29
39172,15,36,45,6,13,19,2,9,10
56718,2,10,18,7,22,34,8,25,33
29759,6,7,26,14,17,32,5,8,11
33738,15,37,51,6,17,20,9,27,30
85210,2,5,8,0,14,23,7,13,19
59733,19,23,46,13,16,32,9,18,33
88622,21,47,50,28,45,73,5,21,29
49392,10,12,26,16,22,48,10,15,18
83253,4,7,26,12,20,34,4,12,20
66664,1,18,25,14,15,44,2,5,8
30814,2,9,16,3,31,37,3,11,15
61114,4,4,9,25,52,62,26,34,41
27087,1,3,31,9,21,48,29,31,36
65556,4,23,36,1,9,14,21,26,34
19898,15,35,62,9,15,18,3,17,18
50514,16,22,23,30,39,39,5,14,22
40125,19,31,32,27,33,35,4,28,52
82547,7,12,21,11,16,16,0,1,27
32404,21,30,33,9,25,27,4,22,33
41011,5,12,21,27,57,78,8,23,29
23508,0,3,7,1,11,16,4,8,26
88867,4,11,24,9,22,22,9,38,53
83733,8,28,35,2,27,30,2,27,37
66600,8,12,16,15,27,33,15,18,38
58165,9,20,36,3,12,37,20,37,46
01187,21,23,29,7,13,41,8,8,32
43065,19,23,38,9,14,20,8,8,11
16701,0,21,24,20,31,32,12,28,37
17567,18,43,52,14,29,31,23,26,31
38444,9,28,45,6,24,27,0,7,17
13952,20,35,55,7,11,21,3,20,23
16894,8,26,31,13,15,30,1,19,42
41206,1,15,33,5,30,32,8,18,21
53661,10,23,25,19,40,45,4,24,30
07892,25,28,33,9,14,23,14,33,44
18802,3,9,22,23,42,46,17,22,45
27267,8,20,35,27,33,36,0,7,21
08319,20,42,60,0,2,2,3,10,16
25903,3,11,16,7,22,27,24,30,35
16535,9,24,25,20,23,25,6,15,36
55494,28,29,33,4,20,27,4,26,54
15581,9,20,29,4,19,26,0,13,16
24087,5,5,23,2,26,33,28,30,31
32975,22,45,46,13,17,44,6,11,32
58215,19,27,45,28,42,53,8,23,32
93724,8,9,16,3,6,17,1,6,7
93700,4,10,12,22,42,43,3,22,25
01604,5,6,6,0,1,5,9,11,25
08584,7,25,28,20,23,50,15,19,23
97689,20,23,24,4,11,16,13,24,48
44448,13,19,47,16,25,29,11,14,23
82427,10,22,23,9,22,38,10,17,27
59663,8,12,22,1,10,39,15,17,20
31020,10,13,25,21,36,47,6,7,7
94130,9,26,32,4,9,27,0,16,20
41920,4,9,23,13,15,21,7,37,43
33871,3,11,20,12,14,16,1,11,40
58305,17,34,49,5,35,53,1,21,21
85034,17,31,37,7,18,46,28,37,44
21308,17,21,21,13,15,21,5,8,12
00997,0,18,23,14,16,28,3,12,27
65172,8,10,18,3,21,27,1,7,8
70205,14,41,51,0,4,15,8,12,17
48099,2,8,18,12,24,31,10,20,22
42576,14,16,33,8,16,37,2,4,8
66733,1,5,14,0,12,16,6,28,45
91635,8,12,13,8,13,17,14,22,46
61423,7,22,39,8,20,21,1,22,36
80596,5,15,34,1,7,9,4,26,33
03692,2,27,50,4,16,38,17,20,21
99321,2,23,41,1,5,9,4,15,33
91123,1,6,35,8,30,31,2,24,45
44635,6,14,34,10,28,43,13,23,25
98894,3,30,42,28,34,62,16,28,35
64381,10,20,26,8,17,17,7,15,31
02886,4,21,21,12,26,37,9,11,18
98440,9,36,43,1,6,13,8,32,62
33167,12,20,39,15,15,20,23,24,48
16364,3,16,21,0,2,16,2,2,9
10042,10,28,28,8,12,13,26,31,32
01519,6,23,51,7,30,47,9,19,27
85616,0,26,48,3,22,33,7,24,51
28708,12,22,24,10,26,41,9,28,41
90872,27,31,36,26,33,41,6,23,25
53292,28,36,40,10,20,23,11,16,22
33452,10,11,31,1,31,33,2,18,25
65378,9,10,15,19,29,39,12,21,30
73806,0,16,16,13,15,23,0,3,23
71041,11,20,24,2,26,44,6,24,30
12775,18,25,33,6,18,26,10,36,37
11201,30,37,63,1,3,6,6,15,22
24317,3,11,16,9,14,22,2,20,20
63904,29,39,48,5,25,35,3,6,30
63885,8,8,10,13,32,49,6,18,35
24937,8,17,20,1,17,30,3,7,16
12841,3,13,17,11,13,18,15,15,20
58629,7,34,46,3,3,13,3,5,6
79954,25,39,40,2,4,12,12,21,28
37580,6,13,25,0,19,25,2,3,6
24515,0,9,30,0,3,9,10,18,38
65101,3,9,34,7,7,7,6,10,18
12978,23,28,56,3,7,12,4,6,13
97759,5,31,49,10,15,15,15,22,36
90446,1,2,2,18,21,48,2,22,41
29046,2,2,7,3,14,17,28,46,59
23335,19,27,34,5,7,11,0,8,11
74923,20,22,36,10,13,19,1,8,14
18365,4,21,38,13,38,68,9,19,23
36751,3,10,12,28,34,42,15,17,22
63001,8,15,33,18,23,31,24,49,60
71466,1,14,16,22,39,47,8,16,46
84600,8,12,17,10,32,35,4,11,14
59338,29,35,37,2,17,46,23,28,31
36799,0,7,12,10,33,62,11,36,55
60263,11,20,22,5,8,11,8,13,17
96911,17,24,31,25,44,72,7,7,21
22162,15,21,26,4,14,19,7,33,39
74421,2,4,9,7,26,44,3,6,6
33539,5,6,17,7,24,30,20,21,25
02315,19,19,26,15,35,40,6,15,20
86740,14,18,21,5,23,33,9,12,16
09865,7,13,19,0,2,17,6,19,23
23728,13,21,41,9,25,38,0,3,7
27130,19,23,32,11,23,42,0,13,25
86059,14,42,47,12,30,41,14,29,35
27981,15,19,36,15,18,24,1,9,10
70274,5,8,33,11,26,51,9,16,20
09995,4,23,31,1,15,17,2,10,13
01670,4,12,15,10,16,23,2,20,22
59384,4,29,34,2,17,31,1,9,27
98919,3,6,9,3,4,26,9,17,19
05476,8,24,31,9,10,35,6,8,24
93063,4,9,10,0,1,25,16,39,39
08575,9,12,28,5,34,60,17,36,45
26593,4,14,40,7,20,47,12,13,18
22812,6,26,34,6,34,56,8,19,37
90942,17,35,63,0,10,14,9,21,22
94662,30,33,39,20,43,58,3,11,29
49201,0,7,11,5,10,21,1,2,11
52373,9,20,46,29,50,69,13,29,40
97453,19,30,46,28,42,42,9,18,33
84869,12,15,22,9,19,25,6,27,28
33787,0,2,4,23,26,42,2,16,19
63253,17,19,44,4,13,18,8,18,20
27121,4,32,42,7,12,25,8,21,40
69139,20,30,37,23,34,46,3,29,46
42879,3,19,26,3,8,22,18,21,31
83858,3,30,33,5,5,22,29,42,48
67720,7,11,31,13,14,39,3,20,26
51728,8,12,20,3,4,18,11,14,17
06004,7,9,27,23,31,37,11,23,31
72945,10,15,24,8,17,22,2,8,13
80961,1,2,11,9,12,17,0,29,41
49103,8,17,37,13,14,17,8,14,39
10101,19,45,51,17,17,47,11,15,20
99351,29,40,56,2,23,43,27,29,50
47524,5,15,31,2,4,21,4,11,21
95784,2,10,36,21,41,43,20,29,54
91963,3,24,26,26,34,34,0,13,15
39335,1,10,14,16,38,46,21,21,34
39357,10,25,37,17,23,30,2,11,20
22320,9,19,22,7,14,24,11,18,42
53772,7,14,26,8,33,37,9,15,31
63709,0,10,18,3,16,23,4,17,36
48175,4,7,15,8,28,42,12,19,25
48899,6,22,24,4,11,25,10,12,27
67601,9,14,17,7,34,52,3,32,51
95158,6,24,39,7,35,44,6,23,29
47408,13,19,29,24,39,55,18,18,34
82638,13,24,35,28,36,38,3,30,48
11932,14,24,39,10,11,13,9,15,23
53690,8,37,40,13,13,17,0,9,15
12821,6,8,8,15,31,35,8,24,27
88635,3,16,17,17,26,46,6,21,23
21615,10,22,25,7,24,32,18,28,53
03998,6,19,24,7,15,32,4,11,16
33913,8,8,27,20,23,26,15,15,24
31678,11,17,36,0,4,23,16,26,36
54671,12,13,28,0,18,24,3,6,7
32371,15,20,34,7,36,37,14,21,22
85893,8,15,33,30,31,32,9,18,31
24411,10,27,53,4,7,14,24,31,53
72513,1,5,24,14,18,25,19,21,30
55528,21,22,26,5,24,29,29,37,45
55246,2,3,4,19,29,35,10,38,39
97270,6,18,23,21,31,32,0,1,16
59184,1,21,40,5,6,16,3,23,35
36452,16,22,37,16,35,35,5,24,27
86705,25,26,51,13,31,31,11,24,33
11025,12,31,39,0,4,19,1,1,15
63479,8,11,13,3,6,24,19,25,39
26772,7,19,36,4,13,19,1,7,21
74540,7,17,25,20,30,36,18,21,34
34511,4,16,34,1,4,16,6,35,60
30582,28,37,49,4,4,10,4,28,30
83241,24,28,35,7,14,38,2,3,28
30777,5,15,35,17,32,48,8,10,35
40877,19,22,25,20,40,50,2,32,47
33503,3,5,10,12,31,35,3,5,13
