uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
05466,16,23,30,17,18,23,7,9,12
08991,5,9,24,9,38,39,24,24,41
59905,16,17,22,3,21,23,7,17,30
18205,23,23,26,4,9,11,12,12,27
54722,2,6,18,0,15,16,30,43,57
35728,16,18,23,8,20,21,18,25,29
38477,19,45,75,12,22,25,21,31,56
53664,8,30,50,5,7,12,14,17,25
08162,6,20,20,9,16,23,23,37,52
93957,15,19,36,10,21,46,26,34,37
50698,1,10,10,23,29,42,8,30,35
31410,3,4,13,8,17,19,25,33,41
41439,4,20,24,8,21,23,9,11,11
08049,4,17,33,0,19,33,4,24,34
63608,3,29,58,25,35,35,4,33,40
09757,1,18,20,6,31,56,17,26,56
48126,5,18,23,7,13,19,10,34,49
53059,6,14,15,2,19,28,18,25,40
03158,16,20,22,0,9,20,7,9,16
10636,6,12,26,3,21,30,16,18,24
21768,29,48,66,6,10,19,2,24,27
72396,10,13,30,0,5,5,15,39,41
84240,16,30,30,4,12,20,28,37,39
23521,6,25,44,30,39,51,28,31,47
16742,3,22,22,10,19,22,13,20,22
80800,9,15,17,22,40,57,4,21,41
96547,3,17,23,20,26,30,4,15,18
84451,6,11,21,10,37,40,8,18,22
45204,15,27,28,0,1,5,11,12,20
66729,26,27,45,1,6,8,5,16,24
98839,22,32,52,18,37,38,19,25,34
39724,17,25,36,1,16,25,7,14,31
82218,9,10,12,10,18,24,5,11,14
60340,29,48,52,6,24,47,3,5,14
07684,9,14,24,16,26,36,13,27,47
33674,0,7,27,18,28,37,9,18,36
42292,0,18,27,19,31,34,7,15,34
85200,21,26,42,9,9,28,16,34,37
56798,19,26,43,11,17,26,15,16,30
34188,6,9,19,0,22,25,9,27,33
90536,20,23,30,2,19,30,23,27,37
44107,16,33,40,1,22,26,20,29,31
64413,28,33,47,29,46,61,8,11,20
59195,8,9,19,7,11,20,18,24,28
74773,6,6,9,13,21,23,5,24,31
06562,25,25,32,4,21,27,0,4,8
29206,1,16,18,28,38,44,7,15,16
56816,0,14,16,15,18,36,2,2,22
65025,8,35,44,5,20,27,20,25,27
73468,5,9,27,4,13,28,12,18,24
19038,0,8,18,8,12,15,3,4,14
60494,19,41,48,0,16,33,19,24,37
28261,15,20,37,8,28,35,15,22,30
03766,4,25,43,17,26,31,6,12,14
54819,9,19,24,4,9,17,2,21,39
65207,14,19,37,19,33,43,10,29,44
80909,8,27,46,0,10,28,3,10,12
69349,11,23,31,6,8,10,3,20,45
30426,10,11,14,10,16,29,5,8,10
28887,1,23,23,19,36,56,5,20,41
86456,10,12,19,0,20,25,11,20,23
74503,6,13,22,14,18,19,10,15,20
01756,5,13,33,3,4,11,1,3,10
04312,5,9,20,11,41,43,10,12,28
40795,16,21,27,14,19,49,13,43,45
76310,10,10,10,25,35,49,8,10,12
06062,5,11,20,10,27,39,0,2,2
91801,21,30,32,30,43,52,9,15,25
37559,6,10,11,22,31,37,7,12,32
03685,12,26,37,14,21,42,16,26,42
20213,22,25,26,16,17,21,6,35,43
26519,6,16,33,3,5,12,14,21,22
44541,2,7,17,0,6,12,28,37,47
90508,4,10,35,27,48,52,16,24,34
47951,1,2,16,25,31,33,5,16,26
11255,9,24,32,7,21,27,11,17,27
16394,10,12,13,16,44,45,1,12,28
31614,9,26,28,11,28,45,7,27,46
91896,10,25,33,3,4,8,10,14,22
00627,16,16,26,17,18,46,9,9,18
13366,10,37,43,7,12,12,19,35,49
06526,1,1,17,2,4,28,3,10,39
46792,0,20,29,5,33,53,9,19,34
74642,9,9,13,2,3,18,1,16,18
52809,7,12,39,3,23,30,1,12,21
53357,6,23,29,4,27,27,8,15,23
42350,3,11,35,18,43,51,9,29,34
98416,21,38,49,7,15,19,0,15,21
73172,2,11,18,5,10,26,0,1,2
97375,0,2,11,10,10,15,23,37,39
67832,23,30,40,6,19,25,10,22,29
75712,9,13,27,15,26,35,9,12,24
33705,2,2,24,14,15,21,14,15,29
78958,8,28,34,10,15,43,1,11,23
83106,3,8,13,8,8,19,15,25,25
53785,4,8,22,9,29,35,16,22,22
01487,0,11,20,7,12,21,8,14,22
08721,0,4,7,23,39,51,17,20,46
41404,4,19,25,0,2,25,4,10,16
53181,5,11,16,10,23,40,7,23,30
71914,4,4,5,12,29,30,18,19,21
58801,16,38,56,8,15,36,20,35,59
91239,5,5,8,12,32,40,10,19,41
17222,25,31,42,26,53,63,15,23,23
12817,13,17,35,12,30,34,26,46,65
09708,6,9,20,16,18,38,12,13,22
96907,14,25,48,19,23,42,6,14,22
27543,10,13,23,11,20,21,8,9,34
48613,29,40,45,4,7,7,8,34,34
86170,1,2,11,7,22,41,19,25,31
37267,1,9,14,17,29,31,6,14,28
44347,20,44,53,17,26,31,5,32,36
08860,2,7,15,4,4,16,3,23,50
50653,6,26,46,6,31,39,8,28,37
58831,10,11,17,1,2,4,5,16,45
35901,4,13,33,17,30,34,20,28,49
12247,9,37,45,1,6,19,20,22,31
35129,8,8,16,28,42,67,2,11,19
28700,18,24,26,3,9,17,14,15,19
00400,4,10,20,1,17,22,7,29,59
73644,7,7,7,15,15,42,15,34,58
06504,10,31,31,14,20,30,8,9,15
15017,4,14,18,8,18,25,8,18,24
92178,11,16,46,14,15,18,13,37,57
66712,13,20,20,0,4,9,4,15,16
84541,0,16,41,4,8,15,23,35,42
11003,9,9,16,24,29,39,17,23,33
97444,9,17,19,1,19,30,4,6,18
57447,0,2,10,20,29,36,5,8,32
36955,9,18,33,20,30,35,22,24,43
50531,5,10,12,13,17,21,12,27,54
69802,24,36,38,17,25,27,18,19,33
32490,8,25,53,4,11,31,3,5,33
03611,9,17,29,1,27,46,2,3,11
81707,4,17,21,1,4,9,15,43,46
08148,2,14,20,8,18,24,18,41,64
80390,17,18,26,3,8,13,7,17,22
46164,15,16,28,8,24,32,17,34,36
31785,1,7,26,3,6,9,14,23,44
38432,26,36,39,13,18,23,4,12,15
27123,14,23,30,8,9,13,3,23,24
44046,1,26,44,2,25,51,7,12,31
55725,4,8,34,26,36,41,2,16,28
29268,3,20,39,10,27,44,19,24,27
15481,7,12,25,4,6,15,23,31,45
90514,2,2,6,6,26,36,7,7,14
31338,8,11,36,0,9,13,10,14,30
50543,15,35,50,10,35,42,12,25,38
08946,7,21,28,15,18,44,14,19,19
91696,10,29,32,13,33,43,19,33,40
16571,13,21,23,8,30,32,18,35,63
47279,3,16,42,4,26,31,7,25,39
83634,0,23,29,20,20,22,16,19,35
89897,10,13,29,8,11,31,8,11,36
64908,5,33,42,9,20,31,16,22,27
33450,12,29,33,14,24,32,3,19,37
89311,8,27,37,2,10,18,4,10,11
72820,8,30,43,23,43,49,0,7,17
67245,2,12,21,18,26,31,10,33,41
70928,3,12,17,4,9,18,11,16,28
84070,3,28,33,7,12,13,30,46,55
42742,1,14,18,29,36,43,23,26,41
41750,2,9,13,7,18,27,6,12,33
08200,11,11,20,28,47,77,7,13,20
72531,6,7,25,20,26,30,15,21,24
63583,1,5,16,2,3,5,25,25,35
78662,10,20,21,26,30,45,4,11,16
70863,5,7,25,1,2,16,5,11,20
18861,10,20,27,6,10,22,4,17,28
94337,4,24,28,15,35,41,5,23,23
52795,24,30,58,1,7,26,4,31,40
46285,7,34,46,15,19,20,4,4,11
14011,8,20,37,4,11,31,4,7,30
62405,0,1,20,8,10,13,5,20,34
50669,4,10,10,2,2,6,6,12,22
73766,23,29,33,14,36,36,0,11,27
58962,8,19,39,7,16,45,5,6,26
99151,4,6,11,2,7,14,8,10,23
03284,18,34,37,2,21,25,1,8,12
27282,6,9,11,24,39,68,5,11,14
45301,11,21,21,17,19,33,20,33,44
12964,8,24,41,1,10,10,5,9,24
63706,17,37,63,18,36,42,14,18,20
09371,3,5,12,2,9,24,4,10,12
98256,6,8,16,9,26,26,8,36,43
07367,0,5,11,24,45,45,16,18,25
66269,5,11,21,27,27,34,9,9,13
03837,12,37,67,19,41,50,30,37,39
93606,6,11,17,8,15,18,18,27,29
92135,3,11,24,19,26,46,11,38,49
13560,7,27,43,3,5,5,6,18,34
21170,18,26,45,19,32,42,2,4,9
52284,0,15,15,7,7,21,22,43,44
08333,22,22,28,30,55,58,10,19,36
10788,26,56,66,6,6,11,2,2,11
53843,2,24,32,7,7,34,29,39,60
56031,3,23,39,14,16,33,0,21,48
99712,20,25,25,6,26,28,11,19,21
40098,9,16,25,6,26,34,6,14,36
72547,4,19,27,6,23,30,14,29,48
98543,1,11,16,20,29,43,19,49,58
05241,0,12,28,28,46,57,11,20,24
79551,13,30,58,7,10,21,8,38,45
33590,8,9,10,6,8,13,30,32,39
03849,2,22,43,9,15,19,1,7,24
22537,4,29,40,9,20,30,3,27,45
45368,20,26,30,16,36,46,20,23,37
25489,20,23,24,19,19,26,20,22,40
00207,18,33,41,22,43,60,24,31,49
84456,4,10,14,5,5,6,7,9,22
89700,4,30,36,1,20,28,8,10,16
43474,15,17,25,10,21,28,16,30,32
92593,12,18,18,9,34,43,18,39,55
75062,7,13,23,19,25,40,18,25,25
79242,7,13,22,15,37,60,6,6,9
01945,8,10,29,5,21,24,3,19,21
45227,9,10,31,0,9,11,8,36,48
18770,11,17,17,2,2,19,4,10,25
09332,6,10,19,6,9,11,3,3,13
94276,11,17,26,7,28,43,6,7,12
85303,1,4,8,7,27,36,8,15,21
25328,8,14,32,11,20,50,17,21,37
09232,0,9,18,1,4,10,22,32,39
21087,15,29,31,7,23,32,10,19,22
37913,4,24,25,18,27,35,30,44,54
68971,5,11,20,10,20,45,19,26,53
26392,14,15,23,0,8,11,2,23,23
17370,13,25,26,4,13,19,7,12,32
79810,16,22,28,12,21,45,17,28,41
91197,3,27,31,4,8,13,18,20,33
56493,6,10,17,17,25,28,2,12,36
49357,5,24,35,18,35,41,1,3,10
73504,15,30,37,13,22,44,7,17,20
67431,18,33,45,3,18,48,8,22,22
55590,13,18,20,5,15,25,19,24,30
42387,6,19,23,12,14,40,2,12,29
64238,21,27,55,3,10,24,2,12,20
00025,14,20,35,18,36,60,8,11,21
91379,20,25,33,17,31,46,15,19,22
09161,7,26,27,10,14,21,2,3,19
39209,3,3,6,19,39,41,14,14,17
97205,1,2,9,8,35,44,5,35,59
80322,0,3,31,21,32,39,10,28,58
10045,26,50,52,6,12,16,8,24,32
39062,4,12,16,9,10,25,4,6,7
34646,9,14,27,26,44,44,25,36,37
00051,8,23,24,8,36,46,23,26,36
80400,23,32,46,7,15,17,10,15,16
88857,29,40,56,1,2,25,28,28,38
63453,9,29,31,11,15,41,4,4,5
75973,20,27,44,19,20,27,11,14,15
36052,9,18,26,14,20,27,1,2,9
66136,3,3,20,20,30,31,7,25,29
93370,7,24,28,7,22,23,4,14,16
12865,22,41,47,20,21,34,7,20,29
12439,6,14,19,5,15,25,29,29,37
82138,6,19,27,7,8,9,10,11,11
93426,10,16,26,20,23,31,13,23,29
89145,3,4,8,6,19,23,8,9,16
92061,18,29,33,26,34,37,1,4,21
64920,10,16,23,28,46,52,28,42,49
97033,8,12,15,8,17,29,23,32,56
24236,23,34,35,19,34,42,28,43,47
36236,2,2,6,3,15,23,10,18,34
02706,8,21,33,19,25,53,5,15,22
13969,24,25,52,10,26,27,8,32,43
05457,7,12,17,28,28,30,2,6,12
92167,4,21,30,3,13,39,28,41,50
04580,1,7,8,13,33,49,3,11,28
13653,0,1,31,0,9,25,21,21,21
96356,0,12,32,10,21,21,27,28,37
57874,23,27,34,1,4,18,30,30,35
85047,8,13,20,3,16,18,3,13,20
36316,0,18,48,10,37,44,7,30,48
50894,1,4,17,10,29,47,1,5,15
03022,20,28,58,1,1,12,8,38,41
07716,9,10,22,12,41,53,13,32,35
38981,7,25,46,3,8,29,5,23,25
92264,3,5,30,29,32,56,15,31,38
93331,1,6,8,7,7,15,6,11,23
20858,2,17,33,18,23,29,19,23,43
28841,5,9,25,6,10,12,6,10,20
93165,6,6,14,2,14,27,8,13,40
48879,16,26,35,8,28,36,5,8,17
73421,2,4,12,8,14,27,2,4,19
91299,5,21,26,7,17,36,29,30,38
52273,9,16,30,8,15,31,0,4,14
71298,15,23,29,11,19,37,11,19,49
02094,9,16,28,2,5,9,25,42,43
12125,4,13,28,8,11,27,29,45,45
72766,15,15,35,3,5,16,0,10,25
02953,3,5,6,0,10,23,3,6,22
61168,8,16,33,7,16,19,26,42,68
35505,6,15,26,7,14,20,4,8,18
76493,15,33,45,2,3,21,11,18,33
41526,7,32,47,6,15,19,16,36,39
81802,21,24,28,17,26,28,4,20,27
68303,5,15,30,0,1,6,4,15,21
75128,3,6,13,17,33,43,1,8,10
47670,6,11,22,11,27,36,2,24,24
02109,0,2,3,9,12,27,19,47,75
37519,5,11,20,4,8,14,3,16,35
32088,8,15,24,10,32,36,4,13,13
03950,5,8,31,13,24,39,6,34,41
25540,13,19,37,25,25,38,4,11,27
64721,1,9,10,10,30,49,19,29,38
93351,26,29,36,11,20,48,9,11,32
32551,7,14,17,2,6,20,3,15,24
32284,1,18,29,20,45,59,2,27,36
64006,6,18,42,10,11,40,14,17,17
50935,6,12,30,8,38,53,2,7,14
71043,6,12,22,12,20,29,6,10,21
42007,13,15,34,30,33,43,8,12,12
07057,0,14,31,15,20,27,4,11,20
07421,0,6,26,4,14,30,4,5,12
87367,19,36,44,6,18,29,6,8,8
05380,4,22,44,9,10,21,6,32,37
23633,27,31,49,7,25,36,4,9,14
32954,6,7,18,23,31,41,5,7,7
87803,3,4,22,12,16,35,6,22,23
05042,6,12,31,4,8,12,19,28,29
84769,2,11,40,0,17,20,19,28,37
36762,2,19,31,2,16,29,4,9,26
91025,4,30,30,9,11,20,18,43,62
63188,26,30,42,7,12,13,23,29,35
33777,18,43,58,3,3,7,18,26,42
83421,3,16,34,15,35,45,8,21,32
36437,29,33,51,7,10,21,0,7,14
14428,8,8,13,20,21,44,14,24,35
33267,1,9,28,11,13,22,12,25,31
60279,0,6,23,15,19,34,1,6,18
71067,17,23,23,5,7,8,7,9,17
55840,0,13,20,2,3,20,5,9,17
35939,13,26,49,10,15,23,9,14,23
26606,9,17,24,9,9,18,8,14,37
22268,1,5,21,2,12,31,16,20,45
32450,15,17,25,9,18,19,1,6,14
33715,8,18,25,4,7,16,8,23,24
08109,16,34,43,1,11,20,12,12,20
70879,6,14,16,8,35,39,7,24,32
30988,3,4,9,2,22,29,4,6,8
49923,18,19,29,6,8,24,20,28,34
32268,7,21,34,19,32,55,7,20,33
75213,18,31,43,4,6,35,6,18,34
06603,8,22,23,4,29,32,2,18,28
55500,9,20,20,18,25,40,20,25,49
37994,6,9,14,9,16,21,19,27,27
40792,4,17,21,8,25,27,2,10,35
07789,4,12,29,5,32,39,5,13,30
00935,13,22,36,12,23,32,17,28,35
60098,18,26,37,28,47,49,17,29,37
80783,13,21,27,6,14,30,6,9,24
32224,20,26,50,13,20,25,1,3,10
28834,2,3,12,2,9,19,3,10,38
11498,5,34,37,1,7,11,0,4,13
74510,9,19,27,2,2,12,16,20,26
96189,6,9,27,24,36,36,11,13,18
54007,11,26,30,10,16,34,8,17,40
22445,5,12,37,2,5,22,1,5,15
18304,5,22,40,9,14,18,20,30,36
52154,28,47,47,17,30,47,25,28,43
19150,5,25,35,2,10,20,10,14,34
21965,16,17,19,4,15,20,20,30,35
91473,8,16,30,13,14,21,2,3,3
64942,7,26,27,28,53,60,7,26,29
51756,14,41,46,12,38,52,1,21,37
84399,9,17,18,15,20,36,7,9,18
04059,28,29,43,15,42,52,15,18,23
83390,23,43,58,11,30,42,3,11,20
64914,7,8,11,3,10,39,28,45,64
36805,8,15,34,9,10,24,8,22,30
00343,6,16,23,0,20,47,14,22,33
33179,17,19,42,16,23,29,16,19,19
25114,5,23,26,24,50,54,7,8,17
85958,3,7,14,10,25,26,3,8,13
28719,19,45,47,6,18,32,7,21,39
09654,8,32,49,0,6,18,4,4,30
53334,5,31,35,9,18,27,17,34,34
29837,2,12,22,20,25,30,14,15,15
93350,5,19,24,1,3,20,10,12,15
60249,16,21,32,5,33,49,7,34,53
64448,19,25,33,0,12,21,4,12,28
57489,9,25,34,20,50,51,4,13,20
27721,9,17,33,3,13,13,4,10,11
90616,3,8,11,19,21,23,7,27,50
44117,6,28,33,6,6,15,0,1,5
76338,7,29,51,13,17,20,6,6,10
29618,4,21,21,7,14,33,0,0,26
07049,8,16,22,16,35,43,5,17,18
72549,5,6,14,2,6,13,2,8,32
42069,7,9,10,8,8,16,3,21,37
48286,22,51,56,9,18,35,22,25,34
56054,29,35,41,5,21,29,8,27,43
49853,7,37,40,26,54,69,10,38,51
50911,16,21,21,4,6,7,12,26,35
96891,8,9,9,19,28,40,8,27,31
14576,1,25,30,8,19,22,8,28,36
02449,27,39,61,3,14,15,10,16,27
81973,18,26,55,12,13,27,7,21,46
77797,6,18,21,2,22,39,8,8,9
82479,9,29,34,10,16,17,3,6,12
27747,16,25,40,10,36,40,1,30,48
77733,9,33,49,9,15,33,20,38,46
83672,5,8,17,5,16,18,11,19,23
80154,13,20,25,7,27,38,19,23,29
09041,29,49,68,29,48,54,8,22,23
03671,23,23,52,4,10,12,9,19,21
28531,17,21,27,20,20,30,15,33,37
05398,4,9,20,3,9,9,21,32,56
50399,20,29,31,10,30,30,26,30,31
39841,7,16,23,0,25,35,5,14,24
39204,5,6,12,26,28,42,4,10,14
23265,4,26,44,7,17,18,12,16,34
34449,0,0,1,19,28,36,0,12,18
60758,6,13,16,2,29,46,10,25,50
49585,3,3,9,0,5,29,15,32,33
94408,7,37,62,22,52,67,3,6,10
46549,10,27,32,19,37,56,27,36,47
06927,0,12,16,1,12,32,6,16,21
17538,21,25,32,7,27,38,15,16,38
23308,14,23,48,6,8,21,8,16,21
48990,10,11,12,28,31,50,6,6,13
82952,15,29,40,19,46,56,26,27,36
69526,6,21,24,5,13,22,10,24,24
53011,18,18,37,19,26,39,11,19,28
53741,13,15,31,18,20,49,2,17,28
66611,3,10,16,7,10,15,4,4,15
15683,10,13,18,27,33,55,26,39,44
54950,10,19,19,4,9,10,8,8,10
76019,10,27,30,10,26,32,30,47,51
50889,9,18,26,9,21,25,5,19,32
28239,15,27,35,10,17,20,4,13,26
10603,16,23,35,17,23,49,20,48,64
24324,0,14,28,4,23,35,12,16,24
01537,19,23,36,5,35,40,1,9,39
58968,3,10,18,8,16,30,15,22,24
43702,2,4,14,30,34,47,7,13,14
00167,6,11,21,3,5,13,25,36,51
37594,6,34,45,5,12,23,23,27,48
05747,19,39,39,13,41,50,5,34,42
17357,2,9,19,8,10,20,13,21,24
97184,0,20,34,12,29,38,25,32,35
59432,0,0,7,6,21,31,7,15,21
33049,3,12,30,26,31,32,7,24,33
27252,9,14,21,10,30,40,3,3,10
11016,26,36,61,3,15,37,19,34,36
21341,7,27,37,26,34,37,1,16,23
22382,4,25,32,1,25,37,7,33,40
57360,11,11,13,11,12,18,13,25,43
06586,20,48,50,15,23,23,27,27,50
02566,5,8,27,14,37,52,1,3,11
48292,4,9,11,14,14,30,1,9,28
36128,2,11,31,8,25,38,7,30,47
13791,9,18,22,18,23,29,4,17,34
21694,0,2,4,1,21,21,8,27,35
05424,11,11,17,5,12,18,2,6,14
71811,2,19,21,17,29,42,26,27,32
15366,9,18,21,7,10,14,13,29,49
34514,8,17,38,6,6,7,20,37,41
95617,19,25,33,2,30,47,1,30,36
59964,0,14,32,5,10,20,4,9,18
10476,14,14,18,30,30,35,2,13,14
48963,3,15,29,21,31,55,7,35,43
96476,15,15,27,0,10,11,11,20,30
67551,12,42,67,25,28,36,30,45,62
25259,0,18,22,20,23,29,5,11,24
30312,0,26,28,2,5,15,15,22,42
54213,1,6,8,9,18,26,2,10,14
98691,6,11,30,3,29,38,18,46,63
97385,6,26,29,24,31,51,5,19,20
68867,19,19,25,15,18,33,7,12,13
14660,9,36,40,10,11,14,0,8,17
74936,13,35,36,0,18,21,0,9,23
10688,9,9,29,2,15,34,19,28,28
95432,9,38,46,9,20,28,3,26,46
56662,2,8,30,0,1,19,4,17,30
60997,9,18,26,16,18,24,4,23,33
