uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
43072,15,34,43,2,15,19,2,2,12
49617,24,38,58,4,7,13,6,23,26
63779,22,44,44,20,25,27,12,23,23
37288,13,19,46,22,28,32,10,13,13
32761,12,21,50,0,17,26,14,26,39
50256,8,12,29,15,18,27,7,12,21
76530,26,48,67,15,21,28,3,22,42
30768,5,23,35,0,5,9,6,26,28
45765,1,18,25,6,8,15,10,10,11
57918,3,8,23,0,24,30,16,25,33
13111,7,13,17,14,23,34,6,18,26
39775,7,13,40,9,18,19,7,13,17
79285,19,21,24,3,3,7,1,25,25
45230,3,13,25,7,7,10,4,8,18
85362,19,20,28,3,33,53,20,39,43
18825,4,4,10,11,13,34,10,35,37
46485,3,15,34,24,40,49,1,7,8
60446,16,22,31,2,10,23,1,5,11
20494,19,25,45,7,10,33,6,17,21
05555,1,5,10,1,4,33,5,21,23
26972,6,29,41,3,13,26,4,33,35
35481,15,35,42,12,20,21,12,14,39
18918,15,24,28,0,13,23,27,29,39
71408,6,8,16,8,18,35,9,14,27
96423,10,23,39,9,27,41,2,4,18
38487,6,13,18,2,17,17,4,29,34
43235,6,23,42,0,9,12,27,50,56
30769,0,2,2,9,12,25,21,21,22
06409,4,8,37,2,14,30,15,34,53
25545,24,47,54,26,40,41,3,23,26
39924,0,7,25,16,26,35,8,33,49
49004,4,4,18,6,11,32,13,18,18
41092,8,15,15,20,27,28,2,5,6
18934,3,4,29,16,23,29,11,35,37
95194,7,15,23,17,31,39,8,22,37
93890,16,22,24,9,25,32,30,48,50
78316,17,28,57,15,20,22,4,12,22
92781,7,16,20,9,13,19,8,32,35
25529,3,11,13,7,14,17,9,12,32
07608,3,19,20,3,4,13,22,31,33
51603,9,10,10,14,36,43,28,29,39
89664,27,32,36,8,8,13,12,12,19
91189,12,15,31,1,6,23,5,23,26
09935,4,30,53,12,20,31,30,59,59
71179,10,11,30,4,13,29,0,0,2
00490,18,20,29,9,18,28,0,14,25
72059,20,30,52,17,20,35,29,32,39
07273,0,6,8,10,39,61,20,24,34
82731,3,18,24,28,28,46,4,19,20
45049,15,27,32,0,2,23,2,7,20
08421,7,24,43,19,22,23,27,32,42
96051,20,32,42,1,12,18,8,21,25
15319,6,6,17,18,34,42,7,23,41
51538,17,27,31,25,39,60,16,17,22
06804,5,12,23,14,16,26,23,29,42
54943,3,23,27,25,34,43,6,31,47
63749,10,14,21,16,25,33,0,22,33
76611,1,22,25,18,23,30,15,24,29
22344,15,25,34,9,14,24,8,16,42
55410,5,28,36,4,19,20,5,8,12
81237,3,23,37,0,16,46,13,19,44
88139,9,12,14,13,25,46,9,14,16
49012,16,21,28,2,2,5,0,7,17
40635,11,26,32,4,7,29,2,9,15
61403,1,15,23,8,10,23,5,13,22
35289,8,10,40,10,13,25,9,16,22
96858,19,32,46,6,36,44,3,8,14
34616,6,9,13,7,20,42,2,19,19
50442,4,11,11,9,38,51,8,14,32
28081,10,17,23,10,13,20,4,22,24
78974,24,26,38,9,22,22,10,23,36
43989,6,11,14,7,10,11,10,20,26
24067,4,26,48,7,19,24,30,35,37
74206,0,8,15,11,21,28,3,20,21
09630,7,10,31,11,31,32,17,46,51
88295,24,24,24,17,24,33,4,4,24
99107,6,16,23,25,32,33,19,21,50
79999,0,10,28,3,4,6,6,25,34
82190,8,17,23,14,17,32,3,32,48
68951,1,1,14,5,7,14,10,11,21
87480,4,32,47,18,37,50,20,22,48
38134,9,15,16,6,22,49,18,20,33
02919,20,22,24,10,31,40,3,4,4
27262,19,32,59,21,33,34,13,36,43
43535,9,32,37,25,30,33,4,10,13
98558,26,31,45,29,30,30,4,11,18
31481,15,32,33,4,15,24,4,13,20
42232,16,27,45,13,15,25,20,41,49
22450,4,23,33,13,13,17,27,37,37
88393,16,21,36,1,6,11,8,11,18
51010,5,14,17,4,11,16,14,19,23
61322,16,23,41,6,12,17,10,11,35
60414,2,5,20,4,19,20,16,21,28
43322,6,8,8,10,32,47,18,26,29
59538,18,44,57,0,6,15,17,26,38
00380,11,15,19,7,10,15,23,32,32
54669,10,28,46,3,10,22,11,13,35
69921,15,24,30,16,45,45,13,32,39
34348,18,22,22,24,49,53,19,23,23
51084,24,40,45,20,41,46,10,36,36
58536,21,44,45,7,24,30,2,20,45
45738,18,21,31,4,6,14,29,48,52
73343,1,3,7,8,9,14,3,14,24
53633,3,33,35,3,3,6,3,23,42
06841,7,31,40,20,39,69,4,28,38
72667,8,15,18,0,1,1,6,26,28
53150,5,7,10,10,18,25,27,31,33
07207,30,30,40,8,36,38,13,13,19
51861,18,46,66,6,23,31,5,5,8
74307,7,9,15,5,12,22,16,26,38
43539,15,31,33,25,45,64,2,9,18
92703,25,38,56,6,18,28,20,27,31
61146,9,28,37,6,24,30,18,36,45
03021,5,8,20,20,25,47,1,16,23
32158,5,35,44,4,22,30,3,21,28
27280,2,19,38,18,34,42,15,16,41
98413,6,22,36,17,28,36,10,15,25
87808,1,5,6,4,13,27,15,28,42
07407,9,10,12,3,17,24,20,36,55
67159,15,22,30,7,26,29,20,46,48
45552,9,11,18,29,36,54,1,11,27
50327,6,23,33,8,14,22,10,22,22
47343,1,23,43,8,10,38,1,6,20
08303,11,15,23,14,24,34,23,32,36
95121,0,7,8,10,18,38,22,27,36
61880,7,21,36,9,16,22,6,6,16
17228,6,16,33,2,10,25,9,11,22
81706,4,13,18,1,18,35,10,16,17
59583,0,6,10,8,22,24,1,10,10
05292,0,10,19,11,13,18,2,14,14
26937,8,13,15,26,26,28,19,22,23
06489,10,22,24,11,13,13,1,2,7
17016,19,25,38,5,20,33,3,29,44
81817,24,26,45,6,9,10,17,19,23
12072,6,14,28,9,19,19,5,7,27
70170,4,15,19,22,23,23,20,40,45
21101,5,5,33,14,26,36,30,59,63
33329,28,52,59,28,47,55,12,27,44
55253,8,18,32,28,32,35,16,25,52
22692,6,26,46,0,3,12,30,49,58
71352,28,38,45,18,20,30,3,8,28
47373,30,46,49,6,13,32,7,26,38
82349,7,12,15,12,17,46,4,15,29
32950,0,1,8,9,17,22,25,32,48
16523,22,41,42,1,11,22,17,36,46
10004,7,12,20,5,7,10,14,43,47
72212,7,20,27,0,5,6,8,9,33
84708,15,19,22,1,14,17,6,15,21
94551,16,22,27,3,13,21,4,13,33
90904,0,11,15,2,12,13,15,24,33
19874,5,19,39,3,10,18,5,13,37
49306,16,27,44,7,17,26,3,21,27
93296,8,15,22,9,16,26,8,15,20
69760,0,1,17,20,43,67,12,15,15
36279,16,35,41,4,17,17,5,18,27
26880,6,27,31,18,23,31,11,14,36
60331,6,24,30,15,22,26,9,11,30
19008,10,16,18,16,35,47,20,29,47
43263,4,12,26,20,30,47,17,29,32
06065,1,10,15,1,4,27,9,18,22
08251,7,17,38,17,17,32,20,25,32
80537,0,16,16,5,10,11,26,41,49
37180,4,5,5,8,15,27,4,4,9
54018,19,33,41,9,32,34,19,41,46
27189,3,7,33,9,28,53,9,25,26
95754,17,25,33,15,42,46,27,47,48
90179,15,37,37,30,45,60,7,7,8
83682,1,19,35,9,19,36,9,12,34
17337,9,36,58,6,9,34,26,41,60
73405,20,46,46,0,7,10,7,17,19
11386,0,19,28,20,23,27,7,16,19
07371,9,18,32,2,32,37,9,21,26
91700,18,22,37,29,30,32,19,33,33
53029,15,16,35,4,6,28,8,13,17
21511,6,10,16,4,6,24,21,31,31
54306,1,17,23,4,6,11,30,33,35
29532,8,24,32,2,7,9,5,23,31
18833,15,30,34,19,23,50,13,13,27
96581,3,8,15,26,27,27,15,22,40
85397,0,29,33,14,29,33,28,58,68
23752,4,5,10,7,27,35,16,32,52
11751,0,6,24,0,18,18,3,6,13
98903,7,17,22,16,34,49,20,28,33
26091,2,6,22,7,31,35,9,19,26
47438,1,18,21,18,26,34,4,11,14
19394,10,19,21,18,20,27,7,7,36
35254,17,27,45,1,3,6,13,15,20
68271,11,17,20,18,31,34,10,30,39
90261,0,13,13,16,16,23,5,35,43
80157,4,6,17,19,33,36,1,28,33
17162,13,42,62,13,18,24,15,32,35
68481,27,28,39,18,25,36,6,11,39
38105,20,30,40,17,17,21,2,6,24
40004,10,25,29,6,7,25,5,13,21
96615,7,15,18,8,8,18,2,8,10
32811,8,12,26,30,44,62,0,26,38
97604,29,40,40,18,28,29,6,25,30
20613,7,22,38,7,18,18,0,10,18
24714,22,22,39,3,15,31,15,43,72
89830,0,17,20,16,21,23,17,33,44
86495,2,11,30,1,4,14,22,28,35
88470,12,19,44,1,15,27,7,9,13
95949,2,10,25,8,8,11,16,34,35
65047,18,23,24,30,46,56,5,10,30
67246,1,23,45,7,9,13,6,15,19
04657,16,28,35,10,30,35,9,29,53
75533,20,35,38,15,24,34,10,15,21
28685,8,9,21,12,18,28,4,21,27
46369,14,23,24,1,7,15,3,14,23
28738,10,40,43,9,19,30,20,43,61
58253,10,26,40,10,24,39,14,26,46
24921,28,58,72,14,18,27,7,13,16
41988,5,7,10,2,16,23,8,16,22
59509,14,18,27,11,26,28,14,17,35
72679,6,22,37,16,23,38,7,15,20
63048,13,22,32,8,22,32,4,12,25
01441,3,8,14,21,31,53,19,23,52
72720,1,26,26,2,28,55,27,36,38
99710,13,15,25,8,19,26,14,32,35
03981,18,34,45,14,22,26,15,40,50
04927,2,3,11,1,9,13,5,9,27
07787,4,10,24,14,15,30,9,27,35
76856,1,9,28,17,28,32,10,17,21
60934,18,18,36,9,9,13,21,23,31
75023,10,34,38,13,23,32,27,27,33
90355,4,19,24,8,17,23,8,10,16
28625,11,29,45,7,32,35,8,13,25
02340,6,29,49,16,34,53,15,42,48
88859,0,10,39,17,21,27,6,12,14
38875,8,37,55,6,12,21,7,12,31
40699,9,13,15,9,10,13,8,14,15
13037,6,29,29,18,21,30,3,11,26
51392,24,31,39,0,1,8,9,18,28
17232,21,29,31,3,11,17,7,7,23
35510,4,6,24,20,32,51,7,14,15
25283,3,5,26,17,32,35,3,12,18
38542,13,36,41,10,18,22,22,35,60
37863,0,2,19,8,35,43,12,14,39
50580,7,17,36,0,8,10,11,23,30
62186,11,20,42,26,33,60,16,22,42
23316,3,5,11,5,22,29,3,10,20
45259,23,26,29,5,10,36,10,13,24
55386,18,37,38,17,37,46,18,20,47
74545,2,19,33,17,29,33,6,13,26
56429,3,11,20,4,20,21,26,45,48
09234,3,11,22,20,28,31,3,13,22
62271,18,26,28,20,28,28,19,20,48
05893,17,46,50,8,10,19,0,12,18
35422,7,14,15,28,31,51,15,20,20
25102,6,14,39,29,32,36,3,9,33
16851,17,23,32,12,38,45,0,2,3
87020,11,16,28,7,14,30,10,12,41
75618,2,11,41,7,16,28,7,22,37
00549,15,19,32,8,15,29,29,30,38
25373,8,8,25,7,18,36,18,22,27
13265,2,19,23,1,12,15,2,17,18
60232,5,9,13,7,15,21,27,31,35
47182,4,8,21,17,37,44,27,27,44
58255,8,18,25,23,43,43,2,8,9
03720,15,26,46,7,26,30,0,10,40
28331,25,35,40,7,8,29,6,7,11
66250,0,10,20,14,29,36,3,17,21
80869,7,9,17,0,7,33,5,24,31
24341,4,13,19,7,15,31,10,10,10
03752,17,20,30,0,25,28,9,15,23
37117,1,9,16,28,33,55,6,17,22
54726,10,10,33,3,14,24,27,29,56
94430,26,29,32,5,5,28,20,25,49
52307,25,35,63,18,25,25,20,30,38
84753,1,6,26,6,12,36,2,14,39
28659,20,29,36,9,19,22,5,18,22
47740,3,13,16,10,17,26,27,44,53
41822,17,17,23,5,8,12,7,37,41
03259,4,21,28,7,25,29,8,9,10
70589,2,22,30,18,24,32,7,15,16
50156,20,25,27,25,39,39,5,10,12
51852,22,33,62,9,20,25,0,22,41
58186,27,36,53,1,4,16,9,21,30
67852,19,27,36,3,4,11,1,5,10
18121,6,13,18,4,6,9,6,14,42
44266,6,7,13,10,20,30,5,12,20
06907,6,13,17,18,35,43,18,23,37
39941,0,19,34,1,9,16,3,3,9
79036,23,43,60,15,30,33,1,14,28
28737,16,27,36,13,21,43,25,28,38
48062,20,23,29,17,27,27,17,26,45
41467,3,19,32,17,21,28,8,18,19
95202,11,36,56,16,21,40,4,28,36
67367,3,6,29,17,22,51,9,15,43
70436,6,12,21,22,30,34,0,6,35
72369,9,16,39,15,23,27,4,18,23
41163,4,15,34,8,22,31,5,15,21
16995,29,29,42,8,12,41,24,33,42
78710,0,7,10,7,8,33,1,3,6
48188,5,10,20,4,16,19,16,26,26
33192,16,32,36,5,20,38,24,32,39
99198,9,16,27,20,46,64,3,26,44
93028,23,42,49,10,14,25,12,19,49
62375,0,1,9,2,3,19,2,12,12
12153,28,30,46,13,33,37,0,24,25
63619,8,24,32,8,20,36,4,10,15
30415,16,16,19,11,16,41,16,20,23
07256,21,27,32,9,27,31,25,43,67
62656,3,14,22,11,16,24,1,21,26
07996,3,6,29,9,36,42,1,1,11
04063,0,2,2,3,24,51,1,11,28
34211,6,29,32,9,34,50,1,16,21
66390,17,24,46,16,20,22,26,35,53
46323,5,15,22,11,12,26,22,31,39
77667,18,44,52,21,44,50,21,21,38
47839,10,12,23,0,26,35,3,8,10
73831,1,7,30,15,16,32,0,8,13
48481,15,18,27,24,34,37,0,13,16
17654,2,16,18,13,32,42,3,4,8
82091,17,45,48,8,11,11,17,22,27
01630,5,15,29,7,10,21,4,14,22
20963,13,32,49,2,25,30,8,37,42
02414,1,16,20,1,3,3,20,35,40
57810,8,12,13,0,4,23,7,16,29
89971,28,38,38,16,18,30,21,24,44
57342,14,15,30,10,14,21,2,12,27
99659,12,22,39,3,12,17,13,20,37
21272,9,17,27,8,23,36,2,8,34
40501,6,10,11,11,19,20,8,13,17
46253,5,13,30,14,23,35,8,11,15
30800,9,34,38,10,11,17,18,22,36
51961,27,46,59,15,19,33,7,7,7
30776,3,27,31,6,15,35,20,48,58
35321,4,20,29,16,20,23,3,3,3
85665,8,11,27,17,25,25,19,25,30
09595,1,9,13,4,19,48,1,2,11
70317,15,40,50,9,18,35,6,20,39
54461,8,10,21,7,14,23,13,33,38
99233,17,18,30,5,33,34,6,10,18
62032,24,39,42,12,29,48,6,15,19
06446,20,30,56,28,38,38,12,12,12
84857,7,9,14,1,22,26,4,12,14
22882,7,22,39,10,12,32,15,22,44
73005,5,29,42,30,54,61,23,23,43
53931,10,21,27,4,9,13,2,4,13
22221,5,9,26,7,12,27,19,25,33
64282,10,20,24,7,8,13,11,31,38
52546,21,46,76,8,18,19,19,31,37
66467,4,4,15,0,14,33,13,15,32
28977,7,18,35,23,34,47,27,28,37
72490,6,26,34,4,22,26,3,29,31
09668,16,20,38,22,27,33,20,40,48
