uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
15211,30,40,58,11,34,42,15,21,25
31121,16,34,52,3,21,22,4,13,41
27791,16,17,40,5,16,27,15,20,27
87989,28,31,60,0,11,20,19,38,42
36028,3,9,17,1,10,21,5,20,21
91082,9,29,52,15,23,25,4,10,18
49132,28,54,58,4,5,16,9,14,17
86818,8,18,20,10,13,13,7,15,22
25469,7,37,38,7,13,23,20,32,50
71198,24,35,52,1,19,44,9,18,46
35277,28,37,41,6,24,32,3,14,29
15524,8,25,26,0,11,25,9,28,39
07347,21,29,43,2,8,26,17,17,24
38007,20,21,28,9,17,17,5,14,16
04806,28,29,43,7,16,35,29,33,35
18814,8,21,35,17,17,21,27,44,56
18065,26,36,46,7,15,22,1,10,18
18506,3,4,20,7,17,37,8,17,20
34012,5,22,32,13,22,32,19,26,28
00742,4,8,14,11,22,34,8,38,38
05752,7,20,43,3,23,27,28,44,45
44379,1,4,6,18,26,35,0,13,21
53544,2,3,10,8,14,28,11,17,26
63217,0,6,8,18,18,25,2,32,48
12739,12,16,26,6,9,15,16,26,37
26873,14,32,45,4,5,14,0,1,10
71130,6,9,15,25,29,34,1,4,10
86375,16,21,37,5,11,16,4,18,32
93416,18,36,59,17,34,57,4,18,18
07387,2,2,6,8,10,29,8,31,40
94095,10,28,46,24,24,33,10,25,40
99698,12,36,42,6,19,19,27,53,53
74514,4,7,7,18,28,37,7,11,16
99013,10,39,44,9,30,39,12,17,31
88233,4,8,18,16,35,36,3,3,3
55734,12,13,14,6,18,21,8,11,27
40070,9,33,46,8,18,32,15,27,29
45801,7,9,15,9,13,15,6,24,27
96497,5,12,13,13,22,36,4,7,20
68957,23,40,48,4,26,36,2,6,7
01066,5,8,10,7,27,38,3,10,26
71891,3,32,48,12,18,36,19,24,28
95344,0,1,9,3,13,16,1,5,13
35371,15,18,25,8,23,31,8,14,20
37175,4,8,27,3,8,10,6,13,18
15207,18,33,42,7,29,39,16,27,30
83305,14,20,27,23,27,27,4,21,31
71617,6,36,53,0,1,26,5,11,21
10656,23,40,42,8,10,16,6,24,30
38362,1,14,32,8,25,32,24,24,40
96991,8,21,21,10,17,26,5,5,22
16672,3,3,8,7,18,26,3,33,52
39080,3,20,33,3,3,5,12,40,41
23025,5,25,40,18,27,35,15,31,33
09466,6,6,11,3,4,8,5,5,17
37978,17,21,40,1,11,18,2,11,22
10091,8,11,13,7,17,34,12,14,14
07651,4,21,26,2,12,18,9,18,22
84144,12,20,22,1,1,13,7,18,26
41900,28,34,53,12,28,36,20,28,49
65598,9,18,24,7,11,19,2,16,36
34773,9,14,18,11,30,42,4,15,29
71030,0,6,6,16,23,30,16,46,49
96423,7,15,28,10,14,22,1,1,24
56081,9,34,43,14,14,16,13,19,22
74659,0,9,17,9,19,19,3,14,31
30987,7,16,19,10,15,17,19,27,37
38373,7,16,19,15,17,26,6,10,16
13889,3,5,10,10,16,17,2,2,16
04877,26,39,43,17,46,49,4,26,40
08486,12,19,32,2,8,14,9,16,19
47189,0,4,9,10,10,27,0,15,25
76766,29,35,52,15,15,17,13,20,31
21557,24,41,53,2,2,11,14,21,24
42652,3,4,8,25,41,54,9,16,26
57747,2,11,13,2,7,17,5,15,34
84359,10,15,27,26,34,35,8,28,57
35243,4,21,25,16,26,35,3,19,40
19343,4,8,23,26,29,36,3,21,22
58615,5,17,25,23,46,51,2,12,12
40021,11,15,21,12,26,43,4,22,32
15572,5,10,27,0,8,16,3,25,40
56399,4,8,26,4,4,11,6,33,34
63710,3,9,12,10,14,21,5,13,21
83790,10,30,40,6,15,20,6,6,16
20740,16,29,37,8,35,38,15,32,49
33003,22,36,39,20,24,28,4,7,14
57960,4,8,26,20,28,34,8,10,37
48948,14,15,25,16,23,37,6,14,24
93428,5,10,24,1,29,55,6,7,12
20530,5,24,34,19,21,32,6,19,34
27070,6,7,37,6,25,31,20,22,23
87376,3,8,14,5,8,13,4,21,34
61047,19,22,22,11,23,32,25,29,32
12440,10,25,34,17,20,41,5,11,16
73961,0,9,19,30,59,79,8,17,35
09605,30,34,41,20,23,30,0,5,22
05933,17,28,34,10,10,22,15,23,27
18430,5,11,25,16,22,41,1,8,17
22387,11,40,55,26,34,64,3,11,15
56888,0,4,29,4,12,13,9,36,36
86469,14,41,66,15,24,28,5,18,26
71845,9,12,13,18,26,35,12,22,39
54891,2,16,26,0,11,20,4,5,9
79394,15,30,36,17,47,53,18,36,57
78376,4,8,8,19,22,26,20,35,59
85466,2,16,20,25,28,30,15,15,26
00840,2,14,26,5,10,16,14,14,25
51016,10,12,19,15,31,37,10,12,17
34101,0,9,13,1,20,20,4,7,10
50884,0,2,7,13,32,34,4,10,35
11468,12,15,33,8,27,29,9,16,17
25663,30,52,80,9,10,14,12,20,22
19022,2,21,28,7,20,21,9,14,32
53465,10,19,26,10,15,23,29,30,34
01605,0,3,17,8,18,34,18,30,32
42612,20,22,22,10,16,34,5,24,29
85282,13,13,18,4,19,28,23,26,35
61675,1,11,26,16,21,27,8,25,31
54917,21,25,32,13,21,31,20,21,27
78556,18,37,50,2,5,30,4,22,40
64265,13,15,25,2,4,11,9,11,18
11052,11,13,17,2,21,39,5,7,23
82634,15,40,57,20,48,68,9,11,29
51007,8,11,13,19,38,47,2,3,9
12850,15,20,23,5,20,39,30,38,44
51882,11,31,31,5,11,14,6,23,51
97235,22,24,28,7,15,24,4,33,39
88783,17,18,32,4,8,8,3,12,22
44381,16,24,39,13,18,47,2,4,16
43710,5,21,27,5,14,29,2,7,17
69120,3,11,13,3,7,10,19,26,39
59726,19,25,32,6,26,32,10,11,17
83583,4,7,20,5,14,24,8,26,34
25110,30,31,41,5,29,45,12,16,16
76729,0,8,9,4,14,14,12,20,38
66714,14,18,29,1,7,13,6,24,39
43232,4,26,37,7,24,30,3,21,33
63886,3,30,32,14,14,22,12,15,19
91367,12,14,23,12,13,20,11,30,36
95044,14,18,22,9,32,32,16,19,27
45616,1,1,3,12,40,49,8,28,52
79700,10,29,37,14,20,46,13,33,34
66299,3,20,20,6,12,28,1,15,17
81331,3,3,9,0,24,36,9,12,16
14182,10,18,24,10,18,21,4,6,26
86918,4,20,41,5,6,24,1,20,37
73619,3,4,5,10,15,44,6,11,41
44095,7,9,19,1,10,14,19,24,40
67552,9,10,11,8,12,28,22,41,46
56523,19,35,42,1,7,29,2,24,30
38066,7,20,30,7,15,28,6,27,31
03225,7,18,39,7,30,45,11,13,40
55336,16,26,28,27,31,38,20,27,44
89563,3,3,6,6,23,44,20,20,39
41860,10,34,37,3,22,26,8,26,38
27646,3,10,22,7,14,21,10,12,16
67593,0,4,23,21,21,36,29,37,51
39735,6,17,37,21,35,43,24,26,30
38111,1,18,28,8,22,32,13,22,26
37221,8,16,18,18,19,21,7,9,29
57195,28,29,46,5,24,25,5,15,39
78473,12,29,35,2,6,14,5,5,11
06609,7,7,27,10,21,43,6,7,15
58342,14,23,34,25,38,43,11,21,22
76195,0,19,32,15,36,52,13,17,23
64843,16,43,48,28,44,48,26,31,50
88940,1,9,24,27,30,38,5,16,28
62249,3,8,19,5,12,30,21,43,60
94832,26,31,33,4,4,12,7,13,19
08787,3,6,9,10,11,17,0,0,1
68076,6,7,14,6,12,32,6,20,40
23908,13,15,34,5,6,11,16,19,40
88705,10,14,20,16,26,46,5,19,34
14810,9,12,23,9,24,29,7,11,38
15106,3,7,24,16,25,43,2,6,13
27132,2,20,26,17,45,45,3,11,39
60285,13,27,36,6,25,25,3,10,10
66050,20,26,30,0,15,21,15,25,43
15372,14,23,51,3,15,33,16,27,28
98427,6,29,33,6,14,23,13,22,22
38296,2,5,29,1,2,26,4,6,13
50333,7,13,15,16,16,20,11,13,20
43797,14,26,32,18,36,66,9,14,17
62876,2,22,28,13,29,52,0,23,26
21754,4,34,40,12,20,20,23,33,42
53398,3,4,24,10,11,36,24,30,47
40533,20,26,32,8,17,26,10,23,42
37968,1,17,24,10,28,42,4,4,6
76122,5,6,6,18,21,22,13,18,31
31908,24,31,42,1,9,15,1,7,12
79477,27,41,47,7,14,16,5,20,23
31919,13,24,36,21,29,29,4,5,5
12222,9,19,19,16,20,33,9,9,29
36464,10,10,17,1,3,8,7,7,10
67306,14,24,48,6,21,21,13,19,22
99140,10,13,38,0,0,0,17,46,66
06333,0,4,10,4,9,14,16,25,30
02485,3,23,26,6,7,12,7,12,22
30432,16,27,31,1,2,7,10,20,37
56568,4,5,22,29,32,43,17,23,33
13537,1,9,25,11,20,24,1,16,22
02401,4,13,19,5,19,21,0,3,23
56041,18,24,43,6,6,6,2,3,11
00768,7,27,49,8,31,41,3,19,34
76680,5,24,35,5,8,24,10,28,39
58391,1,15,23,2,6,7,2,18,25
21949,0,15,20,7,18,18,6,26,41
34408,10,24,39,10,12,15,20,22,46
91789,12,32,32,4,32,36,3,29,37
16570,14,41,60,14,14,36,1,4,7
09287,18,19,20,10,11,13,17,23,28
46003,6,14,16,1,18,35,6,14,22
08781,1,7,17,0,17,47,0,6,13
88466,25,42,71,9,18,28,5,15,30
81015,5,16,22,6,26,45,3,7,26
67196,9,14,14,14,22,37,0,30,34
20842,25,39,44,13,13,33,9,25,47
87681,27,46,57,14,25,38,18,31,52
78873,5,22,32,17,42,47,7,10,39
83161,0,8,16,4,10,24,18,28,29
49040,19,24,42,7,8,21,7,18,34
76759,9,11,14,17,27,31,1,4,13
44345,10,25,34,29,43,52,9,13,23
42006,10,37,40,6,33,40,0,10,17
07813,2,8,33,8,11,14,7,24,44
78356,8,18,30,9,10,28,1,8,11
16198,1,7,7,12,21,30,1,2,13
01689,12,25,37,8,25,29,20,21,21
53534,4,27,35,0,19,25,22,46,47
35532,3,6,11,1,3,4,10,25,26
12803,13,14,17,18,18,24,4,16,24
74228,23,23,37,6,23,31,12,28,28
98133,5,13,25,10,25,54,9,22,25
62516,12,28,53,0,10,12,13,39,45
03720,8,26,34,16,33,37,10,24,41
55756,0,6,12,5,14,33,2,11,12
42464,6,15,33,2,9,13,4,11,17
68526,2,10,16,0,9,12,13,22,37
70881,5,11,11,7,9,34,9,12,18
88849,0,4,8,29,37,48,0,4,7
94860,28,38,46,17,41,59,1,18,25
62643,5,12,35,12,20,21,5,13,37
51138,8,16,16,8,23,32,9,20,25
32741,2,28,31,2,10,21,6,15,43
93648,9,10,19,14,26,36,1,14,34
80514,5,18,48,6,14,18,0,4,12
21702,15,27,36,3,4,5,5,9,10
44774,19,26,32,7,15,24,8,12,15
79788,4,7,14,13,16,17,4,20,32
18641,0,3,14,6,15,32,16,20,25
16693,6,17,43,1,9,19,21,46,52
38607,7,18,23,3,9,27,13,34,53
36704,10,13,13,18,33,50,16,35,50
78334,3,21,24,7,26,43,29,37,43
24509,16,16,25,4,9,23,8,10,10
29221,4,7,17,3,7,11,0,4,14
13072,28,36,43,0,2,3,24,43,47
47013,1,21,30,1,8,11,5,34,47
81770,24,28,30,12,21,22,4,26,36
05469,4,15,21,13,23,26,14,22,33
55271,14,34,60,6,9,9,5,26,33
51628,6,13,18,3,19,22,19,36,45
87917,7,21,51,19,24,35,16,45,58
55118,5,9,13,7,11,28,3,7,18
95199,29,29,36,10,30,54,19,25,39
48165,9,12,38,0,13,20,4,12,21
55473,7,22,35,15,24,29,6,15,37
78401,27,47,61,21,30,35,2,2,5
65056,6,15,18,19,29,50,8,14,18
96680,6,23,38,21,24,41,11,14,17
80986,15,17,30,13,14,38,10,12,29
36747,5,19,28,6,18,38,28,30,35
19625,2,32,41,8,17,40,9,24,43
05625,2,22,28,10,15,41,1,3,9
35623,30,49,67,6,9,16,5,13,20
04527,7,29,37,21,45,51,13,25,30
76319,9,36,52,28,30,37,1,8,17
99188,14,24,31,16,22,27,1,11,21
20558,5,21,23,6,21,27,8,18,23
61714,21,48,67,17,24,50,24,35,52
58357,4,10,13,12,18,18,3,6,15
43010,18,28,48,28,37,40,24,33,62
02497,7,7,17,21,21,21,13,21,27
32392,10,12,15,10,18,38,2,22,23
99895,12,24,28,21,22,28,27,35,35
63238,20,28,58,0,4,13,3,13,33
67183,9,11,28,1,4,28,14,22,37
65406,4,19,20,1,22,30,9,11,20
10936,6,12,14,17,23,28,4,8,9
44935,18,21,51,1,9,14,6,20,39
55948,19,43,69,0,0,19,0,7,13
73688,11,41,61,3,21,49,9,9,14
61420,3,9,10,4,7,10,11,20,33
64890,3,32,37,19,29,32,4,22,29
04561,16,43,59,6,26,28,4,6,10
98725,5,7,11,14,17,33,9,18,20
82696,11,24,34,8,24,49,9,11,34
63096,6,7,15,21,28,55,29,36,50
89174,1,28,35,20,25,26,8,28,36
90516,16,16,20,3,20,27,25,43,56
07297,4,13,26,8,9,15,10,40,43
67410,1,18,18,19,26,46,12,19,29
24924,0,4,5,10,16,17,2,6,15
76397,20,25,32,10,16,46,5,10,12
93742,16,35,52,10,14,34,8,14,17
48602,15,40,57,17,25,52,20,35,37
13483,10,12,14,16,38,39,4,4,8
36131,6,34,40,5,34,34,22,52,52
61331,15,29,37,30,31,52,6,6,29
12625,9,15,18,3,3,3,19,36,45
97696,2,6,7,15,18,37,3,10,26
60045,2,29,49,2,4,4,22,29,31
35127,7,7,24,19,37,37,16,45,52
23085,9,17,19,6,36,52,12,25,35
61358,22,35,48,13,15,25,14,14,30
72819,12,21,24,11,16,22,22,26,33
30389,3,22,30,3,6,23,1,7,31
55520,15,31,43,9,20,26,4,13,30
96116,10,17,24,25,31,44,16,22,35
18698,9,12,19,2,21,22,6,12,14
06835,0,13,13,11,21,38,0,10,17
02869,20,32,41,4,14,31,7,17,34
65171,15,15,40,7,21,38,27,29,43
02200,17,28,44,15,21,30,6,11,34
58236,10,15,15,23,53,71,14,25,30
39192,16,32,48,14,15,25,10,31,34
28717,4,10,16,3,4,22,6,29,38
72481,10,15,15,28,34,51,13,23,38
41665,9,25,45,8,32,43,6,6,25
31088,20,37,49,2,3,21,24,25,35
78946,3,6,8,1,13,18,2,15,31
42929,12,13,24,6,24,47,9,17,26
23987,19,33,47,7,31,60,7,8,22
13003,2,9,12,17,30,40,2,15,28
54363,17,39,40,8,9,19,6,15,23
47424,15,28,38,8,23,28,7,8,17
60063,5,7,16,15,35,45,27,53,56
24864,14,16,27,27,39,58,9,11,32
69606,3,18,25,16,41,44,6,8,22
83588,12,18,23,4,6,15,0,12,15
73424,0,1,14,28,54,64,7,17,31
44615,16,26,31,26,30,57,8,25,28
11305,11,28,34,16,40,44,0,29,29
94210,10,11,26,8,14,21,2,12,14
41845,29,59,68,3,10,10,24,35,42
91572,12,31,50,26,35,39,6,33,43
00264,20,23,32,1,7,11,28,35,59
70646,2,4,19,14,32,59,1,9,26
84088,8,20,35,20,35,36,0,9,17
24994,10,17,41,6,16,17,1,6,20
16308,7,24,26,30,48,58,9,18,28
07476,5,8,38,2,10,10,22,30,52
06959,9,12,42,8,25,30,2,16,44
55860,3,16,16,9,18,23,17,21,21
86087,13,23,32,0,16,21,5,5,13
95513,19,26,34,25,32,34,29,32,52
79205,15,28,37,25,32,35,3,13,33
53259,3,15,19,2,30,31,4,7,15
19638,7,13,18,22,42,57,6,6,22
62867,19,35,48,12,17,24,14,22,44
20616,11,15,26,7,8,8,21,31,39
51131,0,7,36,11,21,24,6,25,31
09528,21,30,44,15,42,52,4,13,32
38349,19,35,53,14,35,36,16,22,35
77861,13,18,44,3,9,15,0,4,5
89925,10,25,50,14,24,30,14,17,46
39783,23,35,40,12,22,27,7,19,28
18862,5,6,17,7,33,45,5,12,15
24863,1,19,19,10,18,28,11,40,41
96224,1,28,29,7,13,39,4,14,23
22455,7,11,27,11,19,37,7,7,36
70704,5,11,26,3,9,28,13,23,42
22946,3,9,25,7,17,25,9,37,54
20465,4,5,25,13,19,29,6,6,25
98811,9,14,19,0,0,23,8,24,37
46611,19,20,23,17,18,34,6,16,20
64364,7,16,31,16,16,24,2,21,24
10782,20,23,36,4,12,14,5,15,33
68106,3,22,34,2,31,35,18,20,24
13401,9,13,19,17,28,39,22,29,37
53659,18,23,31,0,10,17,18,24,35
91814,0,27,47,25,29,34,24,30,53
85487,2,20,48,16,32,33,8,10,13
26511,2,2,8,1,7,20,7,30,41
98824,2,10,18,2,21,29,10,20,39
65349,17,36,37,10,31,60,15,42,54
40586,12,33,52,5,12,25,2,29,38
53640,4,4,4,27,29,37,25,27,42
87114,5,7,27,13,21,21,3,10,18
15204,13,16,35,0,5,21,2,21,27
79607,19,20,25,10,17,18,13,24,37
63210,7,16,26,8,17,22,4,4,32
17777,4,17,37,9,15,16,30,37,41
62470,24,25,46,10,21,26,7,11,14
26273,20,20,27,7,20,20,2,15,22
91720,19,49,52,1,9,39,7,15,17
63427,10,40,50,26,33,50,14,32,50
89800,0,4,6,8,9,16,11,23,53
25386,9,13,27,11,40,40,2,4,5
37647,8,31,36,10,27,33,19,20,32
85065,7,23,41,1,3,3,11,13,23
39300,1,23,34,5,11,20,14,14,22
91709,15,18,21,5,6,23,9,36,65
82563,9,18,26,5,12,22,0,30,41
05916,19,37,49,0,24,25,0,9,30
94511,16,18,28,8,29,29,16,27,28
20498,14,32,39,16,16,19,5,16,21
93010,4,30,39,17,20,31,2,2,10
25479,2,3,5,19,39,42,8,21,31
17489,5,13,20,15,30,37,5,10,16
75517,7,9,36,5,11,29,6,16,35
41814,8,8,19,3,11,11,3,4,18
47480,2,4,13,5,19,35,22,30,35
56246,4,11,28,3,19,38,8,17,18
87914,19,28,30,1,8,32,1,8,13
77101,16,23,35,7,12,13,17,26,44
07861,4,7,33,15,26,46,4,7,14
98499,8,21,28,17,27,45,3,3,33
76887,26,32,36,3,14,17,6,25,27
82030,0,18,24,5,9,27,10,17,22
35745,5,15,15,2,6,6,21,36,62
91340,16,35,40,5,16,16,5,10,11
80599,19,34,51,9,13,19,19,29,40
27071,8,9,10,4,21,24,19,26,53
56283,15,23,34,17,22,24,8,18,30
93525,5,13,41,6,6,24,23,32,35
11300,3,10,19,6,9,37,2,17,17
65454,6,13,18,23,34,44,7,15,22
24203,18,19,20,8,14,19,4,14,18
85068,1,7,7,10,12,22,20,44,48
70134,0,7,30,27,40,44,12,20,36
66108,0,20,29,17,34,46,0,5,14
21564,16,33,33,3,6,21,8,26,27
02966,10,16,25,6,9,11,6,16,18
97516,6,25,50,8,24,24,7,33,39
54761,10,11,23,0,27,35,18,37,44
52986,9,10,37,14,27,27,15,18,22
81660,5,15,23,4,5,12,2,22,43
86098,18,21,22,18,24,24,19,32,40
07735,28,38,50,2,8,15,4,17,18
00592,5,19,48,7,16,18,0,8,13
19561,20,29,41,26,34,42,15,19,26
89609,11,20,32,21,23,27,16,27,29
21193,28,30,54,4,6,24,8,20,41
90635,17,38,58,3,11,11,1,8,17
66067,3,4,28,13,17,21,28,30,40
90530,21,22,31,1,8,26,5,20,24
13261,12,14,24,8,12,21,0,6,12
75169,1,5,10,5,26,26,2,17,25
69984,23,26,49,5,14,27,2,12,17
60447,5,13,26,16,18,26,18,35,46
91448,11,16,24,16,24,27,6,13,39
79953,3,5,14,2,11,16,1,2,8
15057,10,22,31,17,19,20,6,11,19
88434,16,17,39,1,6,6,0,9,21
79613,30,42,49,1,13,20,2,16,24
60232,0,4,4,1,8,12,25,25,25
12768,9,36,36,9,29,43,15,26,27
96452,2,4,6,17,24,27,14,20,50
00913,3,26,32,19,43,72,9,18,27
36226,17,21,24,12,14,19,5,22,28
80511,5,12,15,25,27,43,0,18,21
44102,5,23,48,8,21,43,7,16,36
15099,8,18,48,13,21,33,6,35,54
17530,14,19,28,30,40,64,9,23,34
73043,2,2,31,12,14,31,18,46,61
06917,6,10,21,2,12,24,0,6,6
08178,3,6,21,23,34,54,14,20,20
58654,8,16,18,15,16,21,23,33,36
93076,1,5,12,13,18,48,6,33,43
24590,6,9,17,0,11,15,13,21,45
16114,0,6,16,18,24,38,21,32,32
98119,6,11,20,4,6,21,23,31,31
02458,9,10,18,20,23,43,19,29,34
07282,5,23,36,13,15,35,19,23,46
23909,17,30,38,9,12,21,29,48,54
52850,8,15,21,4,11,21,9,29,33
09016,3,27,32,9,35,49,4,21,24
59771,0,27,57,3,4,8,4,6,20
83275,4,5,10,11,21,31,10,17,21
53306,9,29,29,6,8,12,23,28,37
61767,5,21,24,9,21,51,5,13,23
93595,4,8,21,12,15,23,9,9,26
15216,1,17,24,11,20,40,13,14,24
20873,6,17,18,25,27,27,16,19,29
28976,12,25,32,7,9,10,20,29,34
93540,12,19,21,20,21,25,9,28,45
17021,7,15,39,24,31,37,0,12,14
07041,3,19,20,1,23,48,14,27,32
16841,24,29,38,2,24,35,13,16,22
95516,9,9,25,9,38,40,17,29,29
59410,0,14,43,24,43,43,9,11,25
38554,19,23,27,9,17,19,23,34,57
75796,7,25,43,11,23,24,17,22,26
20666,24,54,60,15,43,47,11,19,25
36646,0,8,19,8,15,26,7,13,31
77252,22,31,46,9,14,16,10,16,18
25783,10,12,14,15,25,26,17,23,36
76892,9,17,23,10,27,28,7,24,38
68489,4,6,10,0,2,21,9,14,19
96292,3,29,49,5,14,31,13,16,33
29958,17,22,26,28,36,46,0,12,16
25592,20,29,34,18,21,29,4,14,14
82047,8,13,26,4,22,42,9,15,17
13470,8,21,25,10,18,35,24,42,45
18372,30,42,70,2,2,4,18,23,25
09766,17,37,38,28,47,54,9,15,20
59227,9,15,34,10,40,46,1,5,28
54177,7,16,19,10,36,61,6,20,27
77940,7,14,16,2,3,10,6,8,16
91392,22,25,42,9,11,37,9,17,19
57254,4,30,41,17,34,49,7,12,20
16820,19,48,67,3,28,38,1,21,37
04971,14,37,46,29,32,51,12,25,32
07659,5,19,36,7,22,37,10,27,27
18770,2,27,36,13,29,44,12,27,33
00532,9,22,23,1,8,35,7,7,8
60755,9,19,35,3,11,12,2,22,36
92941,8,14,18,5,22,23,7,26,55
45686,19,21,37,19,20,48,6,7,17
89129,1,24,47,3,4,6,9,18,27
45662,8,23,29,17,24,29,17,24,32
48677,3,5,9,24,44,53,3,4,7
33754,1,15,37,7,23,38,5,8,38
01014,0,6,24,3,19,25,8,15,37
50677,10,18,26,11,40,66,9,13,27
04199,10,38,40,19,21,27,26,37,48
68170,4,21,32,2,22,26,0,15,34
05232,20,39,40,5,10,33,28,29,33
46123,6,34,41,14,33,36,19,33,39
90084,5,7,10,10,33,42,14,23,37
24341,11,11,40,8,11,11,13,37,47
25472,19,30,45,20,23,36,20,24,37
16249,25,35,37,4,8,23,9,17,20
32600,3,7,9,8,17,24,15,23,25
05883,15,19,43,5,8,16,12,18,28
07518,1,5,35,0,9,13,0,2,29
45790,6,19,28,10,18,24,29,53,63
63026,7,11,13,15,25,36,23,34,39
56324,2,8,17,18,25,28,10,28,29
64357,12,30,53,19,41,41,14,23,31
29521,30,30,37,19,31,36,22,32,40
42670,3,7,22,12,21,26,6,36,46
28459,5,15,32,6,8,12,8,19,21
83317,19,23,34,5,22,29,1,14,15
88826,21,29,37,4,27,29,17,42,57
85804,9,13,20,15,34,46,5,25,25
30069,12,33,36,4,18,26,24,53,56
45258,10,11,40,7,11,17,1,26,34
93904,5,11,15,13,14,15,4,13,13
83131,18,30,34,4,21,31,4,27,31
67414,29,58,66,0,2,20,9,9,32
86253,26,30,35,1,8,14,0,18,44
55239,24,29,33,7,16,21,10,13,25
32248,7,11,14,13,16,30,5,22,29
65410,5,27,33,0,2,8,20,22,32
39949,8,26,34,11,40,50,1,4,8
48846,27,32,46,20,48,53,0,2,15
86796,9,16,29,13,29,43,14,25,29
36332,8,34,52,25,31,34,4,11,16
40625,4,23,28,15,28,44,1,5,12
01176,10,18,27,3,22,28,18,24,29
30846,5,9,27,2,13,22,1,15,26
02555,10,25,26,0,1,3,4,11,29
42204,3,17,27,17,17,44,1,15,34
34833,20,47,49,19,36,61,18,42,42
05100,19,22,25,8,24,46,8,23,23
34367,3,10,36,6,36,37,8,14,33
17303,0,6,11,19,25,26,0,0,5
59578,2,9,27,10,10,39,5,14,14
24411,10,10,10,4,18,46,11,13,26
96281,12,25,29,6,24,25,13,16,46
33205,3,13,23,7,9,24,9,9,18
08368,1,15,25,3,5,5,6,18,23
42277,19,24,38,8,24,38,11,17,37
48612,15,30,34,7,20,29,13,21,24
04741,10,12,30,17,27,27,28,45,51
68494,27,35,49,6,19,25,8,14,36
68480,2,22,28,7,13,30,24,25,26
60155,15,19,19,11,21,30,3,19,38
41468,12,34,42,16,18,34,1,25,46
24948,2,7,33,7,18,23,2,29,39
41787,5,9,16,15,24,32,1,21,26
26263,4,12,16,20,24,26,13,18,18
74127,4,9,14,4,30,41,9,19,29
34266,2,7,11,4,33,39,0,18,27
92734,4,4,6,14,20,27,14,26,33
06992,2,13,42,19,38,48,26,43,53
01378,10,10,29,8,24,29,24,54,81
66128,5,25,39,17,41,48,9,26,36
06440,7,17,20,9,17,27,3,29,32
67817,3,5,6,7,24,27,7,11,26
89168,16,29,35,9,23,49,1,20,24
11954,8,8,21,8,23,48,4,7,26
29538,10,18,29,10,23,28,0,7,27
35290,15,22,29,27,27,37,2,6,9
44031,9,19,29,20,21,48,4,21,25
42535,5,21,49,12,12,17,10,14,28
99966,9,12,22,13,16,20,10,19,19
67834,15,20,24,26,44,57,10,19,26
29073,3,10,15,28,31,31,2,19,29
43542,4,7,34,23,24,27,5,6,15
42543,19,35,44,29,47,56,12,17,20
