uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
39709,7,12,13,18,24,27,0,17,33
68330,9,14,14,2,14,29,8,8,21
86145,7,21,38,20,47,54,10,16,26
95813,16,16,21,9,18,35,8,8,14
54216,15,32,33,0,29,32,13,17,36
32604,3,10,19,12,18,27,3,6,12
17004,7,22,25,9,10,30,9,24,30
62480,1,11,14,19,21,31,18,25,49
46030,1,7,32,15,21,29,23,33,40
12966,15,30,37,4,7,23,29,45,48
90590,30,32,34,28,46,64,7,7,27
70565,0,7,23,17,17,35,5,18,18
59951,2,29,30,8,27,30,18,21,26
22864,13,14,41,14,20,21,8,9,22
28309,17,25,51,8,16,23,8,35,39
16058,1,11,19,22,24,26,15,31,40
17099,2,16,19,10,36,66,3,19,25
73824,7,34,44,0,4,7,5,10,29
78366,2,22,28,2,4,16,28,31,38
26021,2,11,39,2,9,18,13,36,38
78315,7,16,21,19,36,39,15,24,34
92216,7,13,40,1,5,15,8,26,36
87496,18,22,37,8,10,19,10,14,42
87670,1,12,31,18,22,48,3,19,31
01359,28,42,56,9,19,21,5,5,21
51389,19,27,28,9,17,20,25,32,36
96266,12,32,33,19,27,45,6,19,22
02482,13,28,34,3,15,30,3,21,25
87086,15,21,36,17,30,35,1,15,16
40625,1,7,12,10,11,15,18,21,23
84422,12,33,50,2,25,30,0,10,17
24241,1,2,28,7,7,9,0,21,31
00168,23,38,43,10,30,36,7,27,29
77618,11,11,32,3,22,26,17,38,39
87872,10,12,15,12,22,40,0,15,16
72317,11,21,21,19,36,36,20,25,30
91610,20,30,35,2,11,15,4,12,20
26010,18,34,37,6,7,17,24,26,30
31895,1,5,23,8,31,44,0,4,5
63848,4,11,26,24,28,56,4,5,17
86733,4,7,13,5,25,38,27,35,50
75369,2,7,24,15,16,18,9,17,28
92257,6,33,41,20,25,32,4,15,32
31125,8,34,38,2,22,41,18,26,32
66824,3,13,19,18,28,32,9,28,35
95709,3,4,25,23,52,62,9,29,36
63550,13,28,43,7,27,31,6,12,21
95681,7,14,14,9,18,40,8,11,29
85185,5,16,31,14,44,51,8,24,33
39524,18,19,36,1,11,17,4,19,49
39860,8,19,26,18,22,26,6,12,17
67365,15,25,31,11,22,28,3,15,22
46216,23,31,34,3,31,57,1,2,8
26971,19,21,29,26,33,39,11,28,30
51541,8,26,28,26,28,50,6,7,26
09221,16,43,45,12,22,31,6,33,44
66202,0,10,13,21,23,46,11,12,15
47699,7,12,25,11,28,33,28,36,42
41254,14,23,52,15,15,24,6,17,33
29104,14,17,46,19,23,29,8,24,34
55004,4,11,20,12,29,46,8,19,19
89180,2,24,36,13,15,29,28,34,36
56310,13,32,32,4,8,23,4,8,14
17307,5,28,45,20,27,27,18,25,27
66804,4,19,22,9,12,15,2,31,55
66572,3,4,9,19,46,53,7,29,39
41147,15,26,29,1,18,28,7,10,18
69741,9,15,34,4,6,17,7,23,47
46640,8,15,43,25,32,32,4,8,8
89398,8,15,25,10,15,25,20,30,43
93447,6,8,29,6,6,6,18,27,34
29366,0,15,26,14,32,46,13,13,27
22714,2,12,17,30,33,43,20,26,31
14240,2,13,16,11,11,31,13,38,42
69294,8,12,22,16,26,42,14,42,63
75280,5,8,32,5,7,14,21,24,38
18869,12,27,49,20,25,26,1,27,30
15879,6,8,8,25,35,36,11,28,43
37396,28,31,54,13,13,27,1,28,29
82502,3,5,23,2,5,18,16,20,34
34051,3,11,20,15,16,23,18,18,35
21181,8,33,43,9,18,24,30,38,42
76252,7,30,54,29,32,35,5,9,18
88516,0,17,21,15,19,27,8,10,13
01249,13,21,27,20,44,60,15,22,30
67243,21,32,34,11,17,32,6,8,17
57395,1,3,9,26,31,44,4,13,23
47318,16,22,35,2,10,18,15,41,49
24084,7,7,14,4,18,20,6,7,16
85565,15,33,36,25,27,35,19,29,48
11500,8,29,50,19,35,36,10,11,29
55217,9,10,20,10,15,23,1,11,19
25942,12,35,47,6,25,55,9,34,36
81454,6,13,24,11,14,22,2,6,12
17675,0,28,36,5,8,10,3,10,29
70439,2,8,24,15,19,24,9,18,22
22040,8,11,16,23,28,35,6,8,25
60015,10,11,27,6,14,21,28,36,49
65045,18,33,56,2,5,12,4,29,35
37693,13,43,49,19,19,28,7,7,31
44625,5,19,37,4,19,23,1,11,19
00418,10,30,45,8,22,34,17,23,28
08270,16,20,33,11,14,27,15,16,17
78961,25,44,59,6,7,24,20,27,30
92809,1,13,23,8,12,28,30,34,52
10209,21,29,48,10,13,20,4,4,15
52369,4,9,19,0,19,38,6,13,16
91462,4,12,15,9,35,41,5,11,18
31093,4,11,29,8,16,27,0,4,13
22777,2,14,15,10,20,31,12,12,16
13369,21,31,44,4,8,20,12,17,25
39117,4,11,25,30,41,60,10,18,32
03664,17,23,41,6,10,22,8,22,40
88469,5,11,15,14,26,46,2,7,13
58288,18,36,38,2,8,21,2,15,27
25524,10,34,43,18,45,61,2,19,19
87375,5,13,23,22,31,33,15,39,43
25638,4,21,29,4,11,33,5,18,26
80420,5,12,42,0,13,23,2,16,46
80975,0,20,35,21,27,37,26,41,49
16323,7,26,46,8,14,22,5,12,35
19329,20,25,27,9,32,51,15,18,31
21350,7,26,27,6,22,23,6,14,26
33457,1,19,19,10,14,32,10,29,29
74055,14,18,22,6,11,13,7,11,26
93534,8,13,17,2,5,19,11,18,28
19483,0,14,19,0,9,35,4,4,27
00023,8,11,19,1,13,19,7,15,22
73505,7,22,24,14,16,27,18,24,50
75129,18,24,29,12,18,26,11,36,51
92421,3,8,13,0,25,25,13,23,27
02843,14,14,20,7,25,40,7,17,35
61503,19,44,55,10,20,39,1,28,31
06913,6,19,38,5,9,10,1,21,45
58627,4,17,18,16,34,42,8,15,24
61491,4,13,26,0,8,22,21,23,43
58180,30,31,33,12,22,32,19,39,50
95753,13,14,30,5,6,22,2,9,23
45747,7,17,27,23,43,70,25,48,55
87399,4,8,13,1,5,10,11,34,39
80750,1,2,9,6,6,18,1,4,7
69989,1,21,24,28,37,43,8,26,30
21449,27,29,40,2,2,16,7,14,20
11058,0,6,6,9,18,23,5,5,12
73588,7,9,26,4,15,18,2,16,25
24689,18,36,44,0,15,24,4,15,18
86585,0,15,24,10,13,13,28,31,53
04627,20,27,31,7,9,16,14,26,56
63422,6,17,23,18,28,29,3,10,13
66961,5,22,24,6,11,30,9,12,12
25531,16,20,26,10,30,38,29,48,49
09404,6,16,25,15,39,44,20,21,34
13443,11,19,32,8,17,21,11,19,47
02060,10,26,33,6,34,47,6,17,27
76530,20,28,48,0,3,7,13,30,30
25598,21,50,55,9,11,11,9,22,42
51398,16,18,42,6,23,23,29,56,58
36972,12,19,21,5,12,13,5,11,27
03112,7,11,11,10,10,19,1,3,31
90535,5,17,27,8,21,37,19,25,39
88397,8,9,29,24,42,42,18,24,35
99481,16,16,32,2,10,20,1,7,35
91145,9,26,56,12,17,23,12,39,44
47480,0,5,12,1,4,19,13,28,38
05414,10,16,42,12,16,29,18,30,38
90874,11,25,28,13,19,30,15,29,42
24101,4,23,48,16,22,29,2,10,24
06971,16,17,36,7,17,20,7,29,46
43676,6,8,10,4,9,18,7,13,15
51010,20,27,39,23,24,24,5,15,32
46287,4,7,19,18,36,48,10,11,22
31085,0,6,9,7,37,62,19,39,51
03210,5,6,7,13,15,27,3,6,23
31901,5,6,7,1,9,10,2,7,13
72015,4,6,9,18,30,35,6,17,18
81591,8,10,10,5,21,31,0,13,21
94489,9,12,21,9,16,38,1,11,11
90133,14,22,29,9,20,25,9,12,36
15193,3,8,13,8,23,33,3,10,11
66065,14,43,48,1,29,37,2,21,37
26510,10,14,14,11,14,41,6,13,17
71834,5,17,33,9,30,30,16,18,20
77954,6,30,33,7,17,25,25,27,37
61247,24,29,37,28,45,51,18,33,39
72963,9,17,20,8,11,22,15,45,75
18132,3,13,25,26,39,39,20,20,25
81022,5,9,24,8,28,56,1,13,19
25081,15,34,37,0,21,37,12,36,54
54080,19,33,42,0,12,16,16,45,72
92603,18,24,24,13,18,20,20,28,31
18136,0,2,16,4,12,38,5,8,22
99651,19,25,51,1,16,18,9,18,28
00110,8,16,16,3,18,18,1,23,37
87281,2,20,20,6,19,20,20,24,28
69664,2,11,19,8,36,54,15,18,23
85205,17,32,41,10,28,55,4,13,16
85320,28,42,47,2,2,10,10,13,43
85300,0,18,23,20,29,34,18,26,35
54319,2,12,32,7,17,36,26,31,41
72824,15,21,41,2,12,29,3,6,18
09897,11,16,35,13,24,24,1,18,43
22955,6,14,20,10,30,34,2,23,26
29220,11,28,38,1,6,20,3,5,20
90776,7,11,14,16,23,26,15,15,22
19149,7,35,54,20,28,29,5,15,38
81723,18,37,37,11,25,34,3,8,26
05259,18,25,32,20,21,32,2,5,6
04428,2,21,21,20,26,30,9,38,45
07679,0,1,15,14,16,20,7,10,18
67312,4,28,36,7,32,40,3,10,19
58298,20,46,74,1,18,25,1,4,6
58367,8,11,27,13,32,48,3,11,21
09875,23,27,38,10,24,31,10,18,23
08741,7,12,17,1,7,28,6,11,15
02543,3,13,17,3,3,13,1,4,9
32346,20,42,48,14,39,47,7,16,18
80886,2,29,33,19,27,32,2,11,21
55961,2,16,45,3,28,47,2,21,23
05581,7,34,42,15,28,37,8,28,45
29959,19,39,43,15,25,27,4,14,40
78183,27,39,52,7,12,16,1,10,39
92643,17,23,26,16,33,34,2,10,15
24519,4,6,36,24,31,32,15,18,27
65222,1,7,26,7,32,46,9,19,24
80413,8,18,32,1,19,26,3,13,15
04231,18,27,27,9,14,19,8,20,27
59705,9,16,31,11,11,20,6,26,38
31992,3,10,22,6,19,34,15,20,21
22909,3,3,26,9,14,19,10,13,18
92298,11,16,30,4,13,16,1,1,19
70184,20,20,26,17,17,27,2,12,19
19657,12,24,29,1,9,16,8,18,31
01856,12,18,23,19,23,24,15,16,27
73737,13,23,42,13,29,40,18,30,36
40281,8,18,26,22,41,56,5,17,32
73483,19,32,39,22,33,43,14,23,47
98333,8,11,13,13,17,25,18,18,18
98156,20,39,43,5,9,36,4,9,28
79917,0,0,8,4,30,52,8,16,18
59571,29,36,44,13,24,34,7,7,27
50373,3,6,32,23,46,46,7,21,31
82372,8,8,19,8,26,49,13,28,52
82335,1,17,20,4,8,36,2,13,33
62730,7,7,30,4,24,34,18,37,46
82271,8,10,12,14,23,31,19,26,36
17157,19,20,26,4,4,7,7,9,9
13866,8,16,34,21,28,37,10,14,24
48710,11,19,20,4,13,29,9,26,46
44810,6,7,12,14,27,41,3,5,17
97296,1,18,24,9,17,27,26,35,44
34355,0,15,17,30,41,50,11,18,32
57554,29,36,44,7,15,21,8,27,30
68789,28,28,43,3,8,28,14,18,22
00498,6,8,17,20,29,48,0,9,13
69264,10,10,35,18,34,57,10,24,29
23189,23,32,57,2,12,34,20,26,44
47152,19,22,31,11,12,25,19,19,19
57943,6,11,19,21,23,27,15,39,50
81884,22,35,38,3,25,33,4,10,16
53595,8,24,33,4,9,12,22,39,66
42721,8,38,53,10,28,31,17,32,45
30725,16,20,29,0,20,28,11,20,35
40226,17,24,25,14,14,43,3,12,15
41139,5,22,37,1,5,18,20,23,36
04696,0,0,1,14,16,27,8,26,34
39868,0,4,17,19,20,20,18,32,57
33635,9,11,27,14,18,19,4,5,18
20077,14,28,48,19,21,33,10,20,31
43126,20,23,29,0,21,31,6,15,21
74688,5,33,52,16,35,41,11,14,32
36625,10,14,14,21,44,73,15,29,39
01057,17,25,32,1,15,27,1,10,14
80665,0,5,7,8,36,48,4,20,43
94941,13,41,61,1,21,28,5,12,20
29596,18,31,36,7,17,26,5,23,27
38964,28,38,52,13,20,27,2,16,35
68955,5,32,48,10,15,24,9,33,41
73300,16,21,25,4,22,47,29,59,60
78188,9,17,44,4,6,16,26,34,41
57071,2,12,15,20,40,40,16,23,30
48829,28,32,34,16,22,38,13,32,34
76736,22,28,32,1,2,5,15,40,60
90511,2,27,32,6,14,34,5,15,42
73866,14,32,62,14,21,38,5,14,43
65375,16,32,40,28,30,43,6,9,24
54760,9,30,32,7,14,23,14,16,30
65276,20,29,40,9,26,34,2,12,33
12835,15,30,39,3,10,19,18,26,34
77632,4,8,12,16,18,29,4,5,14
71602,2,6,35,4,13,14,0,17,23
51761,9,10,16,9,13,13,0,1,11
16014,6,11,16,28,32,35,12,41,65
50392,9,15,45,17,18,19,2,2,8
96502,17,26,37,20,25,39,5,8,12
48481,2,10,12,22,28,28,1,19,39
64618,14,23,32,7,21,38,10,24,32
39327,9,37,47,13,19,26,8,9,14
90878,2,4,5,8,17,31,5,15,22
21800,5,13,21,22,22,29,15,45,55
60317,18,30,36,2,19,21,4,14,16
21320,28,45,59,20,28,50,9,39,42
66062,12,39,56,17,32,32,20,50,58
18451,13,23,52,5,6,25,3,5,14
96225,10,35,47,7,27,32,16,25,25
38649,12,15,17,0,12,21,2,8,12
31706,2,27,30,4,15,25,9,10,21
95935,17,19,36,8,26,36,16,28,39
45057,5,33,50,25,55,64,5,16,18
41485,2,2,22,18,24,24,8,24,44
56312,14,14,19,25,45,73,18,21,27
87103,15,16,34,4,17,41,8,14,24
45099,9,16,46,0,6,16,0,15,20
22095,2,2,3,17,34,45,6,8,13
00804,15,22,51,13,16,45,4,13,17
68383,17,26,26,9,29,49,3,6,16
18748,22,45,65,14,28,57,9,19,27
30935,9,33,45,4,9,13,13,31,49
32508,0,19,32,11,11,13,1,4,8
18342,9,16,26,1,14,14,3,9,26
43054,6,15,26,9,9,26,2,18,28
15922,2,10,12,7,17,17,5,22,33
73762,11,13,13,11,14,19,7,14,23
21625,10,30,59,4,12,14,19,25,33
01557,16,42,57,14,37,51,2,9,12
16360,20,38,41,17,33,36,4,5,8
83290,10,17,24,6,25,33,3,30,34
59012,1,2,8,12,39,57,30,35,37
57232,0,9,15,12,18,33,17,25,35
48253,2,24,30,17,46,49,15,33,37
42014,5,27,36,18,35,44,23,27,31
25856,29,34,43,19,27,34,25,29,38
48716,4,5,14,16,27,46,0,13,19
43562,3,18,39,2,9,13,19,25,28
84007,10,17,47,5,15,30,4,24,30
63033,11,12,16,20,27,40,0,1,11
32612,18,27,33,24,24,34,14,28,34
73802,2,5,14,1,16,17,22,24,29
12295,27,44,48,7,23,26,0,17,45
04467,3,12,39,17,33,36,6,9,14
45213,23,43,46,16,21,25,8,20,40
84340,2,3,5,17,17,37,16,22,30
90887,5,22,26,2,8,14,19,29,39
49423,6,9,10,8,14,33,3,7,12
17942,20,22,25,3,6,13,9,29,37
26843,6,29,37,2,2,3,11,21,27
04919,12,32,51,15,21,44,2,4,4
66390,8,19,24,2,11,34,12,15,21
49233,14,21,27,12,20,26,13,22,29
97978,10,15,17,6,8,12,9,12,16
90437,25,32,39,17,27,31,7,14,29
59967,1,6,25,0,15,22,9,16,43
89437,0,5,5,4,10,31,29,35,41
71224,9,12,22,2,6,15,19,27,46
52226,10,18,32,0,10,20,10,18,22
58289,9,20,30,3,25,26,10,13,34
32416,9,25,50,25,41,41,7,15,28
56448,5,15,21,2,4,20,20,34,40
10044,5,6,11,15,18,19,14,20,21
82612,5,14,24,28,38,48,12,16,20
76197,7,24,45,16,36,43,7,10,12
22082,27,37,47,13,19,20,2,2,2
86004,14,23,32,6,11,24,3,11,12
51867,7,19,34,23,30,54,8,13,15
49651,11,31,41,3,13,18,6,9,29
88860,21,25,31,26,55,59,19,21,31
06851,11,15,35,4,15,15,14,16,16
72413,7,12,16,18,27,31,16,38,42
44964,9,25,42,6,13,13,20,27,32
76840,10,28,44,28,29,33,3,5,5
24374,30,40,52,8,11,21,25,32,43
54770,9,10,13,0,1,2,5,19,34
58179,29,30,37,8,19,30,10,23,26
10350,2,11,29,5,8,22,9,15,22
81404,2,3,3,7,7,29,4,13,18
66634,27,37,39,7,13,15,11,22,24
70994,8,15,35,12,19,29,10,22,39
64575,3,13,19,21,30,42,4,15,17
69800,2,11,20,4,5,11,13,16,26
73206,8,13,13,9,11,39,18,24,25
70692,6,21,24,8,12,25,2,4,11
58308,12,28,51,7,27,31,4,8,9
29731,14,21,23,2,3,9,9,12,38
37057,4,9,18,13,28,28,1,4,11
86247,12,38,46,7,12,21,3,5,14
19558,25,45,54,15,16,31,4,30,37
26608,16,24,35,5,27,46,1,10,21
65974,4,7,15,1,14,22,14,36,39
61715,15,23,31,0,0,7,4,32,33
87220,3,5,15,7,13,36,5,9,29
81942,6,9,34,0,10,11,0,14,21
60225,7,17,21,7,8,17,16,25,34
59654,3,20,26,17,19,28,4,23,44
18168,16,24,34,11,26,37,11,19,19
98216,11,14,23,13,14,26,0,12,17
99174,7,20,27,21,31,49,30,54,60
81519,6,7,8,11,19,23,17,19,32
12218,8,15,32,10,18,48,26,36,52
99661,29,45,66,6,11,17,3,15,23
80315,26,44,69,20,23,35,1,20,24
46141,10,35,44,1,13,18,7,7,24
43080,8,9,25,1,2,6,4,8,22
29339,13,22,25,9,27,32,24,31,51
26659,1,5,10,27,50,51,16,26,32
60278,21,31,47,6,16,35,9,11,19
17723,3,22,29,20,23,27,13,17,17
15784,10,17,20,6,9,15,10,23,23
79979,5,12,42,18,26,34,4,20,25
69856,10,15,35,7,34,35,22,45,59
69334,5,19,31,2,4,19,5,10,29
20844,3,13,13,17,27,40,9,18,20
51641,1,17,21,3,6,35,17,18,36
06728,5,15,28,2,31,38,12,23,49
34551,1,20,27,7,17,23,5,17,23
54155,0,21,22,14,16,24,5,25,55
96598,22,31,31,11,12,13,4,12,14
26975,5,14,14,11,17,25,12,22,45
70445,6,31,35,30,45,59,13,27,31
43914,3,8,13,1,4,12,28,39,39
89682,3,17,26,4,12,12,4,11,21
11391,28,28,33,14,16,36,18,23,33
59073,19,26,34,7,9,13,22,48,56
02853,13,31,35,8,19,29,23,31,36
32378,1,3,11,29,44,51,9,13,21
55715,10,16,24,0,29,46,14,41,44
69647,13,37,47,8,9,9,20,40,45
66900,9,15,30,7,14,17,16,17,19
35668,20,38,46,13,13,41,0,4,23
46313,9,14,24,6,22,36,10,13,19
25273,5,19,24,2,19,28,8,10,18
45350,9,11,28,12,14,19,2,6,12
34637,6,20,31,2,13,18,4,20,50
60901,1,5,10,12,20,29,22,26,28
08785,11,13,37,29,29,52,17,43,48
46069,9,16,19,12,20,27,3,33,37
58154,6,8,22,20,28,34,9,10,21
41418,13,30,31,4,6,11,20,29,39
45241,9,11,26,5,14,33,3,16,27
08049,19,19,33,6,11,13,0,30,38
42848,4,33,45,13,20,37,9,12,21
28467,9,12,14,7,23,23,18,18,21
92258,1,5,14,6,16,22,3,10,18
63641,25,33,33,6,6,8,30,40,59
05940,16,22,38,3,23,24,1,27,27
55925,6,22,51,22,32,45,25,45,46
09402,2,22,26,17,17,17,17,32,48
67621,20,20,22,2,10,29,22,25,47
30851,9,14,18,26,41,55,1,29,58
87487,2,25,29,5,9,28,10,35,39
80835,9,27,35,11,26,55,3,33,49
09057,8,26,39,4,21,27,20,29,36
89430,6,8,14,17,41,69,4,27,47
02534,1,19,45,19,21,22,6,8,30
42327,23,35,38,10,20,25,7,17,17
28255,10,17,27,7,31,41,18,34,49
74825,1,21,39,3,5,21,13,21,25
11725,12,25,29,26,35,65,0,4,25
25859,1,14,23,29,39,39,18,28,47
00926,4,14,29,18,36,43,8,17,21
87426,5,10,36,5,16,45,0,9,15
30886,7,10,12,8,25,31,3,13,31
86378,1,16,24,5,6,12,2,9,35
94202,21,41,45,13,28,45,26,33,39
60004,8,8,8,16,34,38,4,18,24
97506,16,23,31,3,13,14,1,14,17
03173,5,25,29,3,25,42,4,6,8
29854,9,20,36,30,48,52,2,5,12
19250,9,21,36,2,11,12,13,19,34
78688,15,16,22,2,7,9,27,50,70
62727,15,15,19,25,31,39,1,18,44
86422,11,26,29,28,33,40,28,42,70
67332,1,5,15,18,43,43,1,11,19
41756,28,45,66,4,17,22,17,17,30
31162,16,28,45,17,26,51,9,37,40
93403,6,7,26,13,22,32,13,19,28
56566,8,25,46,10,37,60,9,14,23
51289,0,0,4,3,9,16,8,21,42
31684,9,26,53,7,12,21,13,20,23
08090,16,20,28,7,28,37,8,13,18
79418,4,33,43,27,44,44,6,15,23
28497,10,30,32,3,14,21,13,21,24
65972,13,22,35,7,14,30,8,22,28
33560,10,26,28,2,8,25,2,3,3
82128,9,28,36,7,9,12,9,12,27
31618,8,9,23,20,20,34,5,7,9
28782,4,23,39,0,4,32,4,10,32
