uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
16577,6,19,32,4,11,41,7,14,39
62049,24,29,39,1,8,9,29,33,60
35640,14,22,22,23,30,40,25,37,51
92601,4,7,15,9,39,45,27,37,39
88350,28,36,40,16,18,18,8,36,37
20511,4,25,31,19,19,44,9,17,18
25821,8,15,33,23,50,55,9,35,39
35034,2,9,19,10,18,22,0,13,27
52442,25,37,42,7,25,40,2,22,25
66111,17,26,33,23,27,34,9,31,39
17440,11,29,32,1,19,24,6,14,15
98026,5,20,22,23,42,42,4,7,15
81235,12,25,55,3,12,27,0,13,15
50691,3,9,19,2,16,24,4,12,29
81908,10,10,40,5,7,32,8,8,17
80432,1,6,13,11,28,56,23,32,51
18288,20,28,35,6,11,31,12,36,39
79770,21,27,48,4,9,19,13,25,32
26393,4,14,22,0,14,27,12,16,18
54914,3,7,30,12,18,38,1,4,12
59362,18,23,30,8,14,18,4,8,14
83228,12,31,34,3,17,45,16,20,23
85833,2,22,46,1,1,17,2,26,52
69157,2,9,18,9,14,32,3,3,13
32214,16,23,26,11,25,38,8,24,27
14312,18,25,50,3,23,28,0,11,11
59902,0,2,6,8,14,32,6,11,16
47560,27,27,29,16,33,37,3,23,24
80365,2,20,23,4,14,19,15,30,43
65718,5,14,43,3,21,33,18,37,43
17194,2,9,18,7,8,14,14,32,38
37163,13,14,31,1,16,18,3,8,16
80638,11,27,36,13,24,38,12,15,18
21220,10,12,19,18,24,45,30,32,35
48764,6,27,27,15,25,34,3,7,12
61968,8,10,20,6,24,47,6,14,37
46956,15,20,29,8,12,21,6,21,46
68080,7,26,53,1,3,11,10,17,19
07150,7,19,28,4,14,24,20,28,30
17422,25,52,60,18,27,29,8,25,25
55854,28,31,35,15,15,28,17,31,36
10992,5,8,22,7,27,42,5,11,22
50746,2,2,3,0,15,26,25,31,41
05822,15,21,36,24,27,29,2,17,28
10966,17,20,24,15,41,49,15,17,28
26096,5,16,22,18,19,25,3,11,36
51138,5,11,16,13,23,23,1,2,16
46155,25,28,46,23,36,44,16,27,34
92639,15,27,37,20,20,20,0,2,17
79501,19,31,31,24,53,76,24,27,32
61490,7,12,37,2,16,20,8,8,9
23351,11,13,27,7,16,32,2,30,58
96217,3,21,24,5,6,15,20,24,33
74402,1,9,9,14,42,62,7,10,14
73345,3,11,13,3,17,21,6,31,32
74381,3,8,22,14,30,30,27,27,42
75489,6,7,25,5,20,28,10,11,18
13850,10,29,30,28,53,62,27,27,31
83980,29,42,49,11,26,33,8,19,27
81518,20,34,42,11,27,35,9,17,36
66851,10,18,18,8,32,40,8,9,29
54015,5,13,40,17,45,54,1,20,27
91509,16,29,36,1,11,23,7,10,10
32463,1,26,29,12,13,33,14,18,22
32563,3,11,15,5,10,22,9,19,31
48263,0,14,21,7,19,19,25,45,60
13972,15,20,22,0,1,4,11,32,42
81169,9,21,21,1,6,17,1,6,30
59503,0,18,19,26,30,31,16,37,43
83281,8,17,20,19,28,30,5,13,16
70851,5,8,37,7,15,21,1,9,10
80912,6,7,31,13,19,20,19,23,32
94564,9,12,32,0,16,22,2,6,18
53143,20,32,33,1,19,24,19,30,33
46059,4,15,17,4,10,18,12,34,34
44360,18,22,25,14,23,29,7,17,35
85539,22,27,28,5,25,31,1,7,15
38616,8,12,21,0,11,21,19,26,29
43624,0,21,40,18,28,37,1,24,30
12207,24,42,64,9,19,23,4,16,19
58065,7,19,25,0,9,33,4,10,20
09615,5,7,10,2,5,11,4,24,26
74262,3,22,30,9,17,21,28,44,66
72919,9,12,23,9,30,37,9,29,42
30079,4,22,24,4,32,52,6,19,25
73624,12,34,48,0,18,18,11,37,57
73467,6,25,27,11,19,20,5,11,24
46616,10,14,34,23,43,60,2,30,37
61510,6,13,23,12,34,38,18,34,64
91912,15,27,42,21,27,45,2,12,13
86544,15,23,29,10,18,22,4,16,23
61496,2,11,20,24,27,36,26,46,48
55985,17,31,32,8,12,25,20,43,47
80132,9,20,21,9,26,35,1,3,5
21974,6,10,11,19,34,58,4,11,19
43459,12,18,23,4,9,20,28,48,69
14563,13,15,31,21,26,27,16,17,17
10194,17,45,65,13,22,23,1,6,7
23302,8,14,38,16,28,32,1,11,18
18509,2,9,20,10,14,16,9,16,42
95735,16,19,28,2,7,17,16,23,39
31913,16,19,26,2,3,13,3,6,11
71296,8,10,34,2,10,22,15,36,61
89357,15,20,43,3,3,12,9,9,16
02477,3,16,18,19,24,26,2,16,16
27377,14,31,47,8,17,18,2,2,9
65758,4,32,32,26,26,29,16,22,22
43854,18,20,32,7,17,22,11,13,37
92920,18,27,35,1,9,15,20,24,31
55293,4,6,6,23,47,50,12,26,42
78588,3,6,12,9,17,43,17,17,18
00075,5,11,16,5,5,14,2,10,17
38991,9,12,13,3,11,40,30,31,38
72388,15,17,21,17,30,51,14,16,36
23251,17,23,32,0,1,11,8,25,38
40590,10,16,21,13,15,28,10,12,22
24784,15,16,32,4,30,38,3,3,8
39535,4,16,16,0,17,17,19,31,38
22012,13,33,43,16,27,33,5,8,28
04247,12,15,21,4,31,37,15,20,40
21797,11,13,17,8,23,30,6,17,46
89325,16,25,40,20,20,24,17,21,30
21175,9,25,33,3,11,20,12,21,24
99673,2,2,3,1,24,38,7,15,18
95886,16,43,53,5,8,20,5,22,25
98378,9,25,30,13,40,56,4,14,14
61368,4,11,37,8,17,26,25,31,41
91937,28,28,31,15,40,40,1,14,32
07010,9,23,27,26,27,28,30,48,53
01119,3,6,15,7,25,43,2,30,37
17567,6,24,34,2,3,10,17,21,30
80253,14,21,21,20,21,21,17,20,26
36327,13,18,28,0,20,31,6,24,28
72221,0,28,33,30,44,50,6,20,30
82900,0,5,13,0,1,28,27,42,47
16415,17,25,33,5,25,33,6,6,7
80114,4,9,16,14,15,22,13,20,31
84768,20,27,35,1,11,18,19,39,50
73048,3,5,10,15,17,23,15,15,29
84931,5,28,54,6,14,23,10,18,35
51222,1,3,10,5,15,22,2,5,9
57830,2,11,17,5,18,21,24,44,46
30651,11,33,58,16,43,51,6,13,18
02741,18,35,42,3,25,40,9,15,27
74372,17,26,54,26,44,51,9,17,35
02581,16,29,33,1,11,27,9,30,41
56894,2,18,32,19,26,32,6,28,34
48458,8,18,25,24,31,44,20,28,34
70361,28,43,56,1,11,13,6,14,29
91079,4,14,29,3,26,30,14,32,61
67241,4,6,9,7,10,11,15,15,34
01359,0,11,31,6,22,41,16,30,33
83224,2,22,29,5,15,20,12,33,34
24479,10,14,35,9,10,24,24,25,55
99025,17,25,29,25,53,67,3,25,36
09316,0,6,10,8,25,27,6,9,19
63044,9,22,33,16,16,20,10,19,37
74326,12,13,20,7,22,22,2,18,27
66174,15,25,34,10,16,23,2,22,41
68850,9,19,33,18,20,26,17,24,29
64974,8,16,29,8,17,37,28,30,36
42801,5,20,21,1,9,14,8,16,30
06498,8,19,27,4,10,17,10,15,21
28616,22,30,58,16,21,37,6,20,36
62930,1,18,34,4,24,24,14,22,37
03354,6,15,24,9,14,14,3,26,35
41530,8,19,27,18,22,24,16,18,34
15453,8,31,39,12,12,29,24,32,49
58547,13,27,30,10,19,42,6,10,12
39794,5,10,14,22,27,36,12,13,17
57331,7,15,17,1,4,11,1,17,30
73021,21,29,52,2,9,24,1,5,17
46387,10,29,31,9,24,37,30,38,39
21197,2,3,18,1,11,11,10,17,20
90385,10,19,21,26,45,61,6,6,8
55757,14,20,23,6,10,30,3,4,11
82880,2,2,2,17,27,29,8,12,38
02831,28,37,40,3,11,14,3,10,10
50817,18,25,27,6,13,25,13,33,44
95859,17,24,34,10,15,18,12,22,51
22103,6,32,56,9,16,27,6,9,17
26541,22,45,45,30,30,36,15,25,29
17327,2,6,15,15,21,30,0,2,3
84644,10,20,27,7,23,31,5,6,14
16132,14,19,47,19,38,53,8,14,25
66052,12,25,34,30,32,40,8,12,13
62344,10,35,40,1,26,36,9,30,38
82744,30,39,42,0,7,15,9,28,31
71195,0,3,11,13,25,27,7,14,18
30523,15,32,36,4,8,15,2,29,33
28750,23,27,35,6,33,54,9,38,47
74996,25,33,44,0,8,36,16,27,33
90173,20,25,25,7,7,26,9,36,51
70140,6,36,49,18,26,37,16,19,26
35089,16,19,19,19,21,33,11,23,33
86936,6,13,40,17,32,36,9,9,24
52161,22,37,47,6,19,30,10,11,12
34985,5,20,30,5,21,41,8,21,25
71902,5,12,14,5,14,41,0,18,38
58117,4,4,14,5,20,23,7,8,15
72128,6,11,23,3,9,33,8,38,51
61404,11,31,39,19,34,36,3,14,19
85503,18,27,31,8,17,19,7,37,42
26070,12,12,36,20,36,45,1,1,29
25530,20,29,35,7,14,38,10,20,25
36816,13,33,47,11,27,34,8,28,35
15515,10,34,36,4,20,27,1,23,50
09104,14,41,44,13,23,31,6,22,28
96627,7,20,48,11,16,20,13,20,30
75224,6,11,12,8,25,38,6,10,34
72399,6,21,51,5,10,16,6,6,26
26297,4,10,23,3,30,30,17,35,36
98670,16,30,34,27,33,36,17,29,33
79392,3,13,14,24,27,36,3,25,38
05316,10,17,35,7,20,28,2,7,31
57913,19,37,47,2,25,26,4,14,34
58234,8,33,53,7,11,31,9,12,16
84946,10,10,17,1,11,25,18,21,21
54591,17,40,50,20,46,51,16,22,22
97220,30,34,35,6,7,8,1,11,12
24935,2,28,32,28,47,54,4,19,31
87062,23,43,44,17,19,21,7,13,15
69650,1,11,24,7,10,29,9,10,20
41766,7,17,24,15,31,33,7,12,17
77714,8,25,35,12,22,23,17,19,19
47607,17,20,22,7,8,14,8,8,8
24270,17,32,37,12,17,21,11,23,39
30368,9,16,33,10,10,20,0,9,39
36179,17,23,26,8,10,29,3,9,22
16331,24,35,41,11,17,25,9,24,28
40539,8,17,29,9,21,23,6,6,8
26831,20,43,48,1,2,9,5,10,15
31042,4,4,21,10,24,33,30,33,58
94486,0,5,10,0,16,20,18,44,47
03131,18,18,28,3,10,17,9,39,49
78905,5,6,18,6,28,47,26,26,36
86067,3,10,39,8,8,17,3,14,32
67281,28,30,53,25,29,32,7,15,22
87224,0,3,13,18,22,22,7,16,41
63546,10,20,24,22,27,34,4,11,13
13786,20,30,36,3,19,25,16,16,29
23306,27,37,56,17,20,26,25,54,70
16722,9,23,25,7,18,28,12,19,31
50781,2,11,11,16,39,44,5,15,16
60778,8,19,20,14,31,39,13,19,34
78549,1,9,32,2,2,7,7,21,27
89386,10,17,30,4,19,26,9,11,11
08286,1,2,14,6,13,24,3,11,21
22064,2,18,43,5,22,25,3,20,20
12107,6,13,23,15,20,21,14,18,34
71731,19,23,30,17,33,38,16,21,25
36950,14,38,50,15,26,36,1,19,27
93879,11,12,42,2,8,21,10,14,21
71244,20,30,50,2,15,15,1,21,25
44505,4,12,18,10,30,30,15,22,32
32495,1,5,14,9,11,33,12,31,55
44362,2,2,11,17,41,50,6,20,23
20169,6,27,36,7,8,13,5,15,17
13193,7,17,44,16,16,26,8,17,17
24661,0,15,22,3,13,43,9,11,27
43326,1,20,26,5,35,43,4,7,27
30556,10,26,34,6,13,41,12,21,33
50447,6,31,36,17,46,53,1,15,15
83035,28,46,46,4,5,5,7,7,7
39692,9,16,25,7,24,27,8,21,24
07687,27,35,62,0,1,1,6,6,23
68423,8,35,43,16,20,29,17,31,31
56061,8,17,31,6,23,39,20,30,52
98443,14,17,20,8,14,31,20,23,24
90249,8,10,11,29,33,34,8,8,29
03607,13,39,58,25,41,45,16,19,26
17792,1,6,24,19,20,24,8,25,45
61942,10,11,28,0,5,22,7,15,20
17459,12,15,19,27,32,39,1,13,35
87835,7,9,38,11,16,18,6,23,30
87194,3,4,16,12,14,29,5,21,41
96811,6,12,27,5,10,23,16,27,28
51455,9,19,24,9,22,24,7,10,30
31492,3,14,27,10,31,32,15,19,30
28913,11,18,48,6,15,33,19,39,49
15661,6,11,39,16,21,30,5,10,29
45917,7,10,28,5,15,41,20,50,56
31844,11,31,34,7,7,15,7,12,21
75448,24,27,35,3,10,33,2,4,8
57568,6,12,30,16,29,35,2,5,25
62851,2,7,31,8,9,28,9,15,20
63896,12,26,26,12,22,32,10,32,51
90967,6,6,12,0,10,16,12,21,33
06141,17,21,22,9,28,37,18,28,32
03884,1,13,20,10,27,57,17,28,30
01451,12,28,30,6,6,8,6,21,27
15753,11,24,49,0,5,7,4,11,40
11525,19,39,57,1,12,13,9,27,43
37050,0,8,35,1,4,9,4,11,17
48261,8,11,19,3,21,33,1,6,6
34907,28,37,42,14,22,25,14,24,40
40796,10,20,24,5,13,19,12,14,32
31986,8,30,36,25,42,49,7,19,36
75529,13,33,53,20,25,25,0,7,26
17525,14,43,59,16,16,22,17,25,30
43467,10,22,23,8,24,27,2,15,17
23626,21,26,44,19,35,65,7,8,16
59331,8,24,26,19,34,53,20,34,49
71504,5,35,45,6,30,49,21,25,45
01391,0,10,29,14,16,22,6,22,33
69087,22,30,39,1,11,17,25,31,35
30270,4,5,20,13,38,57,9,17,26
40388,10,16,17,1,3,3,7,33,61
62531,2,22,26,15,29,38,7,7,27
77740,1,4,9,25,35,37,6,31,40
22915,20,35,44,8,18,41,3,29,35
02324,10,12,21,3,12,19,10,15,27
60669,9,9,9,4,9,9,3,6,6
59374,4,4,10,20,20,48,21,51,80
59007,9,15,28,13,17,24,9,15,15
63858,9,11,19,16,25,53,13,13,27
07921,10,18,25,2,15,45,13,17,22
18319,8,26,35,4,31,32,12,20,37
65397,24,27,35,7,10,14,16,28,29
53603,15,27,33,0,3,3,19,28,41
26731,6,14,22,2,5,10,0,28,52
65591,13,36,46,30,33,37,16,25,25
77132,10,23,25,3,6,35,25,37,44
14264,8,29,29,8,18,28,9,25,46
26975,0,9,12,3,12,18,9,10,34
09371,3,7,7,2,12,15,10,30,35
82539,1,6,24,10,18,23,17,32,49
77028,12,21,23,4,8,10,14,18,33
72545,1,2,4,0,6,9,0,6,20
37774,2,3,32,19,27,39,11,11,20
70570,0,25,40,9,15,39,14,17,17
00395,16,44,45,12,40,59,1,18,38
85149,0,2,2,5,6,16,16,26,30
51817,3,8,38,3,31,38,7,9,16
81812,20,21,37,7,9,16,7,11,20
23427,6,6,12,21,32,34,0,3,29
14465,17,21,35,1,28,29,14,26,38
36197,17,21,27,2,15,21,6,18,33
55425,0,4,6,3,10,23,10,14,23
28715,23,31,38,3,8,13,3,10,16
50065,1,6,35,8,28,40,3,3,3
42186,12,14,25,9,14,23,1,13,26
20831,29,50,50,7,12,16,15,39,66
08655,19,25,30,11,14,33,17,37,64
25420,22,27,36,17,19,28,5,33,36
95501,1,5,10,5,9,14,29,31,49
60749,3,5,13,19,48,50,2,14,23
94068,17,23,26,5,20,30,26,52,62
11383,4,13,27,6,6,13,13,23,33
06608,10,11,12,6,7,26,1,23,47
91808,7,25,27,14,18,46,7,12,22
88162,9,11,36,10,22,26,2,8,10
92729,7,9,25,5,13,16,10,40,44
67119,19,19,46,3,20,30,12,27,31
83114,6,31,42,5,13,13,6,21,24
65828,5,12,14,8,37,42,6,14,16
44615,17,26,35,4,16,27,9,12,25
33288,5,9,21,1,3,4,6,16,19
49629,22,33,43,8,14,36,30,36,55
83080,5,23,42,5,14,22,15,23,30
91078,6,26,53,13,29,33,9,20,27
26677,3,11,27,3,12,27,29,53,55
43350,10,17,37,13,17,18,16,29,37
61671,5,17,36,5,8,30,2,32,46
37780,0,19,25,19,46,58,3,21,27
36839,1,15,28,9,11,34,3,9,21
59396,17,35,55,9,18,27,14,31,35
98317,5,8,16,1,1,10,9,10,23
89626,5,5,8,7,36,43,5,12,15
61885,0,9,17,13,21,37,13,37,62
48484,5,15,33,8,31,34,2,9,13
86194,6,24,49,17,24,39,8,13,15
98411,25,27,44,17,24,28,8,14,17
73266,19,27,38,0,19,21,30,44,44
58330,24,29,45,6,28,37,3,10,26
65081,17,28,30,15,23,43,0,8,14
14807,3,9,15,0,18,25,7,22,50
58128,13,23,40,9,26,50,6,29,37
99623,13,19,21,1,7,14,20,48,59
89263,18,28,45,7,23,24,5,6,9
31244,11,28,28,10,36,51,30,34,37
00021,5,12,28,15,18,19,16,19,20
39151,1,3,20,18,23,25,1,22,27
10138,12,16,29,0,7,30,17,35,36
56980,4,13,23,12,16,27,5,23,31
23174,1,5,12,3,15,22,5,31,50
81815,20,24,30,2,4,18,2,12,12
17390,29,37,42,16,36,63,14,21,21
34109,23,38,38,3,13,14,19,23,32
78016,1,2,4,1,4,17,16,16,28
18478,8,38,47,17,36,52,13,18,35
31708,12,17,22,19,30,45,1,1,19
26614,20,36,64,8,18,25,5,10,22
23190,8,8,13,7,35,45,25,31,40
84092,7,16,31,4,11,23,13,34,58
85244,4,12,21,3,21,37,27,31,32
32509,0,2,6,8,9,16,1,9,17
20379,18,32,40,1,8,23,2,15,16
02035,18,20,20,0,8,15,0,2,20
08077,4,9,29,14,15,28,8,8,26
92069,8,16,40,5,17,23,2,4,19
52795,22,30,36,19,28,30,20,22,34
10198,8,34,38,7,35,41,9,17,17
68317,1,10,19,2,29,32,15,20,25
88687,25,31,55,3,28,41,6,7,14
67733,9,11,21,9,18,30,13,27,29
88442,19,27,27,10,14,23,15,22,27
28238,12,15,29,13,20,24,0,18,20
33493,25,26,54,16,24,44,19,20,31
84075,15,21,26,5,21,21,4,7,9
92572,10,23,32,5,5,19,4,24,28
78788,25,39,49,5,14,29,6,13,32
97146,5,19,40,1,12,15,1,9,15
82993,2,14,23,0,10,19,9,16,16
96332,0,7,8,19,20,38,6,18,18
97024,16,25,52,2,28,29,18,27,52
90421,2,24,26,23,42,49,3,31,59
21206,2,10,37,6,20,30,9,9,12
12815,2,22,22,8,15,15,18,26,38
50222,17,35,37,3,14,19,18,25,35
01531,3,23,35,5,22,40,12,18,25
38921,17,20,20,2,8,14,13,29,49
45568,16,17,20,5,20,23,23,24,33
39248,3,11,18,27,29,30,4,12,20
84332,0,7,16,16,45,45,9,10,30
41757,14,23,23,17,26,44,4,31,38
85079,8,12,20,11,13,20,3,22,26
93493,12,39,39,6,9,11,17,22,39
41748,27,43,46,10,14,29,18,19,22
79290,9,11,11,8,30,40,19,39,41
26493,13,16,22,8,24,34,10,25,26
85615,0,8,18,27,47,62,13,28,44
30010,17,18,19,15,44,60,15,24,36
15196,4,9,10,0,22,28,4,18,31
78568,5,19,24,2,24,50,4,6,7
71009,14,27,53,1,10,19,4,13,39
99542,5,16,20,7,27,36,27,30,43
76042,4,9,33,1,8,27,6,20,20
52102,20,22,22,0,20,38,0,10,12
92240,6,18,28,8,20,22,27,27,56
79785,15,21,26,9,13,23,7,34,36
89425,4,4,18,18,20,30,1,2,18
47650,0,0,8,9,17,41,15,33,38
77043,4,14,17,3,13,24,3,9,10
71024,13,26,32,8,28,48,21,27,30
75221,21,31,39,0,9,22,19,45,47
87906,2,3,5,19,27,27,2,13,29
55181,3,20,22,0,8,17,10,16,42
34547,3,9,9,9,17,23,13,32,39
01085,5,12,12,4,17,18,9,29,38
63777,8,13,28,25,31,37,2,6,8
15861,8,8,11,27,31,40,4,8,8
77939,0,13,30,8,19,25,1,28,30
58821,1,19,19,12,15,17,18,26,36
66578,17,18,40,26,46,47,5,13,23
86084,4,6,11,10,16,26,7,31,51
43899,10,29,34,0,8,21,14,37,37
83905,17,35,38,10,18,19,29,53,71
48705,7,7,14,14,17,27,9,35,55
93846,30,37,42,8,27,41,5,18,23
27603,7,21,21,7,27,46,2,30,30
59204,25,32,37,15,15,16,2,11,30
26666,22,44,46,0,7,30,0,3,15
97250,9,39,43,2,20,21,18,25,34
16190,10,26,32,7,9,34,2,2,12
06938,6,26,55,9,11,18,11,34,45
71643,1,19,30,7,7,31,0,7,35
98185,1,10,10,9,13,34,3,18,38
00654,6,9,24,15,39,47,7,14,38
61889,5,20,24,0,7,7,7,10,15
72107,16,21,23,7,16,22,6,18,23
47026,6,35,60,12,28,43,19,30,40
38416,20,23,26,8,24,37,14,37,41
54509,1,19,25,26,41,50,10,16,25
24771,10,11,15,11,11,28,0,1,1
51668,0,3,9,13,20,33,19,41,46
23781,20,23,25,5,26,52,8,26,36
57020,1,8,12,8,14,19,9,15,27
18869,4,17,23,6,11,16,4,10,21
04614,7,19,31,2,32,60,5,16,29
11552,4,8,11,0,7,9,14,21,36
81725,5,13,25,30,40,41,0,0,21
68490,1,17,27,17,26,46,5,5,10
69839,0,17,30,18,33,56,4,23,47
22909,18,34,37,6,6,16,1,19,31
91185,0,16,45,4,17,42,7,19,32
11285,10,14,24,5,13,18,12,19,25
40676,15,42,45,0,19,20,5,11,33
62881,19,27,34,15,25,36,20,44,48
42830,16,21,24,0,2,3,14,17,20
96076,17,33,38,8,17,24,9,16,26
93669,10,28,33,12,18,42,1,11,11
75502,25,26,32,13,24,33,1,12,20
26625,12,32,38,10,34,41,2,10,15
34188,4,7,14,0,9,15,15,24,34
97060,1,9,12,25,29,35,13,23,30
54476,0,7,17,26,52,63,18,22,24
86956,10,15,17,2,9,15,20,36,36
57397,1,7,22,5,24,30,10,29,35
71323,21,30,40,11,23,50,6,33,41
60395,6,8,9,5,14,20,5,17,32
10758,11,33,42,22,22,39,4,16,34
74185,4,14,15,8,10,15,16,29,45
90100,7,11,24,3,6,15,2,4,15
38500,4,7,14,8,28,30,9,16,28
74180,18,27,51,7,14,21,12,33,61
92759,9,14,20,14,22,30,16,45,48
74608,4,5,14,8,23,28,14,44,56
56902,5,18,24,2,18,25,4,6,15
09306,8,20,29,3,7,10,20,38,44
81251,4,10,11,4,8,16,27,50,70
38171,14,16,20,7,8,11,5,10,30
43130,2,14,18,26,31,49,30,32,38
46504,17,23,23,7,16,17,15,30,35
74497,3,4,15,29,37,42,5,13,23
22813,9,37,42,5,11,18,8,12,15
05619,14,28,38,9,24,30,5,10,18
07335,7,8,10,6,19,24,6,30,40
27198,5,12,18,2,5,15,1,17,18
90482,5,22,25,6,9,15,26,53,53
91061,14,44,68,11,18,21,0,9,14
04737,4,14,21,9,12,14,4,28,28
17444,2,12,20,9,15,26,4,4,14
62473,7,9,10,18,46,74,8,16,18
46901,14,20,26,15,23,40,5,12,27
37336,28,37,42,2,6,9,13,16,17
91501,4,24,27,8,15,28,7,9,10
16536,19,22,36,8,37,54,17,28,34
65906,8,8,9,1,8,11,5,15,17
36552,1,4,6,5,17,18,14,19,24
73609,2,11,19,15,33,42,5,8,14
47970,11,21,21,19,25,38,26,26,34
14477,27,36,56,6,25,51,7,20,27
75337,2,2,16,9,11,29,8,17,17
91124,8,16,26,18,19,22,5,13,28
64883,10,13,17,6,20,50,8,22,28
75900,23,23,26,2,2,19,28,30,46
09326,5,15,20,5,8,34,0,4,20
92658,14,34,38,5,9,17,1,4,10
90677,6,20,37,11,23,23,9,18,19
79696,21,22,29,3,14,22,8,28,34
92985,1,7,22,0,1,14,10,16,29
78441,8,33,38,23,39,58,0,19,33
29071,8,14,32,3,20,32,20,31,40
76646,22,37,56,21,38,39,2,18,20
04403,5,14,18,10,11,32,8,9,28
46189,6,9,16,10,26,31,16,24,41
77379,14,17,20,18,18,28,0,13,40
11273,30,56,62,7,17,17,4,27,29
15951,0,3,25,18,46,53,0,2,3
47587,19,26,35,11,18,35,20,24,35
86803,6,19,25,9,35,44,14,40,43
19577,13,23,33,26,31,35,9,33,41
55797,7,16,23,3,22,39,2,10,11
74243,10,13,20,16,16,19,17,19,21
53640,20,28,40,11,31,32,27,49,51
73631,3,24,44,18,20,45,2,7,27
68119,8,21,40,8,20,34,2,2,4
10095,29,30,51,15,24,25,6,10,19
17657,6,24,33,18,27,38,7,21,26
81439,10,25,26,4,21,36,19,36,45
15710,4,11,34,4,19,24,16,22,29
34701,12,27,32,4,7,26,10,22,27
