uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
02462,27,30,39,0,5,13,7,10,29
35264,16,21,40,0,30,32,2,4,16
19681,9,22,22,13,23,35,1,21,24
03548,6,15,25,26,29,39,1,30,34
51900,4,5,14,16,18,19,8,24,27
51809,6,36,66,30,46,71,15,20,24
82522,3,14,38,21,24,29,7,11,13
73610,16,22,40,14,34,44,12,42,68
94932,19,27,45,11,21,29,25,28,44
48279,10,19,37,20,29,40,29,38,42
96888,30,47,59,1,14,14,3,5,16
65497,6,19,37,9,11,30,13,13,15
73528,13,13,24,15,41,47,10,15,19
32136,12,21,35,15,21,33,11,40,42
45580,0,12,25,11,12,39,13,25,52
29536,5,24,34,25,33,43,10,15,23
84270,3,13,23,8,17,35,18,20,38
29726,14,16,26,14,15,19,3,10,30
64503,9,11,15,0,12,14,16,21,22
86056,27,35,52,6,13,41,17,21,29
19367,5,19,25,0,10,24,8,14,24
17317,10,15,16,8,28,37,0,10,37
49717,13,16,20,4,31,41,18,21,36
89943,4,9,32,2,20,26,2,4,13
09097,0,8,14,7,37,55,10,19,22
32540,5,22,29,28,35,57,15,24,36
33984,6,22,25,3,20,29,17,24,31
91120,29,31,45,1,21,23,16,17,18
46974,26,32,32,7,27,37,2,21,30
83048,8,11,11,13,15,42,16,34,50
84083,3,10,24,12,20,34,5,25,30
84023,5,18,33,17,17,17,8,24,28
63018,28,43,49,7,16,26,9,17,26
42995,11,32,59,6,10,15,0,0,30
02114,13,17,21,10,12,26,18,42,45
16241,0,2,6,2,11,28,5,7,7
41578,20,34,46,11,14,23,3,24,27
11173,7,22,35,1,1,3,24,26,28
64376,29,43,57,25,27,49,29,54,56
61966,10,15,30,7,11,17,2,10,19
10476,20,24,51,23,42,45,8,27,45
80838,8,16,27,12,20,36,8,18,19
18226,20,26,26,12,40,48,18,25,33
48439,18,22,27,9,37,43,11,13,15
22601,1,4,7,15,27,46,15,18,43
51223,14,24,27,4,19,23,4,5,16
05780,6,16,20,10,13,22,23,29,40
26907,19,30,35,2,7,13,12,41,53
47943,4,14,29,3,10,18,3,12,18
89295,12,12,24,10,28,46,5,6,23
76982,1,29,33,0,8,13,2,21,30
66286,2,10,11,18,34,38,14,24,42
53208,20,24,32,9,22,28,17,26,30
07728,13,16,25,9,16,23,20,41,42
36173,14,21,38,2,6,23,14,32,33
88180,1,1,5,9,39,46,17,35,40
17916,20,25,55,19,25,42,4,9,14
92400,20,38,49,8,33,41,16,17,26
24789,6,11,16,0,8,13,11,27,45
11699,17,31,37,16,26,32,2,7,13
75085,4,28,36,11,32,40,2,12,14
57753,4,21,39,2,17,29,6,23,29
28979,11,13,16,1,15,25,9,18,32
61444,16,28,57,13,20,20,22,40,45
40488,18,29,33,1,6,13,16,27,43
86393,17,35,42,2,32,42,4,9,25
05965,15,25,51,20,21,26,29,38,45
35222,8,10,33,7,12,24,19,48,59
37400,7,21,34,12,24,36,20,31,34
18470,8,14,23,4,8,18,6,28,46
66651,7,11,16,20,49,49,25,26,26
32225,10,19,35,2,18,27,5,19,43
14593,9,18,19,9,11,15,8,28,29
71586,0,2,10,12,21,40,18,41,59
82367,7,36,54,8,17,20,27,34,42
02855,3,4,7,6,9,11,24,43,72
91230,9,9,20,14,34,38,27,36,39
54986,1,2,11,4,5,12,5,10,10
57839,7,26,40,3,9,28,10,10,22
94544,3,28,44,15,23,29,18,34,63
53706,17,23,24,2,3,22,19,33,51
17007,8,30,40,14,15,15,7,7,7
05671,0,4,11,5,16,17,3,6,20
90771,7,30,46,17,38,38,10,16,21
43188,19,24,35,2,12,15,16,28,36
43357,6,9,29,9,27,29,16,19,24
40127,17,47,58,15,24,48,0,11,22
81456,5,21,38,1,25,31,7,10,20
72718,7,16,26,0,2,6,5,6,12
81577,13,36,47,8,33,55,4,13,15
74174,10,20,27,26,50,69,8,8,34
52618,7,14,35,3,11,15,9,23,25
74873,4,11,26,6,34,43,1,12,21
13878,16,44,55,17,21,30,15,24,53
45734,26,36,43,6,6,7,7,19,49
65430,10,11,13,2,22,28,1,22,23
10161,2,4,33,17,22,28,2,4,32
30807,10,19,35,8,29,32,17,24,26
85540,0,8,35,29,30,48,10,12,30
08531,5,18,27,7,35,45,4,10,24
59350,2,11,11,18,47,49,3,6,12
57012,8,10,16,5,12,31,0,19,29
49607,19,24,38,19,36,48,0,15,30
11000,5,16,36,14,25,32,20,40,42
79460,4,9,16,4,15,22,13,27,36
55900,10,28,35,8,13,19,10,25,41
24953,10,14,27,8,8,14,22,26,37
39914,21,49,59,10,10,11,7,23,25
00246,11,30,37,7,11,22,2,12,30
87154,9,21,24,5,19,42,2,11,21
38372,29,38,55,25,29,52,5,6,28
12912,3,10,20,9,15,22,1,9,33
25168,1,16,36,4,7,20,4,5,22
48140,8,16,21,0,0,8,7,17,17
87579,1,11,16,18,24,26,10,24,32
71284,2,8,36,6,30,56,6,9,12
84518,5,12,37,3,10,10,8,11,22
97900,8,28,31,1,5,10,8,18,44
44243,4,4,12,4,10,14,8,15,34
80419,4,15,16,1,6,7,28,41,48
36870,10,29,39,5,35,45,11,29,36
77985,1,10,20,3,10,26,1,13,19
03480,20,28,35,6,9,13,9,15,24
95626,4,6,15,10,25,44,9,18,23
73045,1,11,25,6,14,20,9,14,38
84619,0,5,14,7,14,15,10,21,23
29929,2,16,27,5,32,42,1,1,9
76839,17,35,59,14,22,46,4,6,31
72399,20,30,39,17,23,23,10,29,31
72419,20,40,50,1,13,13,12,14,17
51292,24,29,39,13,25,33,6,13,20
08964,23,33,38,16,21,31,22,30,58
51823,0,4,16,3,11,40,3,9,13
02140,7,20,39,4,15,16,5,10,34
80529,5,30,31,13,25,34,4,21,41
34757,0,0,1,24,32,42,3,6,7
60482,6,15,23,13,22,28,16,32,34
58430,3,11,39,3,14,21,16,30,40
27797,0,18,19,6,36,44,0,14,23
50836,20,27,34,17,25,53,6,21,51
15279,8,12,13,8,11,11,14,33,35
74681,7,7,13,14,35,61,1,6,15
83469,15,21,28,3,19,33,0,13,19
44848,16,25,33,6,11,24,3,31,42
67918,13,38,46,8,22,26,14,37,42
81042,15,42,56,16,23,34,0,17,23
88818,9,14,21,10,12,20,6,17,21
34043,0,9,15,12,22,22,11,21,24
96363,2,2,30,5,25,37,15,24,34
75710,7,15,28,28,35,48,3,4,21
72014,4,14,37,20,32,58,14,34,43
29740,14,32,51,29,35,41,3,24,46
13747,19,44,51,17,21,31,12,15,33
19416,4,7,19,15,17,17,6,12,16
81233,5,32,45,9,15,25,0,8,18
66669,4,6,9,8,16,16,10,17,18
97388,4,10,15,2,16,20,8,27,30
21462,9,25,32,12,20,46,8,9,15
95596,19,22,37,8,20,41,20,29,35
12131,10,27,37,5,15,24,18,20,24
47257,8,14,20,20,25,32,11,15,19
66264,3,11,14,3,28,33,12,23,34
65455,15,31,47,12,15,16,0,1,6
91141,1,9,18,19,32,45,1,14,28
13209,8,21,41,10,35,39,12,18,36
94298,2,3,23,14,15,16,11,15,23
22839,8,17,17,0,3,13,30,42,51
95676,20,23,35,10,29,41,17,19,20
13580,7,12,14,16,23,45,15,23,30
15825,6,9,9,1,7,8,23,32,56
70504,10,26,41,3,13,21,7,17,29
41492,1,11,22,28,38,39,9,9,25
16968,22,50,60,15,27,45,9,18,28
78234,22,31,43,8,17,20,2,26,30
07079,6,9,16,2,7,9,6,28,35
29838,6,26,27,7,19,27,10,10,15
05392,11,41,48,13,41,48,8,14,29
42135,24,42,51,6,17,31,19,21,29
20536,20,28,42,4,13,34,2,12,32
70275,5,8,14,10,12,27,2,2,4
98919,1,7,7,9,29,32,10,26,33
83049,25,33,37,22,26,26,8,17,19
47316,7,24,34,3,6,23,10,15,37
11968,10,37,48,0,30,60,14,15,43
86301,16,16,16,0,2,8,6,8,32
03346,19,20,26,0,19,21,13,29,45
96598,2,9,16,19,32,50,16,45,59
96704,6,8,10,18,24,24,3,12,31
87979,6,15,25,10,17,25,10,30,33
70764,27,47,50,5,10,13,2,5,12
69143,2,14,21,7,36,43,9,31,36
05256,1,9,24,30,37,37,5,6,27
66525,9,17,18,0,0,21,1,12,27
43024,21,39,51,26,35,63,23,27,54
17856,10,23,25,29,35,43,9,25,39
17784,16,24,34,30,37,42,6,14,21
80706,14,30,34,6,23,43,11,14,18
99003,6,16,40,3,12,16,20,32,35
63409,4,17,31,9,14,28,23,35,47
54072,8,8,31,26,42,52,0,3,19
36352,1,10,15,3,10,19,19,26,31
57904,8,10,28,8,22,26,4,11,24
56947,9,16,44,8,9,9,14,29,42
59251,28,33,63,13,20,34,3,10,39
72408,6,11,15,24,24,28,9,12,20
75002,7,20,37,6,8,31,4,14,20
67453,8,11,21,4,13,27,3,13,20
13040,7,16,26,4,12,27,0,10,26
23372,10,13,21,15,22,29,5,10,14
68193,8,17,21,10,13,20,15,17,42
66421,10,39,53,12,13,33,24,37,41
40174,11,31,33,9,11,21,24,26,36
23927,22,32,32,12,12,16,11,23,30
85718,7,14,44,19,36,41,3,12,22
39056,3,3,27,2,14,17,9,10,14
57373,5,21,46,9,16,18,14,31,41
25280,4,12,18,15,34,62,30,37,40
32241,2,10,11,3,28,47,0,1,15
29752,9,27,47,10,25,30,1,5,14
96308,16,34,41,4,8,18,12,33,34
50942,16,44,61,23,33,36,8,15,17
27165,11,18,48,6,15,20,4,9,12
87553,3,18,34,6,22,43,3,12,19
36422,9,39,57,2,19,37,11,18,19
58997,4,17,35,26,29,48,14,18,22
64575,30,31,32,4,18,20,10,16,19
33241,11,21,23,12,22,37,30,30,32
05880,0,21,33,8,9,16,7,11,28
44171,4,28,29,1,4,30,5,20,23
26350,21,28,29,15,24,31,8,9,11
23547,17,37,41,9,10,22,0,16,24
26336,16,30,42,21,42,57,7,16,33
07820,19,19,29,28,45,52,2,4,29
59618,9,28,28,16,19,44,30,36,65
19496,3,13,21,20,35,49,4,32,45
84239,6,20,22,9,9,36,18,22,42
56451,9,38,48,12,32,36,24,34,49
99132,19,24,24,19,31,48,5,12,15
53333,10,40,42,30,50,62,9,23,40
19300,22,30,51,14,19,20,3,8,21
59658,5,9,26,4,14,19,1,5,19
32290,10,23,26,3,23,27,3,13,18
87663,22,22,24,2,5,5,7,7,14
33863,0,0,1,10,15,33,15,15,16
43096,4,15,21,19,25,38,5,10,14
95157,9,14,31,15,24,34,7,25,27
19501,15,21,32,14,24,29,16,28,30
25039,8,10,12,1,8,17,5,25,30
45490,8,9,10,1,18,32,8,17,18
04443,8,22,39,8,12,23,6,14,39
76701,3,9,15,14,18,35,6,19,20
47336,0,0,3,15,22,22,10,18,35
10646,16,36,40,6,17,19,5,13,28
19128,2,29,29,4,8,22,4,6,22
77130,16,16,16,7,27,28,9,20,25
15354,11,19,22,0,1,16,10,36,37
14976,3,13,37,2,22,25,25,29,40
88192,17,25,26,9,9,37,13,22,28
81365,29,29,35,2,5,18,0,5,15
21070,30,33,47,16,38,44,14,21,22
93808,3,22,31,10,25,31,4,8,24
93240,5,7,9,1,10,14,6,19,24
54689,8,13,14,3,7,11,4,7,14
08603,2,9,27,1,8,27,1,17,21
03820,4,12,19,17,25,30,8,12,28
78185,9,25,32,13,21,28,29,37,43
69388,12,25,27,8,9,14,1,2,8
87490,2,6,11,15,24,25,16,36,53
33749,11,12,32,27,35,36,0,9,33
62484,4,14,19,6,20,21,19,19,28
46772,7,26,28,10,18,38,9,16,34
92560,18,22,39,5,15,16,5,10,16
16700,5,12,32,8,10,18,11,37,43
87591,21,29,30,18,42,43,18,22,36
49849,24,40,50,1,8,8,20,23,28
43853,3,14,17,9,9,20,5,9,21
55800,8,14,23,20,38,56,20,25,28
02485,30,35,39,9,24,37,22,23,37
27294,2,11,18,3,16,21,9,11,11
05105,19,48,48,4,10,28,12,16,17
68941,1,5,14,10,16,35,13,18,24
94253,16,19,25,7,12,18,11,16,25
70991,10,24,24,0,0,1,19,29,58
35095,25,29,47,8,8,26,10,10,11
25906,3,18,30,30,50,59,1,11,27
44315,8,27,27,10,25,30,2,6,23
74028,19,34,37,25,31,61,18,23,36
07699,9,11,17,30,36,50,0,10,12
26502,8,28,46,25,30,48,8,15,23
26481,0,7,26,2,13,18,16,24,39
97452,3,4,7,23,26,26,4,9,37
36126,16,32,32,5,10,19,12,13,18
75700,21,22,26,16,26,37,6,18,24
91085,4,13,18,3,21,33,1,12,14
16600,2,6,11,13,17,47,10,10,19
65538,28,35,53,0,17,26,1,11,15
29800,5,11,17,3,12,23,19,26,38
23554,6,8,10,6,12,27,26,29,43
68205,1,2,4,15,22,24,6,9,9
90626,19,25,29,25,30,30,17,26,26
44030,15,17,26,19,27,31,21,41,59
26402,14,33,38,16,24,38,7,26,32
92428,10,29,40,10,11,12,5,13,13
25097,6,6,15,13,16,22,22,31,35
53254,10,33,47,18,23,27,8,25,48
76581,3,4,22,10,26,29,17,25,36
00865,1,20,32,19,31,40,7,11,14
43831,0,19,22,7,16,34,15,41,44
83256,2,6,10,6,6,11,1,3,9
00501,9,38,59,20,39,43,14,32,37
74656,1,21,38,18,35,39,11,18,36
80631,26,35,47,8,10,29,6,6,26
37418,8,20,30,4,20,22,1,17,22
11585,16,19,36,0,3,9,15,37,47
22075,7,12,31,0,15,24,2,5,6
69479,13,20,23,14,20,37,1,11,17
39073,14,14,29,8,24,25,15,45,49
59596,6,10,26,6,22,37,1,9,18
67903,11,18,32,8,13,17,9,19,26
63156,2,11,19,11,12,12,2,3,20
95351,1,12,16,2,17,27,14,15,30
23709,6,15,18,2,9,21,13,39,42
72306,19,35,53,6,22,29,4,9,17
83625,11,31,40,5,8,8,5,8,8
69381,21,28,38,7,18,35,1,8,8
99843,11,25,44,1,8,10,17,19,29
97886,17,29,32,6,7,32,30,38,40
12042,3,6,33,5,20,30,15,42,57
81448,9,19,27,3,4,4,4,7,17
28422,0,23,29,5,9,22,17,26,34
75692,8,17,34,8,15,33,4,18,21
75153,2,23,24,2,5,15,17,22,24
70427,2,20,24,3,4,19,30,59,68
40990,11,11,21,4,8,21,17,20,21
86431,5,10,15,15,15,31,6,36,55
61402,7,10,17,9,25,26,10,24,41
14470,30,40,46,8,15,23,18,20,29
18810,25,43,62,8,12,33,6,24,30
81861,9,10,14,0,7,19,13,30,52
50864,14,37,50,15,28,48,8,18,42
43496,2,9,19,21,32,34,0,7,17
51737,16,36,56,7,22,30,9,17,17
53751,1,14,26,30,31,51,26,36,46
86342,12,31,41,1,8,27,4,19,32
58927,20,44,46,8,15,28,8,13,20
57006,5,33,39,10,19,28,0,14,20
46610,9,19,22,1,1,2,9,14,20
13278,21,37,52,9,38,39,15,18,20
51334,1,15,15,1,2,27,4,5,25
46144,15,19,20,16,36,40,20,22,30
53458,4,14,27,0,18,18,22,23,29
81990,15,22,27,7,18,32,27,29,43
44579,19,29,39,23,27,37,17,31,43
81105,9,12,12,17,20,44,4,6,28
20179,2,11,25,6,10,20,2,29,31
98561,2,13,16,8,15,16,10,16,34
30805,20,24,43,25,52,73,0,15,22
70597,29,29,42,18,40,47,13,16,16
16111,1,21,34,10,18,29,2,3,10
47721,7,20,29,13,19,23,3,9,10
46002,12,29,32,4,5,14,11,20,34
85033,1,12,42,19,25,43,20,29,32
84706,4,21,22,29,39,53,19,40,41
31320,15,23,30,1,18,24,1,6,21
57867,29,36,54,5,9,19,10,30,31
41913,5,12,21,1,20,36,13,37,37
61471,13,18,18,8,17,45,3,11,16
35340,15,29,36,1,12,30,11,16,17
52814,6,18,26,9,15,34,4,18,48
50540,7,10,13,19,20,46,7,19,48
72907,11,19,34,1,19,39,24,52,62
87836,28,44,61,6,13,23,0,28,34
39722,5,6,9,4,34,40,25,45,48
53267,15,37,57,13,19,21,26,33,39
67231,1,8,21,5,23,34,13,20,25
07615,11,22,26,15,24,31,18,25,28
81469,16,22,22,18,40,69,3,21,23
52630,5,25,39,19,34,37,27,44,51
49511,8,18,44,28,40,56,24,38,68
06294,11,12,21,1,7,11,16,25,35
19495,12,27,31,20,37,53,12,30,31
53427,16,29,33,4,9,14,21,28,30
51742,6,17,43,1,4,30,11,19,45
74690,18,19,33,2,10,26,27,31,48
88636,19,29,41,16,20,27,17,27,35
22749,11,13,17,1,4,11,14,17,37
01047,7,13,42,7,11,27,5,10,18
89347,3,20,45,20,39,49,21,31,56
84873,21,40,49,13,19,19,18,26,29
77678,8,32,42,17,34,42,24,32,34
42724,17,24,35,9,14,17,9,23,52
23952,12,19,26,18,23,26,19,27,33
02948,6,7,24,2,6,12,14,24,41
60245,10,18,18,8,24,33,6,25,33
98146,2,28,38,5,14,25,25,35,47
25475,7,11,31,9,22,36,8,9,19
26993,7,26,41,1,24,45,7,7,8
41130,6,13,14,2,7,16,28,33,41
55952,16,33,51,12,36,54,13,22,30
50045,11,15,20,26,49,54,5,15,18
36684,0,5,14,9,11,19,9,29,36
39771,2,27,43,6,12,14,20,24,34
33736,23,32,59,4,5,18,13,19,23
87395,8,21,40,27,37,66,2,14,33
41770,5,14,15,10,16,36,0,8,15
64204,0,14,26,0,0,1,7,31,36
22462,8,20,31,4,9,11,9,27,32
16145,9,14,19,24,40,48,10,19,27
25238,16,19,44,10,17,36,1,30,36
03512,1,1,17,15,24,32,18,25,27
68062,10,30,42,0,10,15,7,11,15
76711,22,33,63,10,28,50,20,40,68
83724,21,33,42,20,20,34,1,7,9
38550,7,11,19,16,22,25,17,33,43
86222,14,43,54,4,9,29,10,20,24
30396,9,23,41,3,15,26,7,15,16
68582,6,8,29,9,29,47,8,25,34
21531,8,14,24,2,15,21,6,9,27
49679,20,33,42,0,11,18,13,37,48
03055,8,17,20,20,47,52,17,17,18
76747,10,25,38,6,15,20,2,8,19
48446,5,14,44,9,25,32,2,9,27
22463,0,20,23,10,22,32,14,17,18
79577,1,18,23,12,22,40,18,26,53
15123,0,1,5,3,12,14,17,26,55
73751,16,28,38,12,13,16,14,39,48
07345,17,25,37,2,23,29,7,23,27
65064,21,22,25,3,20,45,0,5,5
81257,18,37,57,6,24,33,8,12,12
76252,13,22,36,9,22,28,13,43,63
60428,2,8,27,22,40,45,21,30,38
01222,2,15,22,6,20,30,18,18,27
19649,7,36,45,15,34,35,8,12,17
51607,28,38,48,20,50,50,4,9,37
79328,20,33,43,4,4,9,6,8,10
56768,23,39,67,14,14,21,2,7,13
83610,22,32,42,7,26,27,12,28,32
39330,0,6,15,23,30,35,15,20,31
58185,7,24,28,10,19,20,19,29,29
79949,1,10,27,2,6,10,8,13,32
05608,14,23,23,13,14,21,17,26,53
30714,20,27,32,2,22,42,10,28,40
57970,8,32,35,9,10,40,9,28,38
86702,11,11,12,13,21,34,1,15,16
61394,11,16,16,5,32,38,2,12,27
85704,9,31,32,13,26,42,2,9,10
65572,19,27,30,5,12,15,10,13,16
24696,16,35,43,2,6,27,3,12,26
88361,3,8,28,10,29,37,3,4,4
81738,2,11,21,10,33,35,9,11,16
08206,10,17,37,1,30,47,19,38,45
77090,14,18,20,17,31,37,13,20,22
28801,9,14,18,1,15,21,10,18,36
53142,2,8,28,8,18,22,5,22,33
14113,7,7,12,21,29,52,13,33,53
09961,20,36,36,5,12,19,5,33,49
13109,4,4,4,3,6,9,13,17,24
03324,7,19,21,28,36,39,26,33,38
88846,12,14,24,5,21,29,14,18,28
47081,20,25,29,18,24,25,0,0,14
26408,2,13,22,1,4,6,10,21,39
77935,0,4,9,3,3,9,2,30,33
31998,1,4,6,7,27,34,17,18,37
86631,8,22,30,17,18,47,6,19,24
96177,0,8,12,9,21,27,7,11,12
09514,10,27,38,6,27,47,5,12,12
98247,30,46,55,9,14,40,14,33,39
97598,14,19,20,14,30,36,10,15,28
54711,24,26,32,6,22,31,6,36,54
08485,30,51,60,12,20,24,23,31,34
39450,3,7,18,11,18,18,11,38,44
09120,26,43,43,10,19,19,7,14,14
90778,7,14,34,5,21,29,26,42,47
04264,5,25,30,6,21,30,2,15,24
71701,6,23,45,24,43,51,18,28,29
27617,17,28,34,10,28,33,16,25,28
38348,12,18,19,6,9,20,1,7,20
29843,5,6,16,9,13,38,24,27,31
36867,27,31,58,9,22,35,22,45,50
83392,9,12,30,16,21,45,16,29,45
83597,10,13,15,5,13,18,1,8,13
64612,3,3,12,18,23,25,5,20,26
63803,23,26,34,18,37,44,10,18,32
92750,6,14,21,0,16,23,16,22,42
14155,16,25,31,27,31,41,5,25,31
22152,7,8,17,19,48,60,10,22,24
84812,15,44,70,3,3,5,16,45,62
14625,20,22,26,1,19,25,7,36,54
33536,0,11,15,24,52,75,8,15,19
25369,10,12,13,7,27,36,1,4,14
54878,7,18,20,2,2,5,19,28,29
00986,9,12,15,3,5,14,13,13,24
18624,9,19,28,2,8,16,7,14,22
91543,13,26,35,3,4,22,0,5,12
70382,16,16,28,14,29,42,16,26,28
40416,25,55,61,2,12,18,9,26,39
31540,3,4,25,18,24,50,13,23,46
01817,13,20,20,5,31,32,12,16,29
95206,23,31,41,8,21,51,5,11,33
98670,7,12,24,10,15,33,12,15,18
50553,18,25,28,21,30,39,2,17,17
80819,5,18,35,17,22,32,4,8,13
65842,1,7,14,12,17,20,24,42,65
75829,21,39,49,14,19,33,13,23,26
84607,6,8,11,3,15,16,23,33,51
82331,6,30,31,4,6,24,25,34,40
31691,3,19,45,29,32,43,4,22,46
95102,7,15,18,5,29,52,5,12,12
15755,3,20,29,12,31,47,2,7,11
88219,8,12,16,8,9,14,12,27,28
83999,4,24,33,9,9,28,8,20,40
07848,14,41,62,3,12,22,3,8,20
61310,10,28,36,19,20,20,7,9,29
09707,6,22,36,26,35,39,6,30,31
10404,10,30,42,9,9,28,8,22,41
81287,27,42,52,17,18,29,3,4,5
61776,9,19,24,24,39,59,6,11,23
92997,24,35,45,12,22,32,8,17,26
96856,9,20,37,9,13,13,6,13,31
37863,10,13,16,8,8,36,6,9,17
42773,3,4,24,17,20,30,6,6,11
25188,0,5,13,1,3,21,13,30,34
05742,11,26,32,18,39,47,21,30,33
55598,16,28,31,10,27,41,1,3,21
95208,4,23,39,1,7,15,5,26,37
92583,10,20,48,10,37,67,5,31,31
20268,5,17,32,2,9,22,17,22,26
23076,3,8,34,19,36,62,4,7,7
27930,11,14,19,7,32,34,2,26,27
87289,6,12,40,9,12,28,0,9,19
72654,11,40,63,21,39,48,3,6,15
89779,6,9,16,18,30,36,8,13,35
60868,11,31,45,0,4,16,2,4,18
58729,4,18,41,8,9,29,7,14,20
81966,30,40,42,7,21,28,19,19,35
65043,3,16,26,27,30,35,8,14,14
16364,24,47,52,14,17,35,16,22,30
45235,8,24,28,2,13,37,1,26,26
51004,19,32,42,7,32,52,17,20,20
54662,2,17,31,1,11,40,20,39,66
92923,4,9,20,10,13,19,6,12,18
54337,11,30,35,6,22,38,9,13,13
