uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
82890,11,17,24,6,36,46,7,15,20
01186,0,0,15,12,15,22,9,10,11
70906,6,13,26,6,22,29,3,12,27
89501,12,21,24,9,21,44,0,0,9
92027,17,33,35,3,3,23,18,24,27
85773,8,23,23,11,38,53,0,5,13
46487,10,17,25,8,20,34,2,27,41
07859,27,32,43,7,9,17,10,31,36
18377,4,11,26,15,36,40,20,22,24
50971,18,18,26,10,16,20,17,28,46
74848,8,18,28,8,22,39,10,28,48
77988,6,19,24,0,10,37,30,39,45
54997,6,18,35,8,10,16,2,5,9
58249,8,33,35,12,39,39,13,14,26
28070,10,14,20,4,32,43,1,7,10
72056,5,12,18,7,10,13,8,11,12
70713,8,32,41,9,21,27,1,21,26
83281,1,12,12,10,30,50,8,26,36
19668,23,30,31,27,30,35,4,10,12
14560,5,12,31,7,10,29,2,2,4
29053,8,17,37,4,4,14,9,36,50
53463,10,11,16,4,33,44,6,14,23
70307,11,18,39,9,12,30,4,18,18
98762,6,15,33,3,6,6,0,9,13
06176,2,12,14,1,5,15,6,9,19
50330,1,1,10,2,5,6,3,12,36
65731,8,10,15,7,12,17,8,11,26
86635,14,20,30,4,4,4,17,27,27
51844,4,6,26,14,30,38,3,10,13
14084,14,24,32,19,25,27,6,29,42
35149,13,24,29,29,35,40,9,23,24
66498,10,30,44,4,6,7,20,21,22
12213,6,25,27,27,35,55,4,8,24
76007,1,18,42,4,9,15,7,12,22
51448,10,19,40,26,45,75,11,39,49
21882,15,24,24,12,15,25,11,26,35
89036,6,12,12,18,26,31,20,48,61
36084,4,11,33,15,16,42,11,28,30
78294,2,4,8,30,31,48,3,8,25
39794,18,23,24,4,10,33,8,38,43
01085,5,15,20,7,12,15,3,10,12
64976,2,21,22,4,30,46,7,16,21
24872,7,20,25,6,12,16,6,18,21
30339,7,22,30,6,21,24,21,40,49
84027,12,26,44,3,4,30,1,20,25
96921,0,24,43,5,21,31,17,22,35
13208,18,46,55,13,15,30,20,30,33
08630,4,21,25,0,1,23,23,31,55
78366,27,36,38,2,20,40,5,21,22
37251,0,24,39,11,18,23,6,34,40
06298,2,11,12,20,39,46,17,23,43
14864,1,30,49,7,13,29,12,27,36
58615,21,24,26,20,36,56,6,14,14
52463,12,20,21,4,8,28,4,7,30
91744,3,5,9,19,23,24,5,18,18
52289,9,19,23,9,10,17,7,11,19
94495,15,15,21,7,7,32,15,23,28
54006,20,25,30,2,4,13,4,21,27
70651,1,10,28,9,36,42,5,13,16
64303,4,21,36,1,12,22,1,2,4
00289,0,7,7,20,28,30,4,7,10
01462,10,28,37,9,11,16,3,11,20
86377,0,3,8,3,20,21,28,48,55
08030,9,17,27,4,27,35,8,11,25
94427,5,5,9,15,20,34,5,9,9
63826,14,23,31,1,19,27,21,27,30
88210,3,7,12,26,38,42,11,16,23
77469,0,9,11,12,13,13,1,21,28
95163,9,23,31,2,7,25,12,31,41
24127,24,31,47,19,29,53,0,2,14
46176,4,18,20,5,18,23,24,33,36
77557,10,22,28,22,26,32,6,18,40
07670,17,26,56,7,17,23,1,22,26
68513,25,37,55,2,24,36,22,23,33
38536,8,38,43,30,53,67,2,20,33
40949,5,14,30,7,15,32,8,35,35
01992,6,14,15,8,26,39,8,22,23
21096,11,14,31,5,22,31,22,43,50
10572,1,6,8,14,18,20,5,5,23
02078,3,21,42,0,1,18,2,32,41
82484,4,13,15,1,1,4,25,51,52
41091,0,1,20,7,15,16,7,20,29
44687,9,22,28,0,6,10,12,38,54
03318,7,16,19,0,24,33,15,28,28
91025,12,22,27,15,42,45,7,12,15
67044,18,25,31,25,30,50,12,20,20
49176,2,5,13,10,17,23,5,12,18
50472,6,11,16,8,10,18,9,18,30
27664,0,7,21,17,24,27,13,15,24
70402,25,33,45,2,9,9,2,3,8
63282,3,12,22,21,28,41,14,21,25
89672,4,9,18,1,7,13,3,18,36
54562,20,20,26,10,11,25,19,37,44
22080,13,14,32,5,14,34,11,20,21
38288,4,4,25,27,31,36,4,15,23
04093,19,24,25,30,38,44,19,20,30
01307,1,5,11,1,24,35,17,22,22
89503,15,29,37,11,23,27,9,28,51
50006,3,17,27,10,38,46,0,4,14
93739,12,15,29,0,7,22,2,22,40
31178,29,37,38,4,20,20,1,15,30
92489,20,23,23,8,17,34,9,20,24
77408,9,15,28,5,12,26,19,31,39
10812,19,40,46,6,31,35,7,9,27
42288,10,28,40,2,8,15,12,15,37
60340,0,7,28,18,18,25,15,43,49
25631,2,4,6,4,5,28,5,23,39
11615,12,17,22,7,25,42,2,22,38
47197,12,16,33,2,2,20,24,39,47
71538,17,44,49,0,9,10,30,45,57
92610,30,35,37,8,19,26,3,9,11
93358,14,17,19,14,18,24,11,21,22
19913,6,23,35,2,5,10,14,34,51
10213,30,30,44,8,37,65,6,7,15
55061,22,31,52,25,32,36,6,10,13
42941,7,21,31,14,18,27,1,3,11
19123,14,24,41,11,11,32,27,46,47
82566,20,28,42,5,27,35,11,24,32
13810,15,32,36,30,34,44,6,21,40
77638,15,44,52,11,14,14,1,5,8
90564,13,23,25,12,18,36,6,14,26
84170,16,26,41,8,27,31,12,18,37
06625,2,10,20,3,8,12,4,12,21
42792,16,30,40,4,8,8,8,18,20
36834,3,19,20,2,20,30,12,33,39
45674,5,14,20,15,39,44,6,15,25
07077,21,22,28,7,8,27,17,27,54
75742,9,18,28,19,35,42,7,14,14
58054,22,30,41,0,24,37,2,13,15
16478,3,5,14,15,38,48,2,11,15
78340,8,14,30,0,5,12,17,27,37
98183,24,52,62,2,4,12,5,11,13
49409,1,31,34,4,10,12,6,10,19
50786,8,30,46,21,25,28,4,16,43
62474,2,8,8,20,22,32,0,19,21
01253,5,34,43,21,31,42,0,1,6
66502,1,4,20,3,22,30,10,26,55
24658,1,10,16,18,23,37,6,6,15
71908,4,28,33,20,20,27,7,21,41
41909,3,3,22,9,21,21,8,14,18
84916,1,16,17,20,30,32,5,7,22
62491,1,12,19,11,20,21,3,6,6
48568,4,14,16,5,11,16,10,20,35
79506,3,18,23,2,19,22,0,7,25
95412,8,12,20,28,30,38,13,21,23
51223,4,18,29,9,38,38,25,35,63
44986,0,25,36,15,24,37,18,31,40
58401,8,13,38,7,14,17,5,16,34
87285,6,36,40,15,22,22,3,7,13
14227,6,8,23,6,19,19,7,10,37
44525,4,7,10,0,28,43,4,9,16
20997,18,28,37,11,15,31,20,23,30
23031,1,1,26,13,25,35,28,40,40
44770,9,34,42,9,9,12,27,33,48
32033,6,18,48,19,27,48,0,7,8
39923,6,12,20,2,12,38,20,28,36
86229,9,15,37,26,32,37,3,8,19
16977,0,5,7,22,48,53,16,16,19
35017,5,6,26,19,32,49,8,16,22
04326,9,34,55,0,3,13,13,21,23
50238,7,7,22,21,30,35,0,6,11
18258,8,31,31,10,16,17,5,15,25
75550,24,24,46,17,17,25,28,34,40
28214,14,34,49,5,12,31,3,33,38
88063,8,15,17,5,9,9,4,8,11
74886,6,8,18,10,13,16,15,32,32
12886,11,22,37,4,8,23,1,7,10
37632,9,13,20,7,26,37,7,16,22
33091,12,18,19,5,30,35,11,13,36
94459,8,12,14,8,15,16,2,16,20
79155,30,35,39,26,26,48,18,20,26
91323,24,34,38,10,28,39,3,15,17
88912,22,48,68,4,6,11,12,12,40
84274,26,34,35,8,25,43,3,4,5
79029,13,16,25,11,28,45,1,5,13
49360,4,14,15,25,32,49,7,10,23
57613,5,6,8,2,10,19,10,18,26
89474,20,30,42,5,9,22,8,15,24
82988,0,12,16,1,5,13,11,13,18
43252,9,18,22,7,7,19,7,11,20
60175,3,6,29,11,13,16,12,21,31
70500,10,14,30,5,12,38,10,26,26
24835,1,7,14,5,15,17,1,13,13
61313,13,29,59,7,25,28,26,44,69
30478,7,34,37,10,10,20,20,27,54
12130,13,25,27,8,27,32,3,26,43
50390,7,13,29,5,8,12,10,21,30
02446,6,24,38,10,15,42,13,15,23
66749,5,17,23,17,17,27,0,7,11
44367,4,4,20,23,40,48,1,2,21
87059,12,14,20,13,29,35,24,40,50
80320,7,27,33,1,31,38,9,14,19
04158,13,32,39,0,7,14,7,13,23
36656,0,16,32,2,8,8,0,3,6
19323,9,19,20,16,41,50,7,22,25
44100,21,28,55,14,25,25,28,42,72
10707,10,28,39,3,4,7,3,3,8
44681,12,14,17,4,19,45,3,9,18
10116,15,31,31,0,8,18,13,29,35
35139,16,46,51,0,9,19,27,33,51
39162,3,9,13,1,6,26,5,11,17
35429,14,30,41,4,5,13,7,17,35
77766,3,5,16,4,13,17,6,16,36
81484,23,37,40,5,5,35,30,52,66
74144,5,17,37,17,20,48,17,25,31
59164,27,35,36,18,30,49,10,25,50
46960,2,3,7,4,6,15,10,24,25
57470,8,24,30,13,14,19,1,3,30
15949,1,17,23,19,29,57,6,25,37
04394,17,30,37,5,11,31,6,14,17
45781,16,36,42,7,13,22,13,14,19
40198,17,24,33,19,21,51,23,23,32
75683,4,8,8,4,12,22,20,31,39
15530,6,19,25,9,33,52,3,8,27
64685,7,17,27,1,16,22,0,9,17
93924,20,34,49,5,18,28,9,16,18
22041,6,11,13,10,15,33,11,20,33
28509,3,16,29,17,28,48,30,30,43
22236,2,16,25,1,5,7,2,9,13
08084,10,20,31,12,25,47,0,0,12
87033,12,21,31,13,20,24,3,8,33
90964,2,18,20,8,18,29,12,32,38
89658,30,37,45,4,8,29,1,4,33
74268,17,30,35,17,20,44,9,10,15
99621,8,23,33,0,8,16,10,14,18
48428,1,31,39,4,17,28,16,45,50
23903,1,20,33,18,39,43,8,38,43
53912,6,14,21,15,25,41,5,6,17
97520,19,29,39,2,13,19,4,7,17
12511,1,7,28,16,17,40,26,39,49
07412,1,14,16,12,22,36,4,15,36
33471,6,8,9,2,5,35,5,21,31
58622,21,36,39,1,15,20,0,0,22
48324,24,43,48,18,26,40,3,9,27
05484,4,9,20,16,43,47,5,6,15
26519,18,30,45,21,28,54,20,30,31
52108,3,7,8,7,11,36,1,11,27
53430,14,21,32,6,16,22,0,1,1
81173,4,17,17,4,9,30,18,42,51
46232,6,8,21,0,7,10,5,15,34
00579,9,12,20,23,28,35,16,19,29
13535,13,19,28,4,32,39,3,5,15
68543,12,23,28,8,18,23,24,29,34
06889,1,11,22,13,22,40,5,9,25
91217,5,26,42,6,18,19,5,5,10
18632,2,7,25,16,36,49,4,16,20
58710,11,20,25,20,21,21,17,19,21
15559,15,38,40,20,30,39,3,3,4
02465,1,2,22,7,16,27,14,27,32
16338,5,19,27,8,20,29,16,16,35
43289,2,6,19,0,2,31,10,22,31
44879,30,43,63,12,13,24,8,17,27
60868,15,21,28,11,17,18,8,10,13
02246,14,30,45,10,22,25,15,20,24
80080,2,3,16,29,55,74,11,16,20
76348,17,22,24,28,31,47,3,12,20
99567,10,14,21,5,13,40,10,23,33
46582,14,40,57,13,22,25,5,12,22
92650,11,15,22,3,3,26,18,22,41
09709,26,31,35,12,13,24,1,13,21
80184,4,31,33,10,36,41,1,14,44
01621,5,22,27,8,37,47,14,31,37
99061,20,34,63,18,21,41,9,23,36
49642,17,27,30,18,38,44,9,21,35
23822,1,23,32,3,10,25,5,22,23
80457,2,20,32,17,24,35,8,16,17
71967,20,33,33,5,29,32,25,31,36
64062,4,24,34,9,15,22,4,8,25
83579,8,9,18,13,21,28,6,31,38
67591,0,1,23,12,25,28,4,5,12
15352,27,31,45,22,40,57,7,23,42
87907,1,16,23,6,25,30,1,7,33
04439,13,29,43,6,19,26,12,19,46
52468,8,14,23,7,8,8,6,9,12
15451,12,20,27,10,36,45,9,15,17
12153,9,13,19,0,3,13,2,5,5
10776,3,23,37,8,17,41,2,18,42
60598,0,10,10,0,19,21,17,20,24
71436,1,4,19,2,5,15,28,38,50
82883,2,32,41,5,17,21,0,4,19
38947,8,23,45,1,1,6,6,23,23
02203,1,18,28,18,24,31,2,5,14
92964,8,28,30,5,25,41,16,33,48
91049,16,30,37,16,16,17,5,9,14
97854,8,9,16,3,10,18,3,9,10
28874,3,3,28,9,19,22,2,2,5
26289,27,29,56,6,18,38,20,28,39
15054,2,14,31,13,23,37,27,39,41
66711,21,38,55,12,18,21,18,28,58
86618,19,35,52,4,10,28,9,19,23
41078,6,14,19,1,10,21,12,20,28
41161,7,22,23,7,10,25,3,30,34
70049,20,23,47,27,38,48,2,4,17
33461,4,12,12,9,20,21,7,22,23
19679,17,21,29,27,43,50,2,5,25
41328,25,42,49,2,10,12,2,3,5
84934,22,29,38,5,24,26,4,23,42
80761,7,18,36,0,28,40,17,17,25
64048,18,38,41,19,22,30,26,28,31
74052,10,14,19,0,0,3,7,36,46
68739,21,26,38,3,4,27,1,9,36
89511,9,19,24,14,41,61,5,5,9
20107,0,16,26,16,21,29,21,26,46
47802,6,14,23,3,20,22,11,19,34
55539,25,32,48,10,20,39,10,14,42
26236,16,33,34,14,17,26,4,20,27
13028,7,11,13,1,25,32,8,16,25
20867,4,7,10,16,45,47,7,23,51
72648,5,8,8,16,22,30,3,11,14
94268,12,15,17,3,13,25,3,12,20
10534,7,14,26,28,46,56,2,18,23
79315,8,13,20,3,21,21,0,5,13
76483,22,30,30,9,21,34,6,25,30
93444,30,40,66,0,24,39,1,7,9
94907,3,10,27,16,23,33,9,13,31
14559,6,7,10,18,18,28,2,30,30
60390,10,11,19,12,19,24,6,12,31
08837,0,0,19,20,22,22,0,2,5
08748,8,15,33,3,7,22,4,31,40
02383,9,14,26,0,10,10,9,39,46
36001,2,5,21,6,10,11,2,8,15
57143,0,7,12,14,31,46,3,9,24
89887,8,22,23,16,16,26,6,16,20
37220,15,20,27,4,7,21,26,33,40
25055,1,11,18,19,42,42,4,6,12
05605,8,17,29,11,14,17,9,9,18
84967,23,45,50,0,25,27,17,24,24
75231,18,27,44,8,18,36,1,15,33
15710,27,28,58,11,11,11,13,15,25
76563,3,4,13,6,7,34,30,48,52
61035,26,26,38,6,15,22,17,19,19
27584,10,14,44,4,7,13,5,9,27
58170,28,43,45,17,31,38,9,17,27
97016,8,16,33,29,53,61,14,26,29
12528,1,11,11,4,11,20,9,14,31
83498,10,23,31,9,24,28,6,12,26
19864,9,13,37,17,18,23,3,19,29
87528,29,34,34,1,11,16,9,31,37
85159,9,11,20,13,15,34,7,18,18
60330,10,32,32,1,19,21,1,6,30
68853,11,22,34,10,15,31,19,21,28
92875,5,12,13,0,12,12,7,21,47
28971,15,15,29,26,29,51,20,31,37
65772,23,29,38,3,11,16,8,13,17
83484,15,16,24,7,20,23,6,9,27
69332,9,19,43,11,34,34,21,31,52
98388,16,18,24,5,10,19,22,32,41
41630,7,14,17,8,22,30,4,8,18
16407,6,7,7,8,33,52,19,26,30
41953,24,54,57,7,21,23,12,24,28
16306,20,39,63,5,10,20,11,13,18
18616,4,12,12,10,35,45,30,48,74
05910,0,5,16,10,10,29,2,6,26
69660,7,32,46,14,14,33,5,9,15
52227,25,42,50,2,30,38,19,27,42
84746,15,32,32,12,38,42,0,25,31
44527,7,9,11,4,13,20,9,28,45
67247,16,43,50,6,16,20,7,31,38
06839,18,27,37,7,29,33,1,1,29
90595,5,5,9,4,4,25,3,5,24
56476,7,25,32,13,14,34,19,28,28
24716,2,15,22,7,25,29,14,27,27
13300,3,10,29,6,17,46,0,1,3
67415,20,33,61,2,12,21,4,5,9
68625,6,22,35,30,39,50,9,25,26
08092,13,13,20,15,33,38,3,18,21
53449,2,6,8,30,44,62,9,20,25
31076,2,2,12,0,2,21,12,29,33
58453,6,14,34,1,6,15,10,26,36
24232,24,28,29,6,11,12,2,20,27
54471,6,8,18,21,25,52,2,7,34
58289,21,23,25,14,19,22,1,3,10
02217,1,7,10,10,11,18,12,23,28
63635,6,24,25,27,27,34,10,22,32
29444,29,45,53,9,33,57,6,8,38
76742,23,38,68,15,20,39,10,22,38
56406,13,34,37,18,34,48,10,13,14
26306,7,16,21,7,17,41,8,9,20
47550,15,24,25,8,12,21,0,1,17
61825,9,28,53,17,34,59,19,39,61
91246,30,38,54,19,25,36,0,17,22
52371,25,27,41,10,27,31,13,17,40
41451,24,54,58,3,31,33,26,47,73
27639,11,15,39,5,10,22,2,18,27
95894,21,25,27,0,11,20,0,3,4
25767,25,34,37,3,21,26,11,22,22
29637,19,26,46,3,12,16,1,28,37
04360,17,27,34,5,19,26,12,29,29
76378,6,14,15,8,36,40,4,22,31
96686,5,28,34,21,51,69,22,36,39
96265,0,27,51,20,22,33,10,19,20
62648,0,4,7,28,37,38,5,22,25
03158,4,5,34,9,14,30,2,12,31
99051,0,18,29,15,26,26,11,20,29
69205,8,20,24,0,19,27,28,37,51
21956,8,17,17,4,32,42,19,20,23
05707,2,11,20,27,36,61,1,16,19
24787,12,15,20,24,34,34,10,25,27
68278,0,18,28,12,21,28,9,11,13
97858,19,31,32,7,12,17,10,11,28
45466,0,3,12,20,35,48,25,35,35
65579,5,5,5,4,21,24,8,17,27
91169,13,21,28,24,27,34,0,5,8
31234,24,25,54,14,15,22,9,16,19
91033,16,21,29,5,20,24,9,35,52
63777,19,36,40,11,15,45,2,31,52
15966,5,12,22,7,28,31,2,27,41
85120,2,23,40,26,29,41,11,26,28
25549,5,11,13,1,3,21,6,13,13
25798,22,25,29,14,44,49,21,22,40
80295,17,31,33,18,32,49,4,5,23
89560,20,47,49,5,20,23,0,11,12
04754,15,22,46,4,6,26,2,19,36
71262,30,45,48,16,31,31,13,17,35
81155,20,24,36,5,18,38,11,36,36
74935,14,26,38,30,39,53,9,10,19
59291,7,24,39,0,3,26,10,20,27
61301,14,24,50,9,12,17,10,39,43
51344,15,28,54,10,13,20,5,16,22
33704,7,32,50,19,25,40,6,9,19
62048,8,8,26,3,6,19,6,17,20
63443,3,25,34,7,16,26,13,42,61
00711,15,27,34,4,11,21,6,16,34
86178,1,18,32,0,17,32,19,39,42
44368,5,16,39,2,18,30,6,21,24
95117,1,25,33,3,4,16,0,2,25
43120,1,1,29,0,11,15,15,27,47
44443,5,15,23,9,14,22,22,35,38
77863,14,14,19,19,31,51,0,1,10
75296,0,10,26,11,16,30,5,25,32
31967,19,37,40,16,17,27,13,17,21
71339,26,33,48,1,8,9,5,13,28
65804,13,23,51,16,17,22,13,42,55
76090,8,15,19,4,20,23,15,24,24
96235,7,22,27,16,43,55,0,28,42
65771,0,13,21,3,32,42,6,8,28
36922,5,8,9,4,10,19,18,20,21
51114,30,60,78,30,31,59,2,11,27
43229,15,41,61,0,3,19,0,10,31
83580,13,13,20,25,28,47,5,12,12
10072,19,27,29,4,22,32,4,24,28
08734,8,31,36,17,21,30,9,9,28
15913,26,53,66,8,15,21,2,27,56
50389,17,22,40,15,23,32,4,6,7
26874,1,27,33,1,5,17,18,33,36
93362,14,19,37,0,6,22,4,7,8
06538,24,26,36,0,3,20,6,12,20
70269,10,10,16,4,14,19,0,4,5
58251,2,20,28,13,24,28,2,8,15
25698,3,19,20,9,11,19,20,26,36
07723,9,10,22,7,23,27,12,36,45
68834,8,8,16,6,18,30,4,7,15
60551,2,9,18,10,13,25,8,8,18
62394,2,4,4,1,18,26,13,28,40
04401,12,15,22,12,21,41,0,20,30
21149,5,6,23,16,23,31,2,3,20
54802,3,8,24,4,32,60,29,34,60
88868,19,27,27,0,3,9,9,12,17
46726,0,18,19,0,19,32,16,24,32
11302,5,8,21,30,43,49,1,2,4
48976,1,20,35,4,4,23,9,10,12
61780,3,11,40,17,18,28,0,9,19
88030,8,22,29,0,7,15,19,30,35
75173,9,21,23,25,33,34,17,17,22
04843,11,13,34,0,10,20,5,35,52
86932,0,4,20,9,21,32,20,50,55
92247,4,9,17,15,32,43,1,9,14
68917,27,37,57,5,13,23,6,17,28
57700,30,38,46,7,19,26,5,15,15
24526,4,18,39,28,45,47,26,34,56
48842,8,12,15,8,16,32,18,22,41
33302,8,25,40,10,18,32,15,27,37
64154,12,15,15,6,17,30,8,17,38
22558,6,21,22,15,16,22,12,24,39
67517,29,37,44,24,30,48,9,11,33
10874,9,24,25,7,25,34,10,38,44
70457,2,6,13,2,18,23,7,23,39
29841,27,36,40,11,31,60,5,9,26
54541,2,11,15,11,16,38,7,11,18
76852,1,5,19,16,24,47,19,20,35
44969,26,28,31,7,7,20,3,4,4
39999,14,27,34,4,17,29,17,22,26
68959,9,32,42,3,3,6,0,14,15
80561,12,14,22,29,32,50,5,11,17
27047,9,18,21,7,20,46,17,21,23
74022,3,5,10,9,12,28,14,21,23
72746,25,30,49,7,21,27,9,12,24
28682,1,21,41,2,7,11,3,3,9
55079,9,12,21,28,38,42,5,13,42
59088,14,26,31,6,7,17,6,36,56
16123,22,36,42,6,32,32,10,25,41
94989,9,15,44,19,19,22,2,4,9
60929,16,29,56,4,17,33,13,29,33
18701,15,40,47,20,34,39,8,24,28
80387,7,18,20,0,15,39,0,1,19
21196,20,25,47,3,20,25,2,11,17
55686,8,18,28,9,9,17,10,28,36
75714,13,29,43,0,20,39,30,35,46
17673,24,34,53,1,9,19,8,16,25
25665,17,23,33,6,23,36,27,36,57
68071,23,52,62,10,11,41,7,7,7
57825,15,44,63,1,2,13,2,26,32
31815,17,31,48,7,16,46,0,5,12
88330,1,5,10,3,7,10,16,36,43
90848,17,25,38,2,10,39,17,21,26
51713,27,30,50,16,35,55,30,36,39
91373,5,23,53,9,21,24,16,26,36
68483,7,30,49,20,43,61,6,10,17
79340,7,8,18,10,15,21,6,30,31
25071,10,20,21,9,24,26,9,15,25
97696,11,33,40,12,24,53,0,6,6
63128,1,2,8,20,30,50,27,33,33
66263,2,22,27,4,28,43,28,32,38
14114,9,23,45,5,15,21,12,15,18
75042,4,20,25,10,33,39,12,17,20
86121,1,18,25,10,19,31,28,29,51
86964,1,19,19,8,14,29,1,4,11
91401,0,18,33,2,21,25,4,4,8
10941,1,9,14,1,23,42,3,7,9
23973,10,11,32,6,12,19,1,11,24
57214,26,41,41,2,3,18,1,14,17
89618,29,51,61,8,10,13,30,34,42
96634,2,11,20,18,27,43,3,5,8
04416,0,10,11,8,22,29,29,36,45
73174,2,10,20,3,9,9,0,13,16
23366,17,21,23,9,9,14,21,27,31
17258,8,25,44,13,24,32,19,48,59
61281,30,36,49,9,17,25,7,31,47
50478,17,41,51,14,22,32,13,28,33
90002,1,8,24,9,23,28,16,46,71
40156,15,24,38,11,14,16,16,17,19
60030,15,33,41,10,16,24,1,10,18
27134,13,41,49,3,21,50,4,22,34
12683,6,16,21,5,5,30,5,17,31
54348,4,14,44,11,31,32,16,24,27
35087,20,21,29,13,29,49,4,28,51
01597,6,13,13,22,32,40,3,26,26
36106,8,9,19,21,26,27,0,3,3
87813,15,20,45,2,19,25,10,17,22
51697,18,28,33,1,20,21,15,34,46
07896,7,21,21,2,15,24,7,12,40
40216,5,21,30,12,40,59,17,17,17
36456,5,10,19,1,1,7,17,29,37
31258,5,16,41,20,50,60,29,35,61
61760,10,28,38,8,16,32,19,19,27
87990,24,33,38,4,9,9,10,34,34
04117,13,21,28,23,37,38,6,15,18
94651,13,20,30,12,26,28,10,11,21
87710,2,5,14,13,32,46,10,14,16
65075,12,20,26,8,31,41,19,19,34
72207,2,3,26,6,34,36,19,34,35
08677,0,6,19,5,21,38,11,12,37
60439,11,21,35,3,17,36,2,31,44
49607,4,9,16,2,19,26,12,36,36
98215,1,17,42,15,17,46,2,12,26
44136,28,31,59,17,24,34,5,32,40
90517,17,36,40,7,9,33,18,25,35
47970,5,10,14,3,15,25,2,12,42
