uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m
72073,5,5,5,14,21,29,3,14,18
06062,4,14,19,5,7,13,6,14,24
34423,18,33,33,7,24,48,1,10,10
93542,16,29,49,17,27,29,24,30,48
18442,5,7,25,2,8,8,0,0,7
55690,10,11,18,0,12,37,15,23,32
30826,19,25,34,29,59,67,10,14,28
88060,2,6,27,5,24,46,10,12,18
08817,19,39,46,7,14,43,0,5,6
68795,4,20,36,12,34,37,4,4,10
13769,3,7,14,18,37,47,6,19,25
28574,25,25,53,0,0,26,1,4,4
64533,2,11,31,7,22,38,11,11,18
88924,26,32,45,5,8,15,16,22,27
11218,0,19,22,7,10,11,6,33,49
93959,10,30,30,3,24,31,20,27,44
12116,1,5,10,4,7,17,6,10,11
75655,12,34,49,8,18,37,0,7,18
61171,5,13,23,4,4,8,17,23,26
45086,4,20,26,0,1,6,6,23,47
32399,15,44,53,9,9,15,0,17,27
19883,4,4,7,3,8,11,16,17,40
14092,16,17,35,22,40,40,9,17,29
83987,6,10,14,5,30,35,4,23,23
73257,5,11,14,13,25,26,28,38,52
36967,1,3,5,3,4,28,23,37,38
53498,7,14,28,4,16,33,3,4,27
40672,1,20,27,1,11,20,2,11,19
80548,12,36,41,17,37,45,14,21,33
57186,9,15,20,4,9,10,15,22,36
25107,3,22,52,5,7,15,5,18,25
97275,28,34,60,29,45,52,27,48,66
68891,10,14,16,15,16,26,16,25,30
36928,1,6,13,13,20,29,2,7,30
30103,2,13,13,8,38,55,18,22,31
88845,21,24,29,20,39,59,7,14,14
91618,7,19,20,2,5,18,20,27,33
00235,3,28,49,17,21,42,13,41,42
66960,0,25,32,19,30,58,7,33,54
41642,4,20,20,16,43,58,5,13,16
71720,18,28,42,14,24,30,6,14,22
56398,9,28,48,12,27,41,0,7,16
88422,14,44,74,6,15,25,8,12,13
96806,0,4,16,3,6,29,16,21,40
27393,14,15,30,22,32,34,1,16,16
72417,4,22,26,9,25,33,6,11,14
94071,0,7,13,13,32,35,3,23,36
10042,22,32,38,17,21,38,13,16,31
12468,29,48,68,1,1,18,1,11,23
52476,3,20,22,3,3,3,11,17,32
71230,20,48,48,6,6,10,0,10,20
01279,25,33,38,27,28,37,12,19,42
39266,16,27,28,22,37,42,5,7,25
28371,9,17,46,3,32,42,9,13,15
01800,15,18,30,18,25,44,15,26,32
25043,9,39,39,0,22,36,9,19,22
51608,4,4,6,19,24,36,27,46,49
97918,10,13,16,11,17,25,7,16,45
18769,13,28,37,17,24,43,27,30,47
43953,10,12,20,8,8,33,8,11,14
00810,8,22,24,24,28,38,9,32,34
65436,15,25,54,30,39,49,7,12,12
09317,25,34,43,11,35,47,18,18,20
28604,16,34,40,7,7,14,19,36,39
58904,10,23,25,6,13,33,2,11,28
91756,8,13,26,0,19,21,0,20,39
41536,5,23,30,2,14,38,3,3,23
33071,8,18,20,25,33,36,19,20,31
70044,4,10,12,9,36,42,13,13,14
91960,8,12,27,0,13,19,5,8,18
39246,26,50,79,28,35,41,28,28,46
64459,19,23,27,4,17,23,18,27,45
65562,1,15,16,20,25,33,0,17,32
03732,2,19,22,20,27,34,18,38,43
68437,8,12,13,18,46,54,21,32,38
91725,3,30,55,28,32,45,0,13,21
12384,3,13,24,2,16,16,7,17,25
87293,30,30,35,5,24,33,19,23,25
07140,7,13,29,1,10,20,8,24,30
50698,1,7,16,10,15,44,12,16,36
89999,0,6,23,1,12,19,8,11,21
55230,0,12,37,5,15,18,7,13,13
59393,6,6,8,2,6,16,11,17,19
32746,2,20,23,7,13,19,9,17,33
35837,10,19,29,0,8,30,9,35,38
26493,6,7,11,7,18,25,5,30,60
64237,0,6,13,13,33,42,4,6,7
85085,9,21,23,28,54,61,2,20,47
87558,10,16,21,3,31,39,3,13,20
54549,20,30,50,0,10,24,9,26,31
07014,0,0,12,18,22,29,14,17,34
19430,6,30,30,30,43,63,9,38,40
86371,12,12,16,7,11,20,12,36,47
19267,1,13,32,6,12,12,8,8,16
47475,1,14,15,6,25,32,6,12,17
47214,3,3,11,18,25,44,3,10,13
01139,25,36,36,9,9,11,20,35,38
24811,5,32,33,21,29,46,1,31,45
54600,19,20,24,0,6,18,5,24,36
13692,28,56,62,13,17,46,8,14,39
39969,11,40,60,19,30,40,8,12,24
47886,2,7,11,15,15,26,3,31,44
88488,15,37,51,10,18,22,6,6,9
19945,8,16,19,9,19,23,0,2,4
46531,20,20,27,15,21,26,1,25,39
40369,14,21,25,10,17,40,29,31,41
19996,17,17,30,5,7,15,10,29,31
64542,6,23,24,9,39,42,0,9,25
80543,18,26,53,6,8,11,30,39,39
75974,5,11,21,25,54,64,1,4,25
85247,2,19,29,3,12,21,2,4,4
27774,5,27,36,28,31,33,5,18,25
76976,6,34,56,8,18,20,27,28,30
39540,8,36,42,5,9,24,8,22,25
41604,29,43,53,10,13,22,7,13,36
08111,6,16,19,12,24,34,27,29,54
46571,3,12,25,17,20,44,3,11,30
25973,0,8,21,23,25,31,0,6,16
39400,4,16,24,9,9,29,4,7,13
42965,16,42,48,8,15,26,2,14,23
70936,8,23,26,10,19,25,2,5,17
52646,27,50,63,17,34,39,1,2,4
19714,4,14,39,28,39,66,27,33,40
62924,2,9,22,0,24,43,2,3,26
39213,3,10,10,14,20,23,1,15,30
29921,19,28,52,9,9,19,26,36,39
09444,8,32,40,19,34,38,24,28,33
49108,11,16,36,9,15,25,4,31,43
38620,4,12,38,2,5,13,2,26,46
79056,1,12,15,1,7,13,8,17,26
61407,19,30,33,9,16,21,3,30,35
77557,21,30,33,0,10,11,7,17,38
90649,9,17,23,12,14,20,0,18,32
26352,10,23,29,9,23,30,2,12,17
21061,17,28,39,18,36,48,19,19,25
73851,16,18,39,2,31,47,9,15,32
34428,7,22,37,3,3,16,28,30,56
03214,3,11,12,30,43,53,16,23,44
16671,13,13,27,11,30,32,4,15,17
83587,11,14,16,22,42,49,7,7,10
05020,1,10,26,21,21,29,9,12,22
19314,19,21,36,1,11,13,2,5,16
44701,9,9,19,8,23,27,25,45,72
39932,0,17,25,9,29,39,5,21,30
27421,6,7,12,0,2,5,10,14,21
60958,6,24,32,25,41,44,7,12,30
30358,5,19,27,29,45,75,26,51,58
62895,10,20,45,3,11,19,2,11,15
00911,19,23,27,3,10,19,20,24,50
88157,10,11,21,19,48,61,4,11,19
00967,5,7,32,20,29,44,0,15,32
32361,7,11,24,17,20,28,0,20,27
22779,5,32,36,26,28,34,11,18,23
60022,4,13,30,5,19,23,0,7,19
85293,0,7,7,14,15,23,9,20,43
51396,1,18,18,1,7,10,6,14,17
92939,25,45,46,14,38,46,8,33,40
76665,4,21,32,2,20,31,7,11,19
91038,4,6,16,1,1,2,8,9,17
67146,3,17,24,16,25,30,12,31,41
39019,28,41,60,1,20,35,1,6,11
85145,10,23,42,10,13,28,0,1,8
93302,0,10,11,6,12,33,9,30,57
23439,17,29,35,14,15,23,14,22,29
92588,15,17,17,2,11,11,16,35,35
38019,2,19,24,10,19,26,4,15,23
99116,19,21,29,8,24,32,0,18,38
83053,4,4,19,4,11,27,8,11,35
14057,10,37,64,0,20,29,16,26,37
74905,3,4,8,9,18,33,6,26,56
37748,3,10,27,5,24,25,0,0,18
06538,3,29,41,14,14,15,5,17,27
11618,7,13,17,5,27,36,10,17,26
02014,13,24,40,20,30,38,7,16,24
44390,14,23,47,8,21,40,5,14,21
47961,0,6,21,8,18,35,2,11,11
61430,10,30,35,7,25,30,2,18,33
43677,19,36,38,25,35,45,11,13,42
98472,17,38,39,6,13,28,3,9,12
05491,16,18,31,8,23,27,18,27,29
35244,21,25,36,1,11,15,1,6,8
02608,23,30,36,1,9,23,15,16,38
60317,9,27,57,20,32,32,9,15,17
08687,7,28,53,16,22,26,29,33,33
70260,10,14,16,4,9,39,12,27,43
59578,9,12,15,0,6,33,1,4,10
89240,8,25,29,2,16,26,16,18,31
88727,5,14,15,15,34,40,15,43,66
66578,14,18,27,5,8,9,2,3,10
58025,2,8,9,1,4,4,1,7,10
07443,9,18,18,3,21,24,7,18,36
75484,15,18,22,28,40,40,7,13,19
34720,8,33,37,7,14,32,1,19,20
21309,10,19,45,6,25,35,30,40,47
76672,17,24,26,10,16,25,2,11,20
97562,1,4,14,8,19,34,9,23,24
99161,5,25,35,2,20,21,8,15,18
06956,14,22,28,18,25,50,8,19,22
24993,3,31,42,8,9,18,22,29,40
49420,10,10,25,3,16,18,8,23,44
08606,1,29,36,6,20,21,7,16,23
02408,25,31,36,10,16,30,15,31,38
84446,19,33,34,15,17,32,9,13,14
35615,10,14,17,17,20,49,7,25,39
76145,2,11,21,12,22,26,23,29,41
39502,1,24,36,4,24,35,15,39,45
32095,1,11,11,14,32,37,6,13,28
15192,3,5,9,22,33,62,29,38,39
93291,16,25,34,3,21,26,5,5,11
96727,9,19,27,12,18,34,7,16,20
98265,3,22,22,1,9,10,4,21,24
46740,2,21,23,16,25,30,29,30,35
24248,1,9,19,23,23,32,11,20,47
28981,23,53,73,2,9,17,6,22,48
96274,17,18,22,24,46,59,8,36,43
49811,7,14,34,3,19,42,8,17,34
21631,3,12,22,4,8,24,25,32,54
62117,17,46,52,1,8,27,0,4,8
67204,13,13,18,9,24,25,17,19,43
80283,9,11,17,6,22,28,14,28,35
64064,5,22,38,7,11,23,16,20,23
72789,0,9,22,17,26,32,7,20,28
62166,9,10,31,30,34,40,5,9,18
68575,8,13,15,10,11,14,21,38,63
30406,19,22,23,27,36,42,10,16,36
64041,9,18,36,5,17,23,8,30,50
47039,13,19,28,10,29,48,7,21,26
18052,30,47,60,2,12,18,19,37,50
37035,17,37,38,18,25,30,20,28,37
14334,8,33,34,10,27,31,3,31,36
47596,4,16,21,12,15,16,10,31,40
45376,18,24,24,4,10,22,1,17,21
88825,16,33,48,20,26,36,2,5,22
75460,6,11,11,12,21,25,9,35,35
77791,3,7,12,12,23,32,16,29,33
70712,18,19,23,9,33,42,6,16,31
42600,0,6,6,7,21,30,16,31,42
71495,16,21,27,19,23,31,13,43,56
57007,20,25,49,18,24,33,10,21,25
80270,15,33,59,27,34,46,7,22,27
32462,3,5,9,6,21,24,6,8,9
34691,20,30,54,16,26,39,19,26,36
73291,5,18,45,6,9,22,8,10,16
32292,4,5,18,8,10,24,7,9,22
56171,8,13,22,2,18,18,16,17,23
52102,11,34,48,6,21,41,22,38,65
78711,18,19,48,0,2,7,2,21,51
15863,26,26,26,6,24,48,13,42,44
99012,4,12,12,5,22,26,18,32,60
71846,5,12,17,1,11,25,3,16,30
80374,5,9,15,8,16,29,24,27,46
83565,8,11,16,9,32,47,5,13,17
45061,19,22,25,26,30,51,2,10,33
32829,0,10,29,29,46,46,27,30,58
33896,8,18,27,9,16,23,30,47,66
51331,6,24,27,1,3,3,18,42,42
65607,0,8,9,14,22,27,10,16,30
09638,0,0,9,3,7,29,2,12,13
74320,22,36,44,2,21,38,23,49,57
68929,15,16,33,15,23,31,6,7,12
84087,6,7,22,1,13,23,9,10,14
20441,6,19,27,30,43,45,11,25,30
28657,8,20,31,28,39,50,8,20,22
76057,29,47,47,8,15,44,7,15,29
86875,2,30,37,10,14,36,2,5,12
99623,21,25,35,14,20,41,2,3,17
13411,2,21,37,3,9,19,25,53,59
34055,18,35,41,29,46,48,2,29,30
08970,12,17,25,1,7,8,5,7,17
87996,8,24,38,13,18,35,4,14,19
97910,17,23,41,8,23,32,15,18,23
01189,4,8,10,2,6,7,9,29,34
50823,12,16,22,6,27,29,9,13,16
62824,2,12,27,9,12,12,8,12,31
39171,18,21,32,29,30,43,3,5,10
80176,19,36,39,7,19,19,3,7,11
74811,1,8,8,12,17,38,12,40,40
79109,3,14,31,2,12,26,7,13,42
86972,9,24,41,19,28,28,9,35,54
56287,10,30,54,3,7,11,14,16,16
92962,8,17,21,4,15,23,0,28,31
43220,6,7,13,3,18,21,15,17,20
50219,7,29,32,1,17,27,29,32,44
26801,8,23,26,29,34,35,2,12,39
97538,7,11,17,17,21,37,8,17,27
97408,6,13,16,15,33,38,11,17,43
94438,20,23,39,11,12,25,27,46,48
13181,5,17,26,4,9,26,1,4,13
73869,0,2,13,10,29,32,12,16,32
24136,28,33,37,4,27,28,12,42,50
53579,2,18,47,18,27,36,8,30,31
36282,20,41,51,2,19,32,2,27,27
84640,2,9,15,15,20,29,9,23,23
17016,18,34,37,7,13,17,0,9,16
68521,10,25,45,12,20,34,14,14,44
80532,28,39,42,8,28,30,6,14,27
71491,1,27,49,3,7,16,16,35,37
64535,0,2,10,5,21,24,5,12,27
51455,2,20,48,0,29,34,21,22,22
78583,11,34,38,10,29,35,16,22,28
48657,6,9,9,4,10,25,15,33,37
96405,0,9,21,25,31,35,18,21,34
17342,28,34,44,29,40,58,4,21,43
88276,21,47,51,18,26,55,4,5,14
83677,6,23,40,19,29,30,8,26,54
89916,10,11,27,10,19,29,10,13,35
90572,24,24,25,5,31,61,21,21,23
33708,10,40,42,4,9,39,4,4,5
88268,16,16,41,12,28,31,17,27,36
69408,5,12,21,15,27,53,18,25,44
65749,26,33,50,6,16,18,16,29,33
82708,9,28,37,3,6,12,4,23,30
70429,6,34,44,25,27,34,5,35,47
26438,0,9,19,2,14,32,2,10,25
95859,2,12,24,12,22,25,5,5,13
70035,10,28,35,6,11,12,8,9,35
35694,14,22,28,1,2,29,3,3,20
14304,9,28,57,3,32,42,7,16,33
16446,3,6,10,22,41,50,0,4,34
11947,10,13,40,17,22,27,10,15,27
29419,4,6,20,9,26,36,1,3,21
55300,21,21,31,23,34,57,1,9,10
37366,0,5,14,5,23,34,1,11,16
32775,3,15,19,1,18,25,12,22,31
20772,10,14,23,23,36,46,6,10,23
41447,1,20,22,1,9,17,6,20,27
28563,13,19,38,14,19,25,1,10,33
58163,6,13,21,10,16,19,3,22,31
76789,17,22,33,7,21,26,0,8,25
52223,25,32,41,8,24,24,9,11,20
02950,8,18,39,4,13,22,7,16,32
71956,0,22,33,21,24,25,14,27,36
35420,7,8,18,18,21,27,9,28,31
57626,0,15,33,18,32,34,3,3,17
66075,9,17,17,24,32,49,16,19,24
04819,1,15,39,2,6,25,3,29,49
77732,5,20,28,24,28,35,2,2,9
02947,22,30,34,6,14,19,11,17,18
13955,18,32,53,0,9,14,25,32,36
47163,2,11,25,1,4,23,6,34,41
52801,16,16,25,15,21,31,2,4,12
65120,13,18,42,4,9,33,19,21,24
97110,26,43,44,1,7,13,3,3,5
44196,26,42,57,2,25,33,2,11,30
48931,4,10,21,20,33,48,20,25,44
45669,9,28,39,10,18,31,7,17,20
89057,6,36,36,17,17,26,13,13,33
05477,6,24,47,10,23,28,3,30,48
89541,10,16,19,5,32,33,8,20,39
99124,25,48,55,5,34,40,18,46,52
59833,13,23,31,4,10,16,8,29,57
55801,8,25,43,3,7,20,20,26,26
76244,16,27,30,30,33,43,16,22,26
04957,1,21,31,10,39,42,9,25,41
33598,30,51,62,1,8,12,5,8,16
88590,5,11,14,9,11,21,22,31,31
60523,12,25,33,18,26,47,7,16,44
98469,2,9,10,5,13,28,8,15,23
42605,21,31,39,8,13,27,5,34,61
40534,2,3,5,6,12,35,19,27,30
77485,3,22,24,19,24,46,29,31,47
83099,13,23,26,2,11,11,11,39,42
41482,0,22,29,19,27,47,28,56,71
84289,2,7,11,8,13,18,20,28,36
83411,1,22,22,28,58,76,18,25,41
13399,16,33,63,13,18,27,8,19,27
50687,14,19,19,4,20,44,10,19,25
84178,16,20,20,3,11,34,5,12,20
24267,10,38,44,2,18,47,20,28,31
18255,27,35,38,7,14,15,10,23,43
06517,1,15,19,20,34,61,10,39,39
41890,0,14,26,24,25,27,11,19,22
48142,2,9,11,4,31,38,2,18,19
90333,4,6,15,6,20,30,8,14,16
66753,15,23,42,4,11,35,22,33,42
71709,20,28,44,2,17,34,26,29,42
65681,13,30,47,10,10,20,4,13,20
60085,30,41,46,7,23,23,2,27,29
44133,27,49,52,16,27,27,18,42,42
65076,24,29,38,1,29,55,0,16,26
73260,2,17,23,26,29,29,26,28,33
33867,4,17,17,21,29,45,2,7,7
55236,5,11,28,2,17,19,12,28,28
94332,5,35,46,25,27,50,19,34,43
93992,5,25,27,4,12,24,9,28,31
75711,2,9,17,14,17,21,0,4,11
03723,7,22,32,15,28,31,12,13,20
04506,9,9,21,4,28,38,4,4,12
78826,30,44,44,27,44,54,5,16,46
83953,18,18,32,2,3,24,17,17,27
45831,4,13,18,8,26,52,6,25,52
16903,16,17,19,12,37,56,1,10,20
12021,8,26,26,6,16,38,10,13,28
80255,4,11,12,17,22,25,8,10,23
47873,9,12,20,0,9,28,0,19,23
64751,15,43,57,8,14,23,26,28,43
43374,3,10,18,13,41,41,5,6,21
84704,2,4,22,11,13,16,0,12,30
03829,9,13,14,5,24,34,13,19,30
75079,8,20,30,7,25,36,18,25,32
19804,15,18,43,8,21,41,23,31,38
80172,5,14,22,28,29,31,18,43,57
48422,0,12,22,6,19,30,0,5,17
49130,2,11,29,9,19,34,1,19,42
59979,7,9,20,0,20,23,6,12,17
86193,20,25,27,1,16,36,5,19,34
77002,6,25,35,3,6,12,20,29,40
98979,8,12,38,17,25,46,7,7,17
84614,1,6,12,26,42,65,7,17,28
05017,2,3,13,25,37,40,7,16,25
56561,1,23,33,23,39,39,19,34,43
75704,8,19,28,6,11,15,20,22,26
99807,8,13,23,5,14,31,29,39,48
21545,0,1,9,9,17,18,26,33,35
55184,6,20,26,16,24,24,29,34,41
88054,11,24,29,12,18,38,3,6,19
90035,10,11,31,6,8,12,28,34,38
09571,10,17,31,15,24,36,1,20,28
93851,10,15,20,5,17,18,17,17,41
84385,7,13,15,10,15,16,4,5,9
99794,8,9,20,29,38,53,9,33,33
82886,16,24,30,18,34,41,10,15,28
76510,18,40,49,30,59,78,5,15,40
29579,14,28,34,20,40,52,17,22,27
80241,9,10,34,0,13,13,1,8,13
73666,7,12,18,2,5,15,18,26,34
71207,8,15,30,7,20,26,15,19,20
06465,12,30,38,13,21,38,11,20,36
90644,9,17,24,2,9,10,4,7,17
91085,9,36,38,0,3,10,23,43,64
17573,9,15,18,0,8,12,4,18,22
14542,9,11,13,4,4,22,28,28,31
70126,0,10,11,20,28,33,4,25,40
20988,2,22,28,5,8,13,10,26,31
31021,11,27,36,5,9,11,3,30,31
27290,8,13,22,2,2,12,3,8,11
73673,4,20,33,1,8,29,3,12,15
44046,23,28,29,16,25,47,11,19,21
77470,3,7,23,5,12,12,12,26,29
15215,15,27,43,7,9,18,10,19,21
19024,15,22,36,1,5,10,1,6,22
30864,3,3,19,0,7,24,7,14,14
27140,26,28,39,23,37,38,15,20,21
50943,12,31,31,21,26,32,20,20,30
80959,7,12,16,3,22,34,3,6,15
28846,17,27,37,5,8,8,22,39,69
09591,12,16,17,18,26,27,9,13,22
35761,20,20,20,1,8,10,16,16,37
94849,9,29,39,8,9,10,6,7,9
72335,11,15,16,3,23,34,26,29,37
67948,9,14,25,0,11,21,26,52,57
86021,0,2,27,1,13,36,17,23,31
18270,4,12,17,8,9,12,3,3,13
23334,17,19,27,6,13,28,9,36,40
19150,6,26,29,5,7,13,11,26,32
33395,23,27,35,12,26,47,20,22,29
44922,0,30,41,15,24,42,23,27,29
46101,9,16,29,2,29,29,10,18,29
15421,15,23,47,26,36,46,27,50,78
55608,6,32,35,20,35,40,3,23,33
44210,8,11,15,17,32,38,8,17,17
91662,0,2,9,6,15,24,17,28,38
35450,14,18,23,1,2,15,18,26,31
47906,4,24,26,15,36,56,5,14,14
28674,8,10,10,6,6,14,9,16,17
67646,6,34,41,7,10,12,10,17,27
98343,13,21,22,3,10,38,10,15,33
84693,3,30,35,8,8,11,1,9,24
14493,0,10,10,4,22,31,30,33,36
71860,8,16,28,2,21,21,10,17,25
99422,4,18,20,6,16,34,4,4,26
99005,0,3,12,10,18,20,10,39,47
83529,3,21,22,21,42,60,7,16,23
77653,3,18,27,0,19,31,19,28,37
19205,0,17,46,24,36,40,8,18,29
96940,12,24,38,19,33,52,3,16,21
01818,7,13,34,12,17,26,5,25,26
82354,4,7,14,6,10,10,11,17,35
57637,10,16,21,9,18,32,16,34,50
05709,28,48,58,10,16,23,1,14,21
51553,18,32,34,7,15,20,20,29,29
11275,7,14,17,10,20,22,4,13,31
61887,0,9,14,8,8,28,12,12,31
16431,19,23,26,15,23,26,2,6,11
57613,8,32,48,1,4,21,6,10,30
28667,0,11,12,4,11,29,6,13,19
84230,23,37,52,4,5,17,19,21,27
26763,2,10,13,17,37,44,2,10,13
30220,0,4,4,20,42,51,20,50,53
34230,24,30,34,2,2,26,19,24,27
56547,3,22,38,4,5,12,4,13,29
23196,6,25,35,12,21,32,14,21,38
86546,5,8,13,4,17,27,10,28,32
07195,14,24,30,15,32,57,10,20,24
11023,0,10,13,10,25,35,28,40,55
67592,9,13,39,3,14,20,1,5,29
36760,8,32,38,16,23,53,25,55,64
62032,25,30,33,0,11,20,3,32,38
75901,9,38,42,27,53,55,22,33,39
88051,5,17,32,22,23,28,4,11,28
10166,12,27,35,4,20,40,2,18,29
09148,30,44,66,3,12,19,17,26,43
92061,10,30,31,2,8,8,6,15,26
82791,18,44,45,8,21,45,4,13,19
10546,14,20,44,2,9,32,23,31,34
02096,5,14,34,10,31,48,1,1,10
36642,3,21,46,6,10,10,4,8,16
27871,11,11,31,1,4,28,28,33,42
00846,20,45,55,0,11,15,8,14,22
26208,13,29,54,3,14,39,25,32,39
81596,0,1,19,19,42,44,7,25,34
52329,10,20,42,28,43,46,3,13,38
32352,5,23,27,0,17,25,22,32,41
14778,24,24,28,13,17,17,5,25,32
00092,12,14,21,10,16,32,16,23,24
43328,4,14,24,12,12,32,16,17,34
49417,11,11,26,10,28,42,2,22,38
75975,8,23,42,0,19,20,9,31,33
94901,3,6,15,9,14,41,5,12,19
61945,10,14,21,18,28,30,13,29,39
77734,10,26,44,22,43,51,6,11,21
19703,24,43,48,1,6,8,26,32,36
37520,12,13,35,16,25,28,4,8,18
55981,2,2,11,3,3,20,24,26,26
53540,1,3,8,10,14,29,4,7,7
38030,0,5,6,5,13,23,6,18,22
57584,13,17,19,0,0,4,1,4,20
01078,0,1,19,6,14,21,9,12,17
69108,25,35,38,0,2,7,4,32,35
37844,11,18,21,6,10,25,11,31,50
90977,4,29,35,30,44,60,2,32,34
66509,9,21,34,7,14,20,11,25,26
15394,9,26,45,20,40,44,2,7,10
30214,15,30,33,2,10,10,2,4,8
11328,8,35,45,19,40,49,3,7,9
68481,18,20,23,5,13,31,4,7,18
68957,8,28,34,11,17,24,0,10,13
80009,18,27,52,18,32,40,7,7,10
66631,8,8,21,5,7,17,6,15,21
61883,6,10,26,1,23,34,4,12,12
65894,2,13,26,5,12,16,15,20,28
48353,13,22,25,16,23,23,2,19,19
41661,2,5,16,12,17,24,15,18,37
80370,19,25,28,5,11,27,9,10,36
31693,9,29,33,6,14,21,5,21,38
92217,24,41,47,19,24,45,8,30,34
43265,21,21,38,3,11,21,15,39,45
15779,6,13,32,5,11,16,13,15,36
47398,17,26,33,27,41,46,0,11,12
54698,4,17,18,6,9,15,5,18,37
28929,4,14,18,19,49,67,23,40,46
00578,8,9,10,29,31,39,8,10,23
96010,24,50,59,4,9,23,5,25,30
38369,12,14,38,5,18,48,17,39,41
42314,0,16,33,15,35,35,12,23,26
15943,3,29,45,6,13,37,21,47,57
15108,10,20,30,3,3,15,8,37,39
90025,10,20,20,0,7,30,19,28,42
26334,8,17,22,0,23,33,8,13,18
19934,20,29,41,18,38,48,20,25,31
24330,17,33,51,1,24,34,9,16,33
53683,0,10,11,1,11,16,18,23,25
89565,27,37,52,1,15,24,13,16,25
05618,17,35,38,1,5,6,19,37,39
26349,4,15,16,0,1,23,12,26,36
30553,8,9,13,4,4,15,1,2,19
48215,15,16,17,1,4,15,24,35,54
37051,17,43,51,9,15,31,29,30,31
98032,2,14,41,2,7,22,16,31,37
81833,13,25,36,13,22,30,18,24,40
43514,4,34,43,17,21,31,2,11,20
78875,3,19,26,0,22,30,19,23,25
06262,0,6,11,5,20,21,15,18,18
70751,17,21,22,6,10,10,3,16,28
25566,9,20,22,17,22,32,0,1,9
66684,19,29,29,20,21,24,6,28,32
20030,7,28,48,1,15,23,26,54,64
84626,1,1,28,29,29,45,0,3,12
04030,14,20,29,14,24,48,9,25,28
39837,8,18,19,28,33,44,3,14,30
78307,6,9,14,3,18,28,26,28,35
12910,3,15,23,24,39,41,7,11,15
24129,10,28,56,9,20,41,2,9,21
97091,0,12,16,9,34,37,5,8,19
72042,9,10,15,10,38,47,1,16,17
73326,26,28,32,15,19,26,9,16,18
73704,23,43,61,29,35,45,10,23,24
10326,13,36,40,6,16,26,4,22,41
19457,14,42,42,10,17,17,14,22,23
24370,3,3,10,7,18,34,7,27,30
91697,6,15,40,7,11,21,19,20,21
19924,1,9,9,2,6,26,5,11,18
78496,12,22,31,2,15,25,7,25,33
87528,16,34,50,0,2,15,5,12,12
25463,23,25,39,8,18,48,18,22,28
55070,26,29,35,9,15,19,3,33,58
